TransactionID,Region,GeoZone,DeliveryDistance,DeliveryTime,ShippingMethod,LocalTaxRate,OrderValue,ProductCategory,CustomerID,WarehouseID,DeliveryStatus,DeliveryDate,OrderDate,DeliveryPartner,ShippingCost,HandlingFee,IsGift,GiftWrap,CustomerRegion
TXN001589,West,Rural,11.01,12,Express,0.09,547.71,Books,CUST01736,WH033,Delivered,2022-05-24,2022-03-26,DHL,32.32,2.55,True,False,West
TXN001590,12/05/2023,Rural,84.14,14,Standard,0.13,85.7,Clothing,CUST00925,WH035,Returned,2023-12-20,2023-09-20,UPS,11.62,11.94,True,False,North
TXN001591,Central,Urban,50.11,7,Standard,0.11,805.39,Home,CUST01075,WH001,Delivered,2023-11-03,2022-05-12,FedEx,18.56,2.56,False,False,South
TXN001592,South,Suburban,48.97,12,Same Day,0.06,413.8,Clothing,CUST02449,WH041,Delivered,2022-10-19,2023-12-07,FedEx,16.9,13.48,True,True,East
TXN001593,North,Suburban,98.19,7,Express,0.14,527.03,Books,CUST02012,WH022,Delayed,2022-04-10,2023-01-27,DHL,13.48,17.67,False,True,West
TXN001594,West,Suburban,18.01,14,Express,0.08,871.16,Home,CUST01970,WH045,Returned,2023-09-07,2022-06-29,DHL,33.58,1.99,False,False,West
TXN001595,North,Urban,44.2,2,Same Day,0.11,193.49,Electronics,CUST02748,WH011,Returned,2023-11-24,2022-08-07,FedEx,49.65,3.2,False,True,North
TXN001596,West,Suburban,82.13,9,Standard,0.13,928.76,Home,CUST01189,WH003,Delayed,2022-03-07,2023-02-20,DHL,35.0,5.62,True,True,North
TXN001597,West,Urban,92.11,6,Standard,0.12,193.73,Books,CUST02512,WH015,Delivered,2023-12-08,2022-11-07,UPS,7.08,18.47,False,False,West
TXN001598,East,Suburban,33.52,13,Same Day,0.1,553.53,Clothing,CUST01469,WH004,Returned,2022-06-20,2022-08-12,UPS,9.42,3.62,False,False,North
TXN001599,Central,Rural,86.52,3,Standard,0.13,278.68,Electronics,CUST00913,WH033,Delayed,2023-12-10,2022-12-08,UPS,23.21,10.96,False,True,South
TXN001600,West,Suburban,22.18,2,Standard,0.13,108.4,Books,CUST00045,WH048,Delivered,2022-06-08,2022-05-21,FedEx,36.11,2.52,False,False,South
TXN001601,East,Suburban,3.76,11,Express,0.14,752.51,Electronics,CUST00361,WH038,Delivered,2023-10-20,2023-08-21,DHL,20.8,4.2,False,False,West
TXN001602,South,Rural,10.58,1,Standard,0.12,893.32,Clothing,CUST00001,WH028,Delayed,2023-11-27,2022-02-26,DHL,28.73,10.66,True,False,West
TXN001603,North,Suburban,34.03,9,Express,0.05,185.76,Clothing,CUST00140,WH004,Delayed,2023-01-22,2022-03-24,FedEx,19.74,18.31,False,False,South
TXN001604,West,Rural,28.92,3,Same Day,0.07,840.19,Clothing,CUST01843,WH030,Delayed,2022-10-24,2023-01-16,DHL,21.38,1.17,True,True,South
TXN001605,North,Suburban,48.61,6,Standard,0.14,66.88,Clothing,CUST01418,WH023,Returned,2023-12-31,2023-10-19,UPS,40.71,19.57,False,False,South
TXN001606,North,Urban,75.62,14,Same Day,0.15,372.55,Electronics,CUST00471,WH033,Delivered,2023-06-01,2023-12-15,Local,39.61,4.52,True,True,South
TXN001607,East,Urban,50.86,9,Same Day,0.06,863.07,Books,CUST01466,WH013,Delivered,2022-05-07,2023-06-04,UPS,24.46,4.17,False,False,North
TXN001608,West,Urban,67.07,10,Express,0.13,115.16,Books,CUST01085,WH003,Delivered,2022-02-13,2023-04-29,DHL,13.44,6.91,True,True,West
TXN001609,West,Rural,25.93,1,Same Day,0.07,825.83,Home,CUST02627,WH014,Returned,2023-02-23,2023-10-25,UPS,8.57,12.16,False,False,East
TXN001610,East,Suburban,36.85,6,Same Day,0.09,23.99,Home,CUST01177,WH033,Delayed,2022-12-25,2023-02-28,Local,47.07,8.08,True,True,North
TXN001611,North,Rural,56.53,11,Standard,0.13,868.5,Electronics,CUST02000,WH011,Delayed,2023-02-06,2022-07-26,FedEx,32.46,3.22,False,True,West
TXN001612,Central,Rural,82.97,7,Standard,0.15,408.74,Books,CUST01975,WH037,Delayed,2023-09-07,2023-04-06,DHL,48.23,8.37,False,False,West
TXN001613,West,Rural,79.3,11,Same Day,0.06,488.0,Books,CUST01067,WH021,Delayed,2022-03-04,2022-10-11,DHL,43.58,6.87,True,False,South
TXN001614,West,Suburban,27.27,10,Same Day,0.06,290.36,Home,CUST00020,WH012,Delayed,2022-04-26,2023-02-26,Local,13.6,10.29,False,False,West
TXN001615,East,Suburban,35.96,8,Standard,0.08,147.43,Home,CUST01394,WH020,Returned,2023-09-27,2022-07-04,FedEx,40.57,17.11,True,False,North
TXN001616,South,Urban,79.74,14,Standard,0.13,857.41,Books,CUST02579,WH049,Delivered,2023-06-18,2022-08-08,Local,22.07,14.92,True,False,South
TXN001617,West,Urban,50.75,12,Standard,0.09,709.8,Clothing,CUST00875,WH007,Returned,2023-07-26,2022-06-14,DHL,46.32,15.47,False,False,South
TXN001618,Central,Urban,61.94,10,Express,0.13,192.41,Books,CUST00541,WH048,Returned,2022-10-13,2022-04-01,DHL,10.18,17.59,True,False,East
TXN001619,East,Urban,66.83,14,Same Day,0.11,763.03,Electronics,CUST00512,WH032,Delayed,2023-09-24,2022-07-24,FedEx,21.91,6.7,False,True,South
TXN001620,Central,Rural,49.54,1,Standard,0.13,877.63,Electronics,CUST01153,WH019,Returned,2023-01-24,2022-01-15,DHL,23.44,1.31,True,True,West
TXN001621,West,Suburban,69.27,8,Express,0.1,781.72,Electronics,CUST00621,WH036,Delayed,2023-11-07,2023-05-02,FedEx,25.49,15.52,False,False,West
TXN001622,North,Urban,83.91,7,Express,0.05,116.36,Home,CUST01755,WH036,Delayed,2023-05-02,2022-04-16,Local,44.0,11.95,False,True,West
TXN001623,East,Urban,47.2,4,Same Day,0.12,31.07,Home,CUST01642,WH033,Delayed,2023-03-11,2023-10-06,FedEx,24.99,16.96,True,True,North
TXN001624,Central,Rural,68.82,9,Same Day,0.14,387.17,Clothing,CUST02362,WH001,Delivered,2023-05-17,2022-11-12,UPS,36.08,4.46,True,True,North
,East,Urban,99.66,4,Standard,0.13,141.53,Home,CUST01378,WH038,Delayed,2022-10-24,2023-03-27,FedEx,27.99,15.31,False,True,West
TXN001626,Central,Urban,49.94,3,Standard,0.14,135.89,Electronics,CUST01967,WH043,Delivered,2023-03-27,2023-06-16,DHL,22.39,10.13,False,True,North
TXN001627,East,Urban,35.3,5,Standard,0.05,854.68,Books,CUST00128,WH035,Delivered,2023-07-29,2023-09-13,DHL,32.85,11.24,True,True,West
TXN001628,West,Suburban,56.32,10,Standard,0.14,691.7,Home,CUST01133,WH030,Delayed,2022-10-22,2022-02-21,UPS,26.92,15.85,True,False,East
TXN001629,East,Suburban,28.73,12,Same Day,0.13,456.31,Books,CUST01612,WH017,Returned,2022-02-13,2022-08-28,DHL,29.77,9.43,False,True,North
TXN001630,East,Rural,40.05,1,Express,0.09,362.49,Clothing,CUST00169,WH028,Returned,2022-10-18,2023-12-26,Local,31.62,16.42,False,False,North
TXN001631,South,Rural,75.3,1,Standard,0.06,196.52,Home,CUST01221,WH014,Returned,2023-10-22,2022-07-28,FedEx,26.17,8.51,False,False,South
TXN001632,North,Suburban,27.68,14,Same Day,0.11,807.99,Home,CUST01531,WH001,Delivered,2022-04-30,2022-08-07,UPS,12.42,15.27,False,True,North
TXN001633,Central,Rural,52.97,13,Standard,0.05,524.39,Home,CUST00578,WH039,Returned,2022-07-11,2023-05-09,FedEx,38.94,19.63,True,False,North
TXN001634,West,Urban,94.69,10,Same Day,0.14,961.89,Clothing,CUST01471,WH018,Returned,2022-05-21,2022-05-20,DHL,5.83,4.03,True,False,South
TXN001635,East,Urban,62.39,14,Same Day,0.1,28.87,Electronics,CUST01102,WH018,Returned,2023-01-10,2022-06-27,DHL,42.98,2.53,False,True,North
TXN001636,South,Rural,83.27,6,Same Day,0.11,397.57,Electronics,CUST01516,WH026,Delayed,2022-01-30,2022-03-17,FedEx,7.2,7.42,True,True,South
TXN001637,East,Suburban,31.46,12,Same Day,0.11,89.81,Home,CUST00308,WH014,Returned,2023-10-09,2022-04-25,Local,43.35,3.23,True,True,West
TXN001638,West,Suburban,87.32,13,Standard,0.12,872.66,Clothing,CUST00649,WH038,Delayed,2023-05-19,2022-09-10,DHL,45.22,8.62,True,False,East
TXN001639,West,Rural,57.21,14,Standard,0.05,455.9,Books,CUST02515,WH035,Delayed,2022-06-11,2023-09-13,FedEx,19.5,6.97,True,False,West
TXN001640,East,Suburban,45.09,6,Same Day,0.1,591.2,Books,CUST02511,WH013,Returned,2023-08-14,2023-05-15,FedEx,40.09,10.57,True,True,South
TXN001641,North,Rural,25.07,4,Express,0.07,702.66,Home,CUST01265,WH040,Delayed,2023-01-04,2023-04-19,UPS,37.25,11.08,False,False,East
TXN001642,Central,Suburban,35.53,12,Express,0.12,316.87,Books,CUST02062,WH036,Returned,2022-03-24,2022-04-13,DHL,16.33,3.04,False,False,South
TXN001643,West,Rural,7.12,3,Standard,0.13,606.51,Clothing,CUST02562,WH050,Delayed,2022-02-10,2022-10-10,DHL,10.43,18.95,True,False,West
TXN001644,North,Urban,38.56,9,Standard,0.11,682.0,Books,CUST01564,WH021,Delivered,2023-06-28,2022-01-24,UPS,16.42,14.79,False,True,East
TXN001645,Central,Suburban,12.54,6,Standard,0.11,237.48,Electronics,CUST01736,WH015,Delayed,2023-11-11,2023-12-02,UPS,30.93,14.42,False,True,East
TXN001646,East,Rural,68.74,6,Same Day,0.12,889.5,Books,CUST02951,WH041,Delivered,2023-01-16,2022-03-11,FedEx,33.92,9.24,True,True,South
TXN001647,East,Suburban,16.91,11,Same Day,0.08,613.74,Home,CUST01847,WH017,Delayed,2022-08-25,2023-01-08,Local,46.18,5.38,True,False,North
TXN001648,North,Rural,38.93,2,Standard,0.08,139.48,Books,CUST02145,WH004,Returned,2023-03-25,2023-10-16,UPS,37.76,7.27,True,False,North
TXN001649,Central,Suburban,15.31,1,Same Day,0.14,291.63,Clothing,CUST00356,WH031,Delayed,2022-08-22,2022-10-01,DHL,10.71,18.7,True,True,South
TXN001650,Central,Suburban,42.75,10,Same Day,0.12,545.04,Home,CUST01865,WH029,Delayed,2023-02-16,2022-07-05,Local,12.23,18.18,True,False,South
TXN001651,South,Suburban,11.3,12,Express,0.1,324.19,Books,CUST01872,WH002,Delayed,2023-04-22,2022-05-15,FedEx,44.52,9.85,True,False,South
TXN001652,West,Urban,26.91,3,Same Day,0.12,683.04,Clothing,CUST02969,WH016,Delivered,2023-05-11,2022-02-25,DHL,36.26,6.37,False,True,West
TXN001653,Central,Rural,11.27,9,Standard,0.11,447.0,Books,CUST01037,WH018,Returned,2022-09-10,2022-05-03,UPS,8.19,9.06,True,True,East
TXN001654,Central,Rural,49.94,6,Express,0.06,591.44,Clothing,CUST00369,WH046,Delivered,2023-11-11,2022-11-11,DHL,6.63,18.9,True,True,West
TXN001655,North,Rural,34.26,4,Express,0.07,426.91,Clothing,CUST01590,WH036,Delayed,2022-10-30,2022-08-15,DHL,34.83,13.62,False,False,North
TXN001656,North,Rural,24.93,11,Express,0.13,635.01,Electronics,CUST02002,WH017,Delivered,2023-08-15,2022-06-22,Local,39.27,13.6,True,False,North
TXN001657,West,Suburban,44.55,4,Same Day,0.11,388.03,Books,CUST01016,WH035,Delayed,2022-11-03,2023-08-22,DHL,43.56,16.7,True,True,East
TXN001658,North,Urban,31.85,14,Express,0.06,488.0,Home,CUST01807,WH006,Delivered,2022-11-28,2023-10-28,FedEx,33.38,10.77,True,False,North
TXN001659,West,Suburban,47.25,6,Standard,0.09,120.03,Electronics,CUST01766,WH015,Delayed,2022-05-22,2023-01-10,UPS,37.11,8.4,True,True,South
TXN001660,East,Suburban,38.77,9,Same Day,0.08,900.81,Electronics,CUST00187,WH036,Returned,2022-02-01,2022-12-12,UPS,40.35,16.21,True,False,West
TXN001661,West,Suburban,77.32,1,Express,0.11,445.64,Books,CUST01413,WH040,Returned,2022-06-27,2023-04-21,Local,32.36,8.15,True,False,South
TXN001662,West,Urban,85.15,4,Same Day,0.14,359.98,Books,CUST00954,WH050,Delayed,2023-09-07,2023-04-20,FedEx,45.14,6.0,False,True,West
TXN001663,South,Suburban,8.39,2,Same Day,0.06,316.99,Electronics,CUST00361,WH003,Returned,2023-11-26,2022-08-28,FedEx,28.39,11.37,False,True,West
TXN001664,South,Suburban,54.03,5,Express,0.12,657.88,Home,CUST00761,WH025,Delivered,2022-06-11,2023-10-05,Local,8.75,10.33,False,True,North
TXN001665,South,Urban,7.2,4,Standard,0.09,752.71,Electronics,CUST00415,WH001,Delayed,2022-01-30,2022-10-25,FedEx,32.15,15.73,False,True,West
TXN001666,Central,Suburban,94.92,7,Express,0.09,746.38,Clothing,CUST00384,WH004,Delivered,2023-04-10,2023-08-04,DHL,39.91,6.56,True,False,East
TXN001667,North,Suburban,29.78,3,Express,0.07,610.88,Electronics,CUST01808,WH014,Returned,2022-09-29,2023-01-26,DHL,24.19,11.32,True,True,West
TXN001668,South,Suburban,61.14,4,Same Day,0.14,543.41,Books,CUST01907,WH029,Delivered,2022-06-16,2023-12-07,FedEx,7.52,10.47,True,False,West
TXN001669,North,Urban,19.3,3,Same Day,0.12,826.47,Home,CUST01711,WH032,Delayed,2022-02-24,2023-06-08,FedEx,33.3,3.15,True,True,West
TXN001670,West,Urban,25.01,4,Standard,0.07,224.85,Home,CUST01451,WH045,Delayed,2022-05-07,2022-12-16,DHL,44.37,16.44,True,False,North
TXN001671,West,Rural,4.8,14,Standard,0.06,470.48,Home,CUST01730,WH048,Delayed,2023-10-15,2022-06-28,Local,35.47,7.77,True,False,West
TXN001672,East,Suburban,54.67,1,Same Day,0.1,232.79,Electronics,CUST00840,WH042,Returned,2023-02-12,2022-12-06,DHL,41.91,2.35,False,True,South
TXN001673,South,Suburban,9.05,13,Same Day,0.11,360.14,Electronics,CUST00738,WH024,Returned,2023-05-13,2022-06-27,Local,14.36,12.35,False,True,South
TXN001674,West,Suburban,34.83,5,Same Day,0.12,359.43,Home,CUST01710,WH012,Delayed,2023-09-30,2022-08-12,FedEx,35.33,15.59,True,True,North
TXN001675,West,Urban,46.09,7,Standard,0.06,518.63,Home,CUST00009,WH014,Returned,2023-09-27,2022-09-27,Local,10.4,7.99,False,True,East
TXN001676,West,Rural,77.53,9,Same Day,0.09,863.33,Home,CUST01784,WH044,Returned,2023-01-24,2023-02-01,Local,24.25,11.16,True,True,South
TXN001677,Central,Rural,56.78,5,Standard,0.12,410.54,Electronics,CUST01048,WH017,Delayed,2022-03-24,2023-09-24,FedEx,44.45,3.0,True,False,West
TXN001678,Central,Suburban,41.15,1,Express,0.14,889.87,Clothing,CUST01630,WH016,Returned,2023-11-18,2022-10-24,FedEx,41.97,18.97,False,False,West
TXN001679,South,Suburban,72.37,11,Standard,0.06,778.7,Electronics,CUST00340,WH026,Delivered,2022-10-02,2022-12-29,UPS,43.41,10.23,True,True,West
TXN001680,North,Suburban,49.26,7,Express,0.1,989.03,Books,CUST01721,WH011,Returned,2022-04-13,2023-03-09,FedEx,7.16,5.94,True,True,West
TXN001681,South,Urban,29.9,8,Standard,0.1,926.42,Electronics,CUST00162,WH034,Delayed,2023-09-02,2023-05-08,Local,23.9,6.46,False,False,South
TXN001682,West,Urban,62.31,2,Express,0.13,206.64,Electronics,CUST00887,WH044,Delayed,2022-06-29,2023-05-16,FedEx,14.1,14.42,True,False,South
TXN001683,North,Suburban,60.62,10,Standard,0.1,609.08,Clothing,CUST01484,WH005,Returned,2023-05-10,2023-02-09,Local,31.75,16.71,True,False,East
TXN001684,North,Rural,34.59,13,Same Day,0.11,525.8,Books,CUST01533,WH001,Delivered,2022-04-06,2022-11-23,FedEx,45.57,3.61,True,False,North
TXN001685,Central,Rural,31.68,11,Same Day,0.06,139.23,Books,CUST02352,WH039,Delivered,2023-12-23,2022-11-02,FedEx,38.03,8.8,True,False,North
TXN001686,North,Urban,51.41,5,Standard,0.06,164.59,Clothing,CUST00846,WH037,Returned,2023-12-03,2023-07-15,Local,35.14,19.08,True,True,South
TXN001687,East,Urban,32.55,4,Same Day,0.08,347.06,Clothing,CUST02935,WH029,Delivered,2023-07-30,2023-05-19,FedEx,7.21,13.74,True,False,East
TXN001688,South,Rural,35.05,8,Standard,0.07,993.56,Home,CUST00100,WH008,Delivered,2022-04-30,2023-10-21,DHL,14.01,14.71,True,False,North
TXN001689,Central,Urban,23.99,12,Standard,0.08,354.86,Clothing,CUST01429,WH030,Delayed,2022-01-07,2023-08-07,DHL,38.24,13.74,True,True,South
TXN001690,East,Rural,26.98,9,Express,0.07,706.21,Home,CUST01658,WH034,Returned,2022-08-27,2023-12-02,FedEx,28.55,12.31,True,False,North
TXN001691,North,Urban,38.76,3,Express,0.07,275.56,Home,CUST01518,WH036,Delayed,2023-01-19,2023-08-29,FedEx,20.02,7.96,True,True,North
TXN001692,South,Urban,62.51,5,Standard,0.08,807.32,Electronics,CUST00086,WH049,Delivered,2022-02-04,2023-01-02,Local,44.28,11.79,True,True,North
TXN001693,West,Urban,35.6,4,Same Day,0.15,700.13,Home,CUST01222,WH033,Returned,2023-06-24,2023-05-25,DHL,26.71,10.73,True,False,North
TXN001694,West,Urban,25.71,8,Express,0.09,505.04,Books,CUST00277,WH018,Delivered,2023-03-27,2023-06-16,Local,34.2,5.5,False,False,South
TXN001695,12/05/2023,Rural,99.9,11,Express,0.12,538.62,Clothing,CUST00259,WH005,Delayed,2023-02-14,2022-03-23,FedEx,38.67,7.24,False,True,West
TXN001696,East,Suburban,58.43,6,Same Day,0.11,87.42,Electronics,CUST00101,WH034,Delivered,2023-10-13,2023-01-03,UPS,39.77,5.68,False,False,South
TXN001697,North,Urban,69.06,7,Express,0.06,436.03,Clothing,CUST01032,WH042,Delivered,2023-06-09,2023-11-14,DHL,20.87,13.77,False,True,North
TXN001698,Central,Suburban,94.67,2,Same Day,0.14,859.86,Home,CUST02234,WH014,Delayed,2023-12-31,2022-02-26,UPS,9.24,5.08,True,True,East
TXN001699,South,Suburban,39.89,4,Express,0.05,95.56,Electronics,CUST02624,WH028,Delayed,2023-01-05,2022-12-01,FedEx,21.6,19.5,True,False,South
TXN001700,North,Rural,7.77,2,Standard,0.09,809.19,Electronics,CUST02007,WH013,Delivered,2022-06-07,2022-12-26,DHL,21.43,13.71,False,False,South
TXN001701,Central,Rural,23.93,6,Express,0.09,964.13,Electronics,CUST01477,WH003,Delivered,2022-05-16,2023-03-31,UPS,46.83,9.87,False,False,South
TXN001702,North,Urban,67.22,2,Same Day,0.14,660.68,Clothing,CUST01251,WH016,Delivered,2023-12-29,2022-05-28,UPS,27.38,6.08,False,False,East
TXN001703,East,Urban,79.08,1,Express,0.08,866.53,Electronics,CUST01051,WH039,Delayed,2023-10-02,2022-03-25,FedEx,8.74,3.49,True,False,South
,South,Rural,80.27,14,Standard,0.13,256.87,Books,CUST02416,WH013,Returned,2023-04-18,2022-06-18,DHL,17.01,4.82,True,True,East
TXN001705,South,Suburban,61.21,3,Standard,0.11,743.08,Clothing,CUST00518,WH049,Delayed,2023-05-24,2022-03-16,UPS,35.45,3.77,True,False,South
TXN001706,East,Suburban,32.12,4,Standard,0.11,482.85,Home,CUST02780,WH050,Returned,2023-04-30,2023-02-03,FedEx,47.33,12.54,True,False,West
TXN001707,West,Suburban,81.15,6,Standard,0.14,251.56,Clothing,CUST01166,WH014,Returned,2022-12-27,2022-07-13,FedEx,9.67,2.23,True,False,North
TXN001708,East,Urban,76.15,1,Express,0.15,989.85,Clothing,CUST00848,WH017,Returned,2022-11-09,2023-04-12,DHL,26.85,10.79,True,False,West
TXN001709,South,Urban,58.7,2,Same Day,0.1,383.9,Electronics,CUST00773,WH015,Delayed,2022-01-07,2023-06-17,DHL,10.11,11.0,True,True,North
TXN001710,North,Rural,39.92,1,Standard,0.13,104.36,Home,CUST01729,WH037,Returned,2022-01-09,2023-12-30,DHL,16.34,3.44,True,False,South
TXN001711,South,Urban,96.51,8,Standard,0.12,210.72,Electronics,CUST02383,WH010,Delivered,2023-06-14,2023-06-24,FedEx,20.34,6.28,False,True,South
TXN001712,North,Suburban,11.73,5,Same Day,0.05,185.88,Books,CUST01128,WH011,Delayed,2023-03-11,2022-09-05,UPS,28.53,6.93,True,False,West
TXN001713,East,Urban,93.11,4,Express,0.11,551.03,Clothing,CUST02160,WH050,Returned,2023-06-11,2023-03-24,FedEx,28.66,5.06,True,False,East
TXN001714,North,Suburban,62.07,8,Standard,0.1,297.6,Clothing,CUST02219,WH050,Delivered,2022-07-26,2022-02-28,Local,13.27,19.59,False,True,South
TXN001715,North,Rural,56.31,6,Same Day,0.07,317.58,Electronics,CUST02613,WH001,Delivered,2023-01-13,2023-10-25,DHL,26.97,11.63,True,True,North
TXN001716,East,Rural,86.0,2,Same Day,0.11,792.74,Home,CUST01505,WH019,Returned,2022-03-16,2023-06-11,UPS,8.62,3.49,False,True,North
TXN001717,North,Urban,44.14,3,Express,0.11,155.07,Books,CUST01789,WH050,Delivered,2022-03-06,2023-08-13,Local,5.5,6.75,True,True,South
TXN001718,South,Rural,84.22,5,Same Day,0.15,287.85,Clothing,CUST02422,WH031,Returned,2023-01-15,2022-06-16,FedEx,8.13,10.04,True,True,East
TXN001719,East,Suburban,40.18,9,Express,0.13,927.29,Home,CUST02678,WH034,Delayed,2023-12-30,2023-11-02,FedEx,46.08,10.66,True,True,North
TXN001720,West,Rural,13.98,1,Same Day,0.11,268.66,Home,CUST02404,WH048,Returned,2022-12-07,2022-12-20,DHL,46.06,11.76,True,False,South
TXN001721,North,Rural,42.28,14,Same Day,0.05,90.37,Home,CUST02039,WH035,Delayed,2023-03-26,2022-01-06,FedEx,38.44,12.25,True,True,West
TXN001722,Central,Suburban,97.42,14,Same Day,0.1,291.03,Electronics,CUST01032,WH020,Returned,2023-10-19,2023-01-23,DHL,26.32,18.65,True,True,North
TXN001723,Central,Suburban,58.51,9,Standard,0.05,460.05,Books,CUST00414,WH047,Delivered,2023-03-19,2022-11-14,Local,39.72,14.11,False,False,North
TXN001724,Central,Rural,72.57,11,Same Day,0.06,519.93,Clothing,CUST00228,WH016,Delayed,2022-06-21,2023-06-14,UPS,24.76,15.63,True,True,South
TXN001725,West,Rural,55.73,3,Express,0.06,335.43,Books,CUST00415,WH048,Returned,2022-09-03,2022-10-08,UPS,42.75,1.42,False,False,North
TXN001726,East,Rural,32.78,7,Express,0.13,41.43,Books,CUST02114,WH018,Delayed,2023-02-12,2022-06-01,UPS,13.19,8.97,True,False,South
TXN001727,Central,Suburban,56.87,9,Same Day,0.11,205.55,Clothing,CUST01881,WH019,Returned,2023-11-26,2022-10-20,DHL,16.46,17.94,True,True,South
TXN001728,North,Rural,64.7,11,Same Day,0.11,526.29,Electronics,CUST00041,WH021,Delivered,2023-05-30,2023-02-23,FedEx,17.44,18.81,False,False,West
TXN001729,North,Rural,56.52,1,Express,0.13,642.26,Electronics,CUST02522,WH034,Delivered,2022-10-11,2023-10-11,Local,35.26,7.7,True,True,East
TXN001730,North,Rural,55.16,1,Same Day,0.15,251.57,Books,CUST01399,WH036,Delivered,2023-07-18,2022-09-09,UPS,10.29,2.21,False,False,North
TXN001731,South,Urban,55.4,9,Standard,0.09,407.69,Clothing,CUST00876,WH034,Returned,2023-07-17,2022-03-03,DHL,14.76,19.76,True,True,North
TXN001732,Central,Urban,44.22,13,Express,0.12,29.7,Books,CUST01102,WH018,Delayed,2023-06-09,2023-05-08,DHL,43.67,4.75,True,True,East
TXN001733,East,Rural,32.04,1,Express,0.13,954.26,Books,CUST01404,WH020,Delayed,2023-08-14,2023-10-13,UPS,8.6,3.51,True,False,East
TXN001734,East,Rural,90.26,11,Same Day,0.1,138.51,Clothing,CUST02498,WH034,Delivered,2023-08-02,2023-12-20,Local,32.63,12.17,True,False,North
TXN001735,South,Suburban,62.25,12,Standard,0.1,80.23,Clothing,CUST02842,WH047,Delivered,2022-05-13,2023-10-19,UPS,24.26,14.72,False,True,West
TXN001736,North,Suburban,56.37,11,Same Day,0.07,966.58,Books,CUST01544,WH042,Returned,2022-05-11,2022-01-31,FedEx,13.2,5.19,True,True,South
TXN001737,South,Urban,58.91,12,Express,0.08,520.54,Home,CUST02150,WH010,Delivered,2022-06-13,2022-07-02,Local,33.29,19.44,True,True,East
TXN001738,North,Urban,92.53,13,Standard,0.08,986.91,Electronics,CUST02512,WH014,Delivered,2023-04-13,2023-12-06,Local,21.17,9.86,True,True,South
TXN001739,West,Urban,54.02,8,Standard,0.13,697.29,Home,CUST00552,WH043,Delivered,2023-05-20,2023-04-10,FedEx,39.61,10.53,True,True,West
TXN001740,Central,Urban,56.68,3,Express,0.15,926.59,Clothing,CUST01340,WH030,Returned,2023-10-07,2022-11-28,Local,13.24,16.91,False,True,West
TXN001741,South,Suburban,66.45,1,Standard,0.13,247.09,Electronics,CUST01607,WH040,Delayed,2023-01-17,2023-12-24,Local,43.11,5.1,True,True,East
TXN001742,North,Urban,91.59,1,Standard,0.14,206.68,Clothing,CUST01751,WH044,Delayed,2023-01-31,2022-11-04,UPS,31.07,15.19,True,False,South
