ProductID,Category,LaunchDate,Cost,Price,Margin,UnitsSold,StockLevel,BundleID,Rating,ReturnRate,SupplierID,WarrantyMonths,IsFeatured,Color,Size,Weight,Material,EcoFriendly,Season
PROD0479,Toys,2022-12-23,223.19,413.06,189.87,371,773,BND062,4.5,0.24,SUP0185,24,True,Black,S,2.95,Fabric,False,Fall
PROD0503,Books,2023-08-20,124.82,999.16,874.3399999999999,179,87,BND095,1.7,0.08,SUP0016,20,False,Red,L,1.26,Plastic,True,Spring
PROD0696,Clothing,2023-12-12,181.85,578.86,397.01,469,38,BND095,2.0,0.05,SUP0018,0,True,Red,XL,1.69,Plastic,False,Fall
PROD0280,Books,2022-09-25,57.28,929.22,871.94,124,994,BND040,1.8,0.25,SUP0048,4,True,Green,XL,3.84,Fabric,True,Winter
PROD0991,Electronics,2022-03-28,40.23,871.63,831.4,495,574,BND081,1.1,0.27,SUP0077,35,False,Red,S,4.6,Wood,False,Fall
PROD0514,Toys,2023-03-20,279.0,98.48,-180.51999999999998,158,166,BND008,1.7,0.19,SUP0184,15,True,Red,M,1.98,Plastic,False,Winter
PROD0586,Home,2022-05-11,240.62,554.97,314.35,285,302,BND091,1.4,0.07,SUP0159,7,True,White,S,3.93,Plastic,True,Fall
PROD0168,Clothing,2022-04-21,58.55,496.74,438.19,173,701,BND050,4.6,0.3,SUP0066,22,True,White,L,0.62,Metal,True,Fall
PROD0084,Electronics,2023-01-17,220.27,82.55,-137.72000000000003,110,394,BND010,3.3,0.14,SUP0192,19,False,Green,XL,0.19,Wood,True,Fall
PROD0739,Books,2023-09-19,212.82,919.07,706.25,300,80,BND064,4.9,0.26,SUP0163,11,False,White,M,0.67,Plastic,False,Fall
PROD0397,Home,2022-03-26,203.94,902.1,698.1600000000001,385,709,BND030,3.6,0.16,SUP0152,19,False,Black,XL,4.42,Wood,True,Spring
PROD0210,Clothing,2023-03-15,158.97,817.26,658.29,318,166,BND042,3.0,0.08,SUP0185,28,False,Green,L,3.84,Plastic,True,Spring
PROD0204,Toys,2023-11-07,22.69,235.5,212.81,281,842,BND087,1.8,0.24,SUP0190,24,True,Blue,L,0.41,Plastic,False,Spring
PROD0382,Electronics,2022-04-27,29.36,800.4,771.04,141,353,BND006,1.3,0.24,SUP0200,24,True,Blue,M,4.16,Metal,True,Fall
PROD0534,Toys,2022-10-16,38.91,766.36,727.45,89,745,BND046,2.4,0.23,SUP0154,35,True,Green,M,1.71,Plastic,True,Fall
PROD0652,Electronics,2022-05-19,23.82,229.81,205.99,341,325,BND017,1.3,0.29,SUP0176,18,False,Black,XL,1.3,Plastic,False,Spring
PROD0799,Electronics,2022-05-10,97.17,90.73,-6.439999999999998,128,691,BND014,4.5,0.08,SUP0057,20,False,Blue,L,0.61,Plastic,True,Summer
PROD0637,Books,2023-11-08,169.91,760.02,590.11,450,856,BND057,4.1,0.0,SUP0053,35,True,White,XL,0.64,Plastic,False,Winter
PROD0228,Toys,2023-05-02,105.63,90.3,-15.329999999999998,343,608,BND081,4.0,0.29,SUP0193,21,True,Blue,S,3.16,Wood,False,Winter
PROD0623,Toys,2022-03-28,266.76,296.04,29.28000000000003,496,734,BND067,4.3,0.06,SUP0073,35,True,Red,M,4.66,Wood,False,Summer
PROD0962,Electronics,2022-11-12,75.65,680.89,605.24,288,745,BND009,3.1,0.25,SUP0073,23,False,White,S,4.2,Plastic,False,Spring
PROD0735,Books,2023-07-26,19.65,240.73,221.07999999999998,495,812,BND034,2.7,0.02,SUP0119,22,True,Red,XL,2.66,Fabric,False,Fall
PROD0858,Toys,2022-06-16,64.28,437.37,373.09000000000003,371,848,BND042,4.7,0.26,SUP0134,32,False,White,L,3.0,Metal,True,Summer
PROD0681,Clothing,2022-09-11,179.67,150.67,-29.0,315,167,BND079,4.8,0.3,SUP0032,35,False,Blue,XL,2.56,Fabric,False,Winter
PROD0635,Clothing,2023-09-29,289.38,677.23,387.85,48,989,BND037,1.7,0.14,SUP0172,11,True,Blue,M,4.09,Fabric,True,Spring
PROD0233,Toys,2022-03-29,232.17,356.85,124.68000000000004,363,848,BND099,2.0,0.25,SUP0024,19,True,White,M,0.98,Metal,True,Summer
PROD0430,Books,2023-06-18,182.51,11.98,-170.53,217,570,BND094,3.1,0.05,SUP0052,23,False,Red,XL,3.36,Fabric,False,Summer
PROD0769,Clothing,2023-11-20,27.32,827.22,799.9,207,488,BND074,4.3,0.28,SUP0050,34,False,Black,L,2.55,Fabric,True,Fall
PROD0944,Electronics,2022-02-15,23.14,550.58,527.44,291,463,BND064,4.0,0.17,SUP0187,24,False,Red,M,0.59,Metal,False,Winter
PROD0094,Toys,2022-05-15,204.69,252.51,47.81999999999999,368,607,BND043,4.3,0.3,SUP0116,4,True,White,S,0.65,Metal,False,Summer
PROD0726,Clothing,2023-11-29,165.17,14.59,-150.57999999999998,38,284,BND059,4.9,0.16,SUP0094,16,True,Black,XL,4.05,Plastic,False,Spring
PROD0320,Electronics,2023-03-23,298.34,270.35,-27.989999999999952,348,124,BND070,2.5,0.16,SUP0014,3,False,Black,L,2.93,Wood,False,Summer
PROD0051,Clothing,2023-10-28,144.78,431.58,286.79999999999995,341,187,BND059,4.3,0.16,SUP0023,2,True,Blue,M,0.54,Metal,True,Spring
PROD0417,Home,2022-04-06,295.77,93.93,-201.83999999999997,151,790,BND016,4.0,0.21,SUP0054,7,False,Black,XL,3.42,Plastic,False,Summer
PROD0028,Clothing,2022-03-17,12.01,603.66,591.65,496,555,BND046,4.6,0.02,SUP0025,7,True,Black,XL,4.6,Plastic,True,Winter
PROD0707,Home,2022-07-13,252.93,383.68,130.75,135,471,BND024,3.5,0.27,SUP0187,26,False,Black,XL,3.65,Metal,False,Spring
PROD0779,Electronics,2023-09-20,173.1,635.2,462.1,4,736,BND093,1.5,0.11,SUP0108,28,True,Red,L,0.47,Fabric,True,Spring
PROD0428,Electronics,2022-10-12,131.75,455.55,323.8,288,460,BND058,3.9,0.04,SUP0069,14,False,Green,L,0.11,Metal,False,Summer
PROD0019,Books,2023-06-18,283.18,975.72,692.54,311,608,BND058,2.9,0.11,SUP0052,13,False,Red,M,3.65,Wood,True,Summer
PROD0993,Books,2023-12-03,133.81,250.88,117.07,448,403,BND092,4.1,0.02,SUP0162,27,False,White,L,3.84,Metal,True,Spring
PROD0944,Electronics,2023-12-26,118.91,144.21,25.30000000000001,13,431,BND081,3.2,0.17,SUP0001,30,True,Red,S,1.12,Wood,True,Winter
PROD0938,Toys,2022-03-07,81.06,319.76,238.7,100,231,BND084,1.6,0.2,SUP0084,7,True,Red,M,2.78,Plastic,True,Fall
PROD0644,Toys,2023-05-04,248.41,131.17,-117.24000000000001,209,51,BND062,2.0,0.27,SUP0190,21,False,Red,XL,2.47,Wood,True,Winter
PROD0809,Books,2022-01-16,147.07,756.99,609.9200000000001,167,291,BND044,3.6,0.17,SUP0173,30,False,Black,M,4.32,Fabric,True,Spring
PROD0168,Home,2022-11-06,265.65,966.32,700.6700000000001,257,2,BND041,3.8,0.21,SUP0067,27,True,Red,S,4.51,Plastic,True,Summer
PROD0703,Clothing,2022-01-01,287.08,294.08,7.0,300,344,BND056,4.9,0.12,SUP0033,7,False,Red,M,3.1,Plastic,True,Winter
PROD0918,Books,2023-01-07,78.92,906.57,827.6500000000001,205,628,BND041,3.2,0.14,SUP0151,5,False,Red,L,1.44,Fabric,False,Winter
PROD0076,Home,2023-08-05,26.07,858.92,832.8499999999999,232,238,BND011,4.0,0.11,SUP0040,19,True,Blue,M,0.39,Metal,True,Fall
PROD0428,Electronics,2023-10-12,147.55,510.67,363.12,145,646,BND083,3.9,0.09,SUP0183,4,False,White,S,4.26,Plastic,True,Summer
PROD0669,Electronics,2023-05-24,35.12,664.66,629.54,425,468,BND024,2.1,0.11,SUP0170,31,True,Blue,XL,4.87,Metal,True,Spring
PROD0803,Toys,2023-08-08,274.1,642.54,368.43999999999994,308,710,BND010,3.8,0.18,SUP0168,1,False,Black,XL,3.42,Wood,True,Fall
PROD0937,Toys,2023-07-03,233.0,542.39,309.39,367,283,BND047,1.1,0.17,SUP0112,14,False,Green,XL,1.15,Metal,False,Spring
PROD0923,Toys,2022-12-12,69.26,510.9,441.64,263,195,BND084,3.4,0.09,SUP0113,8,True,Black,S,4.06,Fabric,True,Winter
PROD0569,Clothing,2023-02-02,234.19,315.03,80.83999999999997,401,107,BND069,4.9,0.1,SUP0064,18,False,Green,L,2.69,Metal,False,Summer
PROD0766,Electronics,2022-03-20,76.77,647.2,570.4300000000001,130,374,BND007,4.1,0.14,SUP0012,12,True,White,XL,0.71,Wood,True,Winter
PROD0044,Home,2023-01-24,242.03,199.91,-42.120000000000005,231,590,BND001,3.6,0.03,SUP0021,27,True,White,L,2.29,Plastic,False,Spring
PROD0495,Home,2022-04-04,17.15,952.24,935.09,283,238,BND078,2.8,0.13,SUP0158,1,False,Red,L,0.3,Plastic,False,Summer
PROD0689,Home,2023-11-13,106.05,495.35,389.3,179,432,BND060,3.8,0.27,SUP0105,19,False,Blue,S,0.14,Plastic,False,Fall
PROD0191,Clothing,2023-08-28,13.26,667.46,654.2,238,909,BND086,2.7,0.14,SUP0012,25,True,Green,XL,1.73,Wood,False,Spring
PROD0035,Clothing,2022-02-17,21.55,632.42,610.87,450,614,BND006,3.9,0.27,SUP0021,35,False,Red,XL,2.57,Fabric,False,Winter
PROD0851,Electronics,2023-10-21,110.45,473.07,362.62,434,83,BND045,3.9,0.16,SUP0033,22,False,Blue,S,0.91,Metal,True,Spring
PROD0951,Books,2023-08-16,15.29,220.73,205.44,255,959,BND095,2.5,0.02,SUP0093,4,True,Blue,XL,0.48,Wood,True,Winter
PROD0876,Toys,2023-04-06,196.09,910.04,713.9499999999999,377,316,BND014,1.3,0.16,SUP0126,27,True,Blue,L,2.05,Fabric,False,Winter
PROD0459,Clothing,2023-09-07,95.6,619.58,523.98,210,791,BND016,3.3,0.15,SUP0029,16,True,Blue,M,4.71,Metal,False,Fall
PROD0097,Clothing,2022-11-22,231.56,754.27,522.71,263,512,BND034,4.8,0.03,SUP0069,30,True,Red,M,3.88,Wood,True,Fall
PROD0437,,2022-11-04,102.96,857.85,754.89,376,273,BND047,2.0,0.18,SUP0144,29,False,Red,S,0.38,Fabric,False,Summer
PROD0042,Clothing,2022-10-09,281.94,400.48,118.54000000000002,29,374,BND080,1.5,0.04,SUP0068,29,True,Blue,XL,4.91,Fabric,False,Summer
PROD0572,Clothing,2023-04-15,294.83,214.13,-80.69999999999999,365,110,BND006,2.1,0.22,SUP0198,13,True,White,XL,4.36,Plastic,True,Winter
PROD0309,Clothing,2023-03-17,97.4,335.24,237.84,177,68,BND073,3.2,0.11,SUP0175,24,True,White,M,0.2,Fabric,False,Spring
PROD0788,Clothing,2023-05-25,284.46,392.74,108.28000000000003,34,878,BND082,3.9,0.08,SUP0187,22,False,White,M,3.45,Plastic,False,Summer
PROD0733,Clothing,2023-10-28,162.74,326.93,164.19,72,535,BND090,4.8,0.2,SUP0199,13,False,Green,XL,3.05,Metal,True,Spring
PROD0482,Toys,2023-04-03,220.63,305.5,84.87,34,687,BND052,1.2,0.21,SUP0149,18,True,Red,XL,3.69,Plastic,True,Spring
PROD0412,Clothing,2023-05-31,121.19,186.47,65.28,17,163,BND097,1.3,0.01,SUP0158,12,False,Green,XL,2.39,Plastic,False,Fall
PROD0255,Electronics,2022-01-01,160.84,96.25,-64.59,275,857,BND027,1.8,0.11,SUP0167,31,True,Black,L,0.16,Fabric,True,Summer
PROD0023,Toys,2023-03-05,33.21,439.55,406.34000000000003,435,768,BND078,3.2,0.06,SUP0012,17,False,White,M,1.98,Fabric,True,Fall
PROD0110,Clothing,2022-08-11,283.39,792.54,509.15,286,633,BND031,1.9,0.14,SUP0191,34,True,Black,S,4.95,Fabric,True,Fall
PROD0123,Clothing,2023-12-19,173.92,86.32,-87.6,77,529,BND036,3.9,0.21,SUP0038,29,True,Blue,S,3.04,Wood,True,Winter
PROD0853,Books,2023-02-20,248.5,385.22,136.72000000000003,244,188,BND046,4.4,0.15,SUP0098,2,False,Red,M,3.16,Metal,True,Spring
PROD0533,Home,2022-05-31,117.07,610.47,493.40000000000003,498,732,BND014,2.5,0.01,SUP0145,28,True,Green,XL,3.1,Wood,False,Winter
PROD0841,Electronics,2022-05-29,235.99,671.62,435.63,339,954,BND025,3.2,0.23,SUP0025,12,True,Black,S,1.36,Wood,False,Spring
PROD0819,Home,2022-04-11,221.3,48.32,-172.98000000000002,283,636,BND042,1.6,0.02,SUP0059,6,False,Red,S,1.87,Plastic,True,Winter
PROD0414,Home,2022-01-19,46.6,115.82,69.22,195,678,BND005,4.9,0.09,SUP0114,24,True,Red,L,3.83,Metal,True,Winter
PROD0558,Toys,2023-05-05,172.84,28.66,-144.18,115,944,BND083,1.1,0.19,SUP0113,3,True,Blue,M,0.76,Fabric,True,Winter
PROD0260,Books,2023-11-05,240.0,596.65,356.65,96,526,BND005,1.4,0.19,SUP0043,11,False,Green,XL,3.55,Wood,False,Fall
PROD0259,Books,2022-03-16,19.88,279.64,259.76,321,925,BND057,1.1,0.12,SUP0189,31,False,Green,L,2.77,Metal,False,Fall
PROD0358,Home,2023-05-15,229.91,501.91,272.0,35,154,BND045,4.4,0.22,SUP0156,0,False,Black,S,3.59,Plastic,False,Winter
PROD0685,Clothing,2022-04-24,280.23,44.25,-235.98000000000002,284,545,BND062,2.5,0.26,SUP0087,25,True,Black,M,0.61,Plastic,False,Winter
PROD0893,Electronics,2023-05-26,288.83,23.08,-265.75,397,6,BND044,5.0,0.21,SUP0126,21,True,White,S,3.05,Metal,True,Winter
PROD0384,Clothing,2023-09-03,170.13,138.04,-32.09,453,638,BND054,1.7,0.28,SUP0064,28,True,White,S,1.38,Metal,False,Spring
PROD0645,Home,2022-03-06,286.14,613.22,327.08000000000004,105,7,BND053,1.1,0.02,SUP0034,2,True,Black,S,4.69,Wood,False,Winter
PROD0151,Clothing,2022-01-01,160.13,86.91,-73.22,227,164,BND085,1.7,0.1,SUP0013,7,True,White,M,0.54,Wood,True,Spring
PROD0359,Books,2022-01-01,16.37,464.77,448.4,124,29,BND081,4.8,0.27,SUP0068,21,True,Black,L,1.49,Wood,True,Fall
PROD0226,Electronics,2023-02-10,117.38,641.21,523.83,451,681,BND032,4.1,0.19,SUP0169,17,True,Blue,XL,3.17,Metal,False,Summer
PROD0079,Clothing,2022-08-17,72.88,343.14,270.26,434,351,BND079,4.0,0.29,SUP0066,19,True,Green,M,2.26,Wood,True,Summer
PROD0819,Electronics,2023-03-10,107.49,544.09,436.6,203,36,BND002,3.7,0.13,SUP0060,16,True,White,L,2.99,Plastic,True,Summer
PROD0003,Toys,2022-08-26,69.21,34.76,-34.449999999999996,144,975,BND098,1.4,0.02,SUP0190,17,False,White,S,3.39,Wood,False,Winter
PROD0553,Home,2022-03-22,15.65,131.67,116.01999999999998,314,700,BND082,1.8,0.18,SUP0091,9,True,White,S,3.22,Wood,True,Spring
PROD0947,Books,2022-12-21,270.0,45.8,-224.2,259,206,BND083,4.9,0.27,SUP0133,27,False,Red,S,4.68,Plastic,False,Summer
PROD0108,Clothing,2022-02-10,292.2,901.68,609.48,139,51,BND007,2.6,0.09,SUP0095,21,True,Black,S,2.22,Wood,True,Summer
PROD0354,Home,2023-02-11,67.57,901.32,833.75,474,900,BND100,3.9,0.01,SUP0040,7,True,Red,L,1.68,Wood,True,Spring
PROD0745,Clothing,2022-08-10,82.77,142.88,60.11,405,586,BND076,4.8,0.16,SUP0174,17,False,White,L,1.73,Fabric,False,Summer
PROD0897,Toys,2022-08-30,199.55,246.1,46.54999999999998,140,413,BND001,3.6,0.17,SUP0115,19,True,Red,XL,1.1,Metal,True,Fall
PROD0011,Books,2023-07-10,281.26,878.24,596.98,208,16,BND037,2.4,0.2,SUP0167,10,True,Blue,M,4.92,Metal,False,Fall
PROD0913,Electronics,2023-04-27,181.97,743.44,561.47,309,769,BND068,3.7,0.11,SUP0094,27,True,Black,S,4.12,Fabric,True,Winter
PROD0564,Home,2023-03-25,10.67,861.42,850.75,228,602,BND034,1.9,0.06,SUP0151,12,True,Green,M,3.15,Plastic,False,Summer
PROD0421,Electronics,2023-07-23,260.23,88.55,-171.68,143,375,BND020,4.6,0.01,SUP0014,21,False,Black,S,4.84,Wood,False,Fall
PROD0730,Toys,2022-02-08,66.53,787.74,721.21,465,996,BND010,2.1,0.13,SUP0036,6,True,Black,S,0.16,Wood,True,Fall
PROD0541,Electronics,2023-12-15,276.38,762.95,486.57000000000005,149,594,BND041,1.8,0.17,SUP0129,29,False,White,XL,4.31,Wood,True,Winter
PROD0928,Electronics,2023-07-15,265.39,680.42,415.03,92,508,BND030,4.9,0.17,SUP0143,0,False,Green,L,1.29,Metal,False,Winter
PROD0718,Electronics,2023-10-23,191.09,123.43,-67.66,232,561,BND059,4.6,0.24,SUP0061,29,True,Green,S,4.31,Wood,True,Winter
PROD0120,Home,2023-08-13,293.41,942.55,649.1399999999999,201,804,BND057,3.6,0.05,SUP0026,10,True,Green,S,4.78,Fabric,False,Fall
PROD0659,Clothing,2023-07-19,231.32,915.39,684.0699999999999,214,724,BND045,4.5,0.23,SUP0085,22,True,White,L,1.68,Fabric,False,Winter
PROD0058,Clothing,2022-04-01,292.39,212.8,-79.58999999999997,272,463,BND032,4.0,0.08,SUP0164,20,False,Blue,L,3.06,Metal,True,Fall
PROD0884,Books,2022-09-19,250.65,934.47,683.82,76,781,BND094,2.9,0.23,SUP0152,19,True,Red,L,0.7,Wood,False,Fall
PROD0295,Toys,2023-12-30,68.88,527.8,458.91999999999996,128,426,BND089,4.0,0.02,SUP0110,32,True,White,XL,4.97,Wood,False,Summer
PROD0928,Toys,2023-07-29,43.28,750.72,707.44,185,873,BND031,3.1,0.05,SUP0167,3,True,Black,L,2.58,Wood,True,Winter
PROD0885,Electronics,2023-01-16,191.58,836.05,644.4699999999999,266,211,BND071,3.7,0.03,SUP0149,29,False,Red,M,1.77,Wood,False,Spring
PROD0263,Toys,2022-05-14,200.03,147.91,-52.120000000000005,79,426,BND058,4.0,0.28,SUP0106,28,True,White,XL,0.17,Fabric,False,Spring
PROD0127,Clothing,2022-07-01,89.47,725.95,636.48,198,112,BND013,4.6,0.28,SUP0035,30,False,White,M,4.85,Plastic,True,Fall
PROD0132,Books,2022-03-30,237.55,129.31,-108.24000000000001,60,577,BND097,2.2,0.12,SUP0028,10,False,Blue,XL,4.77,Metal,True,Summer
PROD0757,Toys,2023-10-04,75.46,615.53,540.0699999999999,490,676,BND046,2.9,0.18,SUP0076,29,True,White,XL,4.13,Plastic,True,Fall
PROD0187,Toys,2022-07-30,171.38,543.76,372.38,44,333,BND020,3.1,0.18,SUP0023,30,True,Blue,M,4.65,Plastic,True,Summer
PROD0769,Books,2023-10-30,30.56,139.01,108.44999999999999,228,100,BND001,3.9,0.2,SUP0146,15,True,Red,S,0.46,Plastic,False,Summer
PROD0720,Home,2023-06-29,261.86,978.22,716.36,133,15,BND044,2.7,0.21,SUP0184,24,False,Black,XL,0.56,Fabric,False,Winter
PROD0344,Toys,2023-12-27,124.9,349.06,224.16,36,753,BND043,2.6,0.16,SUP0134,26,False,Green,S,3.02,Metal,False,Fall
PROD0345,,2023-05-14,60.55,879.33,818.7800000000001,487,983,BND074,1.1,0.17,SUP0195,5,True,Blue,S,2.56,Plastic,True,Winter
PROD0691,Books,2022-05-26,107.11,710.94,603.83,377,716,BND017,1.6,0.23,SUP0109,23,False,White,M,2.4,Metal,True,Summer
PROD0244,Electronics,2022-01-22,183.47,141.09,-42.379999999999995,63,552,BND060,4.9,0.09,SUP0021,21,False,Red,S,0.72,Fabric,True,Spring
PROD0749,Books,2022-06-04,9.55,465.08,455.53,134,642,BND037,2.2,0.08,SUP0138,10,True,Red,M,0.14,Plastic,False,Fall
PROD0321,Clothing,2023-10-25,242.62,596.93,354.30999999999995,215,928,BND071,3.6,0.18,SUP0152,6,True,Blue,XL,2.21,Wood,False,Fall
PROD0421,,2023-07-23,158.92,733.55,574.63,247,768,BND028,4.0,0.1,SUP0107,9,False,Green,L,0.9,Fabric,True,Winter
PROD0726,Home,2023-07-05,17.7,365.29,347.59000000000003,329,50,BND056,4.7,0.28,SUP0074,17,True,Green,S,1.35,Wood,True,Fall
PROD0811,Home,2022-05-10,281.74,248.78,-32.96000000000001,17,173,BND022,2.7,0.07,SUP0075,23,True,Red,S,0.64,Metal,True,Fall
PROD0598,Electronics,2023-08-10,31.5,209.02,177.52,148,774,BND065,4.9,0.08,SUP0160,19,True,Black,L,2.83,Wood,False,Winter
PROD0825,Books,2022-08-28,164.98,704.32,539.34,292,722,BND074,2.7,0.03,SUP0162,25,False,Blue,M,3.59,Metal,True,Winter
PROD0277,Home,2022-07-31,8.59,48.18,39.59,26,478,BND036,1.3,0.2,SUP0080,28,True,Red,XL,1.48,Metal,False,Summer
PROD0359,Home,2023-06-18,82.88,971.77,888.89,37,239,BND015,2.2,0.03,SUP0051,14,False,Black,S,4.33,Fabric,False,Spring
PROD0737,Home,2022-02-21,69.06,168.18,99.12,5,708,BND049,5.0,0.05,SUP0153,16,True,White,M,2.15,Fabric,False,Winter
PROD0364,Toys,2022-01-22,106.93,750.89,643.96,13,228,BND012,1.2,0.08,SUP0102,27,False,Black,M,4.32,Wood,False,Spring
PROD0925,Home,2022-01-25,109.51,318.25,208.74,201,726,BND045,3.0,0.04,SUP0038,29,False,Blue,S,0.55,Metal,False,Winter
PROD0153,Electronics,2023-12-02,129.45,87.97,-41.47999999999999,49,401,BND069,4.4,0.24,SUP0174,2,True,Red,M,4.51,Wood,False,Winter
PROD0735,,2022-08-23,168.53,996.64,828.11,384,541,BND049,4.8,0.25,SUP0008,22,True,Black,S,0.4,Plastic,True,Winter
PROD0903,Electronics,2022-02-25,212.58,87.73,-124.85000000000001,172,592,BND051,1.9,0.09,SUP0053,14,False,Red,M,1.38,Fabric,False,Summer
PROD0030,Clothing,2022-06-11,284.95,948.15,663.2,3,819,BND009,3.1,0.2,SUP0096,2,True,Black,XL,2.03,Metal,False,Summer
PROD0767,Clothing,2022-07-21,95.28,574.92,479.64,215,263,BND054,2.0,0.2,SUP0107,9,True,Green,L,0.2,Plastic,False,Summer
PROD0237,Clothing,2023-11-26,250.1,665.7,415.6,480,930,BND074,4.7,0.25,SUP0097,10,False,Blue,XL,4.21,Fabric,True,Fall
PROD0585,Clothing,2022-09-13,74.87,162.69,87.82,122,112,BND008,3.8,0.17,SUP0031,19,True,White,M,1.95,Plastic,False,Winter
PROD0792,Clothing,2023-03-27,212.42,912.69,700.2700000000001,139,391,BND019,5.0,0.2,SUP0173,30,False,Black,S,1.56,Metal,True,Spring
PROD0012,Books,2023-03-19,21.71,723.0,701.29,234,221,BND081,4.9,0.21,SUP0160,17,False,White,L,4.57,Wood,False,Spring
PROD0333,Electronics,2023-08-23,173.74,584.06,410.31999999999994,487,93,BND017,3.7,0.27,SUP0142,28,False,White,M,3.26,Fabric,False,Summer
PROD0471,Books,2022-02-18,169.25,59.48,-109.77000000000001,418,858,BND030,2.1,0.06,SUP0131,18,True,Red,M,1.4,Metal,False,Fall
PROD0973,Books,2023-11-03,31.7,308.79,277.09000000000003,323,767,BND070,1.7,0.24,SUP0194,22,False,Red,L,1.33,Plastic,False,Summer
PROD0158,Home,2022-05-29,259.0,393.65,134.64999999999998,210,575,BND024,4.6,0.02,SUP0119,14,True,Green,M,3.19,Fabric,False,Summer
PROD0126,Electronics,2022-12-17,19.46,325.39,305.93,77,227,BND013,3.8,0.28,SUP0063,26,True,Red,M,2.66,Metal,False,Spring
PROD0445,Books,2022-07-03,216.27,307.39,91.11999999999998,57,47,BND092,3.3,0.23,SUP0135,30,True,Green,XL,3.31,Wood,False,Fall
PROD0475,Toys,2022-03-04,286.12,320.77,34.64999999999998,134,791,BND064,2.6,0.24,SUP0153,1,False,Red,L,2.62,Fabric,True,Fall
PROD0865,Toys,2022-07-28,100.91,997.21,896.3000000000001,157,641,BND037,1.1,0.12,SUP0113,34,True,White,XL,1.98,Fabric,True,Summer
PROD0318,Clothing,2022-01-11,192.4,845.61,653.21,73,997,BND080,4.9,0.25,SUP0199,3,False,White,L,3.42,Metal,True,Fall
PROD0024,Home,2022-03-28,196.74,438.31,241.57,263,14,BND035,3.9,0.11,SUP0127,17,False,Black,XL,2.57,Plastic,True,Winter
PROD0591,Home,2022-09-27,51.76,94.36,42.6,414,606,BND028,4.0,0.28,SUP0152,23,True,Red,S,4.0,Wood,False,Spring
PROD0144,Clothing,2022-01-01,48.28,136.02,87.74000000000001,259,859,BND010,1.7,0.06,SUP0100,25,False,Blue,L,4.98,Plastic,False,Summer
PROD0882,Home,2022-05-06,145.89,256.02,110.13,115,437,BND091,4.8,0.04,SUP0012,15,False,Blue,M,2.16,Wood,False,Fall
PROD0788,Books,2023-03-07,17.71,486.14,468.43,252,429,BND042,3.7,0.09,SUP0131,29,False,Red,S,3.61,Plastic,True,Spring
PROD0469,Home,2023-08-20,71.96,59.89,-12.069999999999993,346,48,BND040,1.7,0.15,SUP0164,24,False,Green,L,2.96,Metal,False,Winter
PROD0595,,2023-03-31,101.29,630.8,529.51,21,277,BND059,3.1,0.24,SUP0146,20,False,Black,S,4.68,Fabric,False,Fall
PROD0173,Home,2022-05-07,268.04,939.36,671.3199999999999,483,787,BND001,1.8,0.12,SUP0114,20,False,Red,XL,1.74,Plastic,False,Summer
PROD0241,Books,2022-02-13,20.59,541.02,520.43,360,707,BND015,3.2,0.06,SUP0156,1,False,Blue,S,4.14,Plastic,False,Spring
PROD0315,Home,2022-10-22,246.89,647.54,400.65,377,9,BND046,4.9,0.12,SUP0122,0,True,Blue,XL,2.52,Plastic,True,Summer
PROD0147,Home,2022-01-02,62.57,79.72,17.15,397,508,BND077,1.2,0.15,SUP0061,14,True,Green,L,2.36,Wood,False,Winter
PROD0537,Books,2023-06-01,101.74,607.18,505.43999999999994,25,111,BND032,4.8,0.12,SUP0162,5,False,Blue,XL,2.74,Wood,False,Fall
PROD0050,Clothing,2022-01-17,71.36,920.54,849.18,171,60,BND006,3.8,0.17,SUP0198,20,True,Black,L,2.96,Metal,True,Winter
PROD0766,Books,2023-12-17,282.17,737.92,455.74999999999994,181,582,BND067,4.5,0.14,SUP0121,3,True,White,S,3.92,Wood,False,Fall
PROD0670,Electronics,2022-10-24,9.93,627.75,617.82,316,168,BND006,1.4,0.07,SUP0200,7,True,White,L,4.28,Plastic,True,Spring
PROD0841,Toys,2022-10-21,286.0,983.72,697.72,88,967,BND079,1.7,0.21,SUP0125,11,False,White,XL,4.12,Wood,True,Fall
PROD0399,Home,2022-04-03,81.5,580.8,499.29999999999995,69,811,BND004,4.7,0.11,SUP0069,24,False,Black,S,1.28,Metal,True,Winter
PROD0561,Toys,2023-06-20,102.27,710.86,608.59,423,870,BND063,4.2,0.28,SUP0106,16,False,Blue,M,0.15,Wood,True,Spring
PROD0202,Books,2023-01-23,181.35,854.34,672.99,280,127,BND100,3.6,0.04,SUP0090,2,True,White,XL,2.46,Wood,False,Summer
PROD0948,Home,2022-04-18,265.06,645.53,380.46999999999997,256,966,BND002,3.4,0.01,SUP0123,6,False,Red,S,4.26,Plastic,False,Fall
PROD0800,Home,2023-07-05,18.02,255.03,237.01,220,791,BND023,1.1,0.13,SUP0175,22,True,White,M,2.6,Fabric,True,Summer
PROD0420,Toys,2022-05-16,129.92,684.01,554.09,488,811,BND014,4.8,0.1,SUP0083,2,False,White,XL,3.05,Metal,False,Spring
PROD0007,Electronics,2023-02-01,72.34,228.63,156.29,324,790,BND007,4.7,0.04,SUP0021,33,True,Green,L,2.41,Fabric,True,Winter
