CustomerID,LastPurchaseDate,ChurnFlag,LoyaltyTier,Region,TotalOrders,AvgOrderValue,DiscountRate,CustomerAge,SignupDate,EmailOptIn,MobileAppUser,ReferralSource,SupportTickets,AvgResponseTime,SatisfactionScore,IsPremiumMember,LastLogin,CartAbandonRate,ReviewCount
CUST00205,2023-11-04,0,Bronze,South,1,164.26,0.08,40,2022-02-25,True,False,Friend,3,14.5,1.5,False,2022-12-08,0.19,62
CUST00582,2023-01-03,1,Silver,North,45,108.46,0.09,20,2023-12-22,True,False,Email,9,39.2,2.3,False,2022-02-25,0.05,43
CUST01580,2023-01-17,0,Gold,Central,47,169.77,0.1,49,2022-05-20,True,False,Social Media,9,44.7,4.0,True,2023-01-26,0.29,34
CUST00841,2023-12-08,0,Bronze,South,45,223.91,0.06,20,2023-09-20,True,True,Search,6,20.4,2.0,True,2022-05-05,0.09,24
CUST01837,2023-09-28,1,Bronze,East,18,44.74,0.28,29,2023-06-29,True,True,Friend,4,46.2,3.1,True,2022-07-09,0.42,17
CUST01252,2022-08-06,0,Silver,South,49,81.1,0.27,21,2023-12-19,True,False,Email,3,44.8,1.5,True,2022-02-15,0.41,54
CUST01720,2022-05-22,1,Gold,Central,33,66.2,0.26,50,2023-04-18,False,True,Search,9,41.0,1.6,True,2022-06-22,0.17,56
CUST01643,2022-08-01,0,Silver,West,15,42.23,0.03,49,2022-10-30,False,False,Friend,9,36.3,2.0,True,2023-07-18,0.01,79
CUST02644,2022-04-27,1,Bronze,East,24,251.12,0.07,34,2023-11-24,True,False,Email,9,25.9,2.2,False,2022-02-10,0.29,89
CUST02298,2023-01-24,0,Silver,South,36,180.23,0.18,69,2023-08-09,False,False,Search,8,11.0,1.2,True,2023-04-02,0.46,8
CUST00875,2023-03-01,1,Silver,East,34,469.01,0.29,26,2023-06-28,True,True,Email,7,13.0,4.4,True,2023-03-17,0.03,47
CUST01465,2023-04-05,0,Bronze,North,26,69.33,0.18,22,2022-03-14,True,True,Email,3,8.6,1.2,False,2022-01-17,0.33,61
CUST02244,2022-11-10,1,Bronze,East,40,464.5,0.1,38,2023-09-04,False,True,Friend,3,40.9,4.1,True,2023-08-02,0.49,82
CUST00690,2022-12-07,0,Gold,South,22,61.54,0.25,20,2022-09-23,False,False,Email,9,1.3,2.1,True,2023-11-19,0.39,57
CUST02011,2022-02-12,0,Gold,North,16,317.22,0.04,56,2023-05-26,False,True,Friend,8,13.5,2.6,False,2023-12-05,0.31,41
CUST02687,2023-07-16,0,Bronze,North,40,138.91,0.26,20,2022-11-28,False,False,Social Media,7,29.5,3.3,True,2022-04-02,0.41,43
CUST01423,2023-12-28,1,Bronze,North,42,416.87,0.29,54,2022-05-11,True,False,Search,6,47.3,1.9,False,2023-08-11,0.09,72
CUST02002,2022-10-28,1,Platinum,West,16,49.51,0.29,61,2022-12-04,False,True,Friend,0,15.0,1.3,True,2023-12-11,0.43,78
CUST00672,2022-11-17,1,Platinum,West,5,477.2,0.04,52,2023-03-09,True,True,Friend,3,10.9,4.8,False,2022-02-08,0.48,36
CUST01172,2022-04-20,1,Gold,North,6,42.68,0.16,50,2023-08-04,True,True,Friend,0,4.5,4.3,True,2023-08-27,0.45,1
CUST01496,2023-09-05,1,Silver,South,42,135.73,0.18,20,2023-07-04,True,True,Friend,4,14.4,4.0,False,2022-05-22,0.05,30
CUST00944,2023-11-25,0,Bronze,North,24,242.81,0.06,65,2023-07-09,False,True,Friend,3,39.9,3.1,True,2023-05-04,0.06,80
CUST02247,2022-11-18,1,Bronze,North,30,382.91,0.16,35,2023-12-15,False,True,Email,6,7.2,3.6,True,2023-10-06,0.47,59
CUST01450,2023-09-28,1,Silver,East,37,476.53,0.19,20,2023-10-03,False,False,Friend,7,8.0,4.5,True,2023-09-29,0.3,10
CUST02540,2023-11-25,0,Gold,East,32,225.46,0.1,46,2022-01-07,False,True,Friend,0,7.7,2.6,True,2023-01-16,0.14,4
CUST00896,2022-12-12,1,Platinum,East,19,383.51,0.09,54,2023-12-01,False,False,Email,4,6.5,1.4,False,2022-08-18,0.39,41
CUST02190,2022-05-09,1,Gold,Central,45,369.04,0.02,22,2023-01-13,False,False,Search,9,22.3,4.4,False,2023-12-10,0.07,81
CUST01337,2023-06-05,1,Silver,East,28,294.16,0.29,26,2022-12-30,False,False,Friend,6,39.9,1.3,True,2022-01-20,0.13,52
CUST00165,2023-07-04,1,Bronze,East,47,351.64,0.24,29,2022-11-23,True,True,Friend,2,22.6,4.7,False,2022-12-08,0.36,33
CUST02362,2022-07-04,1,Platinum,South,8,38.27,0.23,33,2022-06-07,True,False,Social Media,8,26.6,3.9,False,2023-01-27,0.02,80
CUST02069,2023-12-01,1,Silver,West,43,231.96,0.01,44,2023-08-19,True,False,Friend,7,27.9,2.8,False,2023-10-23,0.17,35
CUST01106,2022-09-14,0,Bronze,West,1,397.21,0.19,26,2022-10-18,False,False,Social Media,4,19.1,3.5,False,2023-10-27,0.06,55
CUST01754,2023-04-07,1,Gold,West,4,247.63,0.05,67,2023-03-05,True,False,Social Media,2,16.9,3.1,True,2023-05-15,0.15,18
CUST02353,2022-07-01,1,Platinum,Central,22,439.28,0.2,60,2022-09-27,True,True,Search,2,30.7,2.6,False,2022-01-31,0.45,38
CUST01939,2022-02-12,1,Bronze,North,22,420.15,0.19,39,2022-10-20,True,True,Social Media,2,17.5,1.5,False,2023-08-09,0.25,49
CUST00371,2022-08-31,0,Bronze,East,30,434.45,0.26,34,2023-06-13,True,False,Email,1,6.5,4.2,False,2022-02-24,0.04,5
CUST01881,2022-08-25,0,Bronze,South,27,82.4,0.08,18,2022-03-26,False,True,Search,0,41.5,3.4,True,2023-10-05,0.09,58
CUST00853,2023-07-18,0,Bronze,Central,27,137.19,0.01,20,2022-01-08,True,False,Friend,0,28.6,3.8,True,2023-09-01,0.39,23
CUST00384,2023-05-23,0,Bronze,West,13,34.21,0.27,22,2022-04-08,False,False,Search,8,39.9,1.8,True,2022-07-02,0.06,56
CUST01932,2022-07-18,1,Gold,Central,39,491.74,0.27,39,2022-01-12,False,False,Email,6,23.4,1.8,False,2022-10-10,0.25,56
CUST02493,2022-12-01,0,Silver,South,27,133.35,0.14,18,2022-06-18,True,False,Search,6,31.2,4.4,False,2022-11-16,0.21,96
CUST00425,2022-03-22,1,Platinum,Central,39,196.2,0.02,64,2022-03-10,True,False,Search,9,44.2,3.2,False,2022-12-12,0.13,60
CUST02209,2023-07-23,1,Gold,West,38,151.96,0.15,66,2022-09-01,False,False,Search,1,36.2,2.8,False,2022-03-10,0.47,13
CUST00629,2022-01-13,1,Platinum,North,8,39.1,0.16,21,2023-06-19,True,False,Search,3,17.5,1.4,False,2023-09-25,0.08,67
CUST00895,2023-05-04,0,Bronze,West,12,145.4,0.25,39,2023-12-06,True,True,Email,7,16.4,2.7,True,2023-11-14,0.27,84
CUST02538,2023-08-29,1,Silver,West,24,67.13,0.22,41,2022-06-18,False,False,Email,5,13.8,3.8,False,2022-09-29,0.24,13
CUST02375,2023-11-23,0,Bronze,West,18,209.26,0.02,49,2023-06-02,False,True,Friend,3,23.4,1.4,False,2022-10-06,0.02,86
CUST00598,2023-09-09,1,Gold,Central,15,484.08,0.21,63,2023-08-10,False,True,Email,9,44.2,1.1,False,2023-02-07,0.41,80
CUST02337,2023-05-08,0,Gold,South,16,355.17,0.04,19,2022-09-06,True,False,Search,2,1.8,3.2,False,2022-02-07,0.2,48
CUST00593,2022-06-26,0,Platinum,West,33,359.31,0.03,53,2023-04-10,True,False,Friend,1,36.8,2.3,True,2023-11-25,0.41,35
CUST01688,2022-12-14,1,Bronze,Central,10,237.52,0.12,22,2022-04-24,False,True,Email,3,17.6,4.6,False,2023-12-31,0.02,76
CUST00573,2023-03-31,1,Bronze,South,47,409.43,0.02,24,2023-12-31,True,False,Social Media,3,39.1,3.4,False,2023-11-12,0.21,81
CUST02076,2023-06-14,1,Silver,North,24,455.98,0.25,53,2023-11-08,False,False,Email,0,21.4,2.2,True,2023-08-19,0.34,5
CUST02091,2023-04-22,0,Silver,West,45,481.54,0.14,57,2022-09-17,False,False,Social Media,7,34.9,2.3,True,2023-09-12,0.4,97
CUST01705,2022-11-18,0,Bronze,East,19,67.52,0.18,60,2023-01-20,False,True,Friend,7,40.4,1.5,False,2023-06-23,0.13,15
CUST02471,2023-06-12,0,Platinum,,27,442.23,0.17,25,2023-12-09,True,False,Friend,5,23.1,2.8,False,2022-05-07,0.0,49
CUST00177,2023-12-20,1,Silver,North,45,128.04,0.29,53,2022-03-26,True,True,Email,4,35.4,1.3,True,2023-09-19,0.24,39
CUST00529,2023-05-25,0,Bronze,North,41,210.69,0.27,60,2022-11-29,True,True,Search,0,4.2,2.8,False,2022-08-18,0.02,40
CUST01634,2023-03-30,1,Bronze,North,31,185.83,0.25,29,2023-12-27,False,True,Search,7,15.0,1.5,False,2022-06-20,0.47,9
CUST00966,2023-03-03,0,Bronze,Central,21,344.06,0.11,45,2022-04-10,False,False,Friend,6,16.2,3.7,False,2023-01-03,0.1,98
CUST01518,2022-11-11,0,Gold,South,16,307.0,0.04,19,2022-02-25,False,True,Email,2,23.4,3.6,True,2022-03-07,0.34,60
CUST00198,2022-01-05,0,Platinum,East,23,72.37,0.18,64,2022-11-28,False,True,Email,6,31.4,4.4,False,2022-07-12,0.26,60
CUST02658,2022-09-02,1,Bronze,South,14,395.75,0.13,31,2023-07-20,True,False,Search,6,23.1,4.7,False,2022-08-12,0.3,18
CUST02890,2022-08-02,1,Bronze,West,23,231.03,0.07,36,2023-06-19,True,True,Social Media,1,40.6,3.6,False,2023-07-13,0.48,20
CUST00853,2023-12-05,1,Bronze,East,41,21.07,0.03,38,2022-07-14,False,False,Friend,9,13.1,1.6,False,2023-11-12,0.41,40
CUST01538,2023-06-16,0,Silver,South,18,218.96,0.13,47,2023-01-19,True,False,Email,2,7.3,3.0,False,2022-10-28,0.3,90
CUST02070,2023-07-12,0,Bronze,West,36,267.84,0.2,66,2022-08-16,False,False,Friend,6,18.4,4.8,False,2023-04-03,0.3,38
CUST01081,2022-06-27,0,Gold,East,12,53.06,0.19,65,2023-10-23,True,False,Friend,8,12.4,1.8,True,2023-10-18,0.16,27
CUST02890,2023-08-05,0,Gold,Central,37,92.54,0.23,54,2023-03-25,True,False,Email,5,28.9,2.6,False,2022-11-15,0.01,86
CUST00098,2023-02-23,1,Platinum,West,11,496.91,0.14,69,2022-08-19,True,True,Friend,9,27.8,4.0,True,2022-05-27,0.11,72
CUST01904,2022-04-24,0,Bronze,South,5,438.17,0.1,38,2023-04-29,False,False,Email,3,35.6,4.1,False,2023-11-12,0.16,90
CUST00435,2022-03-21,0,Bronze,East,21,84.0,0.16,45,2023-11-23,True,False,Social Media,9,37.9,4.8,False,2022-02-16,0.16,68
CUST00637,2022-05-30,1,Bronze,West,32,298.55,0.29,50,2023-05-16,True,False,Search,3,7.7,2.0,True,2022-08-31,0.21,31
CUST00588,2022-09-28,1,Gold,West,29,202.04,0.01,59,2022-12-08,True,True,Email,7,17.2,4.4,False,2022-06-26,0.12,92
CUST00344,2022-12-07,1,Silver,Central,7,281.0,0.16,24,2023-06-20,False,True,Social Media,7,4.7,1.2,True,2023-01-01,0.38,36
CUST01318,2023-04-08,0,Silver,West,36,245.86,0.1,59,2022-03-09,True,False,Search,9,32.9,1.6,True,2022-01-20,0.09,60
CUST01980,2023-03-08,1,Bronze,East,40,43.11,0.03,33,2023-06-20,False,False,Social Media,8,38.7,4.8,False,2022-06-07,0.4,1
CUST00571,2022-05-16,0,Silver,North,27,171.4,0.13,54,2022-01-20,False,True,Friend,3,46.2,4.5,False,2023-06-18,0.28,48
CUST00611,2023-06-03,1,Platinum,East,6,80.25,0.19,68,2023-02-01,False,True,Social Media,4,46.0,1.2,True,2023-08-15,0.23,19
CUST01728,2023-05-30,0,Gold,East,38,254.7,0.16,42,2023-04-26,False,True,Friend,7,30.7,1.3,False,2022-11-28,0.17,55
CUST02291,2023-02-16,0,Bronze,Central,4,455.51,0.01,55,2022-09-08,False,False,Email,7,35.7,2.4,True,2022-01-10,0.06,60
CUST01855,2023-02-02,0,Silver,Central,46,497.86,0.17,61,2022-11-18,False,False,Search,2,10.8,2.6,True,2022-03-04,0.4,87
CUST02609,2023-02-04,0,Bronze,West,35,473.24,0.07,55,2022-05-19,False,False,Search,4,28.4,2.9,True,2022-10-18,0.25,54
CUST00960,2023-04-09,0,Bronze,Central,10,493.13,0.1,59,2023-08-07,False,True,Friend,9,16.5,3.2,True,2022-10-07,0.1,29
CUST02080,2022-03-22,0,Gold,West,38,27.32,0.09,59,2022-12-07,True,True,Social Media,9,6.1,1.5,False,2023-04-26,0.49,69
CUST02439,2022-01-15,1,Gold,North,30,370.13,0.26,62,2023-06-30,True,True,Email,1,24.1,4.9,True,2023-04-01,0.09,66
CUST02325,2023-10-07,0,Silver,,42,151.02,0.01,68,2023-03-17,True,False,Social Media,5,20.8,4.8,True,2023-04-27,0.18,92
CUST00532,2023-11-28,0,Gold,Central,9,435.5,0.1,47,2022-10-18,False,True,Email,4,4.3,2.6,False,2023-05-05,0.15,34
CUST01178,2023-12-05,0,Platinum,Central,16,410.59,0.12,34,2023-07-22,False,True,Email,9,45.9,3.0,False,2023-12-23,0.09,0
CUST02431,2023-02-10,0,Bronze,North,4,223.36,0.19,33,2023-02-07,False,True,Email,7,46.0,2.5,True,2023-03-01,0.3,41
CUST01092,2023-01-30,1,Gold,Central,26,247.17,0.24,21,2022-06-04,False,True,Social Media,1,27.3,3.6,False,2022-04-19,0.01,28
CUST01902,2022-12-02,0,Silver,North,29,147.24,0.22,47,2022-11-05,False,True,Social Media,6,45.4,3.8,False,2022-10-21,0.41,81
CUST00884,2023-03-18,0,Silver,West,28,158.63,0.23,37,2023-11-18,False,True,Email,4,13.1,3.1,True,2023-10-10,0.35,69
CUST02262,2023-12-05,1,Silver,Central,11,490.96,0.06,52,2023-01-15,True,True,Search,4,38.2,4.7,False,2022-02-07,0.12,59
CUST01679,2023-08-31,0,Platinum,Central,28,446.65,0.27,22,2022-08-29,True,True,Email,4,45.6,2.4,False,2022-11-12,0.42,92
CUST02424,2022-04-18,1,Gold,West,44,112.1,0.12,62,2023-09-05,True,False,Friend,4,19.6,2.0,False,2023-09-23,0.45,85
CUST02792,2022-12-15,0,Gold,Central,32,152.25,0.0,31,2023-04-17,False,False,Friend,0,15.2,3.6,False,2023-11-04,0.37,35
CUST02261,2022-03-22,0,Platinum,East,24,72.15,0.2,58,2022-04-06,True,False,Friend,7,33.6,1.7,True,2023-11-03,0.02,95
CUST02127,2022-10-31,1,Gold,North,42,494.66,0.18,58,2022-08-31,True,True,Social Media,1,23.3,3.3,True,2023-06-27,0.23,31
CUST01750,2023-02-14,1,Gold,South,39,455.46,0.04,57,2023-06-24,False,True,Social Media,6,18.8,2.3,True,2022-02-18,0.04,0
CUST02676,2022-08-30,1,Gold,East,7,285.01,0.29,45,2022-03-07,False,True,Search,4,37.6,1.5,True,2022-12-26,0.01,51
CUST02652,2022-11-20,0,Platinum,South,18,352.59,0.17,27,2022-08-24,False,False,Search,3,12.2,2.3,True,2023-11-20,0.11,37
CUST00782,2023-04-11,1,Platinum,East,3,379.01,0.14,69,2022-01-20,True,True,Social Media,1,33.3,1.8,False,2023-04-06,0.46,3
CUST02728,2023-11-05,1,Silver,East,44,117.83,0.12,47,2022-08-18,True,False,Social Media,3,19.2,3.5,False,2023-06-28,0.19,74
CUST02106,2023-02-11,0,Platinum,East,46,468.64,0.06,67,2022-07-31,True,True,Search,5,13.3,1.2,False,2022-11-15,0.41,82
CUST00881,2023-12-06,0,Platinum,North,20,272.84,0.29,49,2022-02-11,True,True,Friend,8,44.8,4.3,False,2023-05-04,0.44,69
CUST00447,2022-03-28,0,Silver,South,34,64.38,0.21,29,2022-05-29,True,False,Social Media,4,12.7,3.3,False,2023-07-03,0.16,47
CUST02114,2023-01-20,1,Platinum,West,30,210.6,0.17,62,2023-09-03,False,False,Email,2,19.2,4.4,False,2022-06-09,0.45,62
CUST01784,2023-04-22,0,Gold,West,9,308.79,0.19,33,2022-01-01,True,True,Search,2,30.2,1.6,False,2023-05-26,0.31,90
CUST01278,2023-01-17,1,Bronze,Central,10,189.36,0.25,43,2023-03-23,False,True,Social Media,4,3.9,2.9,False,2023-12-04,0.05,23
CUST01992,2023-05-16,1,Silver,North,6,355.62,0.19,52,2023-06-01,False,True,Friend,3,5.8,3.7,True,2023-07-05,0.37,78
CUST01068,2023-09-05,1,Bronze,North,17,443.38,0.03,58,2022-08-09,True,True,Friend,7,30.6,1.6,True,2022-06-22,0.21,44
CUST01578,2022-02-03,1,Bronze,North,15,390.51,0.21,33,2022-05-11,False,True,Search,0,28.8,1.1,True,2022-05-09,0.3,64
CUST01012,2023-02-26,0,Silver,East,33,328.48,0.17,34,2022-07-11,True,False,Social Media,9,29.3,4.8,False,2023-12-23,0.24,50
CUST02275,2022-07-06,0,Bronze,North,13,265.84,0.29,65,2022-09-13,False,False,Social Media,2,28.9,4.1,False,2023-05-13,0.49,55
CUST00774,2023-08-16,1,Bronze,West,42,142.14,0.22,40,2022-10-05,True,True,Search,4,40.2,4.1,True,2022-06-17,0.35,77
CUST02727,2022-02-26,1,Silver,North,44,238.37,0.1,59,2023-05-12,False,True,Social Media,3,16.5,4.7,False,2022-01-10,0.11,0
CUST01815,2022-10-02,0,Silver,East,22,160.62,0.04,39,2022-10-13,True,True,Email,0,9.3,3.3,True,2023-06-30,0.39,71
CUST02649,2023-06-23,0,Gold,South,16,468.33,0.14,67,2022-05-26,True,True,Friend,4,43.2,3.6,False,2022-04-22,0.34,22
CUST02427,2022-04-04,1,Silver,North,34,455.51,0.2,38,2023-07-08,False,True,Friend,0,27.3,1.8,False,2022-09-04,0.26,94
CUST01202,2022-12-23,1,Platinum,South,3,94.8,0.05,51,2023-08-15,True,True,Friend,7,38.1,2.9,True,2022-10-16,0.48,21
CUST01451,2023-08-24,1,Bronze,Central,8,414.86,0.19,63,2023-05-27,False,False,Email,9,10.0,1.6,True,2023-09-04,0.24,48
CUST02757,2022-01-22,1,Silver,East,20,357.4,0.25,22,2023-08-22,False,False,Friend,5,22.8,1.4,True,2022-08-31,0.28,24
CUST00307,2022-03-06,1,Gold,North,47,488.1,0.05,55,2022-01-02,True,True,Email,6,6.6,2.0,True,2023-11-30,0.38,90
CUST00779,2022-04-25,0,Silver,Central,24,242.39,0.21,69,2022-06-29,True,True,Social Media,8,5.6,2.8,True,2023-09-20,0.41,67
CUST02552,2023-11-24,1,Bronze,Central,18,366.64,0.02,48,2022-03-23,False,False,Email,7,22.3,3.6,True,2023-09-23,0.32,64
CUST02316,2023-12-15,0,Silver,South,23,268.58,0.0,50,2023-10-28,True,False,Friend,0,29.0,3.0,False,2023-12-13,0.38,52
CUST00008,2022-12-12,1,Bronze,West,1,53.31,0.01,64,2022-03-06,False,False,Friend,1,44.6,4.6,False,2023-08-07,0.39,20
CUST02556,2023-01-08,0,Silver,West,2,42.45,0.19,20,2023-06-20,False,False,Friend,1,3.3,2.3,True,2023-08-03,0.43,41
CUST00476,2022-03-31,1,Gold,West,5,78.61,0.29,36,2023-12-23,True,True,Friend,2,18.5,4.4,False,2023-08-13,0.35,19
CUST01321,2022-12-27,0,Platinum,West,18,162.17,0.23,35,2023-06-27,True,False,Email,4,35.8,2.7,True,2022-02-22,0.29,15
CUST02212,2023-12-14,0,Gold,East,16,144.37,0.08,45,2023-07-16,True,True,Email,5,15.3,1.6,False,2022-01-01,0.15,63
CUST00485,2022-01-15,1,Silver,North,10,369.6,0.02,32,2022-02-15,True,True,Search,2,36.4,4.5,True,2023-04-11,0.15,48
CUST02615,2023-03-03,1,Bronze,North,29,363.64,0.18,67,2022-04-27,False,True,Search,5,45.7,3.0,True,2023-04-18,0.1,64
CUST00905,2023-11-16,0,Gold,East,35,486.27,0.0,50,2023-12-09,False,True,Email,5,28.7,1.6,False,2022-02-16,0.15,82
CUST00559,2022-01-05,0,Platinum,South,25,168.99,0.24,45,2023-08-06,True,False,Social Media,9,12.8,1.8,True,2022-05-18,0.4,38
CUST01968,2023-02-15,0,Platinum,North,42,470.46,0.07,63,2022-01-03,False,False,Friend,2,29.0,1.3,True,2022-04-26,0.35,54
CUST02286,2022-06-27,1,Bronze,Central,24,314.17,0.09,66,2023-04-17,True,True,Email,3,15.3,3.6,False,2023-02-06,0.14,21
CUST01128,2023-10-24,0,Silver,North,13,257.75,0.1,69,2023-05-03,False,False,Search,3,9.0,2.5,False,2022-02-11,0.16,75
CUST01234,2023-01-20,1,Gold,East,21,340.56,0.23,25,2023-04-13,False,False,Social Media,0,38.3,4.9,False,2022-04-25,0.49,19
CUST02602,2022-11-04,1,Gold,South,42,357.32,0.08,57,2023-04-13,False,False,Email,9,32.2,3.2,False,2023-11-08,0.16,20
CUST02876,2023-05-17,1,Bronze,North,43,102.53,0.09,66,2023-06-24,False,True,Friend,0,41.0,2.0,False,2023-11-29,0.1,23
CUST00468,2023-10-06,1,Gold,East,39,380.82,0.16,47,2023-01-12,False,True,Friend,3,42.0,3.4,True,2022-12-06,0.19,80
CUST02434,2022-09-12,1,Bronze,Central,34,368.08,0.14,18,2023-09-19,True,True,Friend,7,17.8,4.9,True,2022-05-09,0.36,31
CUST02823,2023-01-26,1,Bronze,West,19,498.82,0.29,24,2023-04-30,False,False,Friend,8,6.3,1.1,True,2022-03-30,0.18,3
CUST00848,2022-12-25,0,Silver,Central,28,457.73,0.08,31,2023-09-19,True,False,Email,5,23.2,1.7,False,2023-08-20,0.42,5
CUST02435,2023-08-25,0,Bronze,Central,27,348.64,0.03,38,2023-11-05,False,False,Social Media,2,17.7,4.7,True,2023-04-26,0.2,86
CUST02925,2022-07-03,1,Gold,South,26,361.93,0.16,23,2023-12-05,True,False,Search,0,30.8,1.1,False,2023-04-22,0.5,61
CUST00259,2023-04-30,0,Bronze,,11,474.07,0.06,34,2022-11-13,False,False,Search,3,40.6,4.9,False,2023-08-28,0.08,93
CUST00283,2023-06-15,0,Gold,West,49,484.25,0.12,31,2023-03-19,True,False,Email,1,29.7,3.5,False,2023-04-03,0.01,48
CUST01650,2023-10-10,1,Bronze,East,35,416.94,0.06,24,2022-04-06,False,False,Friend,6,1.5,1.9,True,2023-09-30,0.18,5
CUST01899,2022-07-24,0,Silver,West,20,388.35,0.26,32,2023-11-20,False,False,Search,2,29.4,1.4,False,2023-02-05,0.13,62
CUST00040,2023-05-15,1,Silver,North,12,73.46,0.1,25,2023-09-08,True,True,Email,7,7.1,1.4,True,2022-11-30,0.19,28
CUST02534,2023-07-04,1,Bronze,South,28,418.55,0.23,65,2022-01-13,True,False,Email,8,15.9,4.4,False,2022-08-22,0.06,76
CUST02977,2023-05-12,1,Bronze,North,2,141.53,0.28,27,2022-02-16,False,False,Email,3,12.3,4.3,False,2022-10-15,0.36,44
CUST02268,2022-03-06,1,Bronze,East,1,290.62,0.28,46,2023-05-17,True,False,Email,4,24.6,4.3,True,2022-05-28,0.43,16
CUST01015,2022-11-20,0,Silver,West,9,214.58,0.16,58,2022-01-28,True,True,Friend,4,38.0,4.8,True,2023-11-21,0.32,26
CUST00613,2022-03-29,0,Platinum,Central,22,185.89,0.29,36,2023-10-25,True,False,Social Media,7,2.8,2.6,False,2022-07-14,0.27,84
CUST02976,2023-06-30,1,Bronze,North,40,168.92,0.2,19,2022-05-11,True,False,Email,0,3.7,4.7,False,2023-01-05,0.37,16
CUST01916,2022-11-13,0,Platinum,South,27,430.6,0.04,25,2022-03-25,False,True,Social Media,5,46.1,1.6,True,2023-03-23,0.01,47
CUST00688,2022-08-30,1,Bronze,South,9,389.19,0.27,47,2022-06-25,False,True,Friend,1,21.7,4.8,False,2023-04-02,0.38,31
CUST00613,2023-01-06,1,Gold,West,7,271.26,0.14,60,2023-07-27,False,False,Email,8,35.8,2.0,True,2023-01-31,0.27,99
CUST02308,2022-04-30,0,Silver,Central,36,338.95,0.05,53,2023-09-25,False,False,Friend,6,42.2,2.6,False,2022-05-20,0.3,91
CUST02414,2022-05-02,0,Platinum,East,48,492.57,0.24,67,2023-07-20,False,False,Social Media,9,18.9,3.1,True,2023-08-14,0.46,21
CUST01782,2023-04-28,1,Platinum,Central,38,210.82,0.19,35,2022-11-07,False,True,Social Media,8,26.8,4.2,False,2023-04-17,0.4,10
CUST01811,2023-03-23,0,Silver,West,2,284.53,0.26,19,2022-02-28,True,False,Email,9,41.7,2.6,True,2023-05-04,0.46,53
CUST02592,2023-09-12,1,Platinum,Central,43,276.09,0.25,22,2023-06-28,True,False,Friend,3,29.2,2.4,True,2023-02-09,0.28,89
CUST02697,2023-06-15,1,Bronze,West,5,469.27,0.1,63,2023-01-04,True,False,Social Media,4,9.9,4.9,False,2023-08-17,0.24,95
CUST01548,2023-10-27,0,Platinum,Central,17,188.75,0.08,30,2022-12-13,False,False,Social Media,9,29.1,1.3,True,2023-03-29,0.13,19
CUST01931,2023-12-05,1,Bronze,North,37,493.4,0.22,57,2022-09-15,False,True,Friend,6,46.4,1.1,False,2023-11-30,0.33,87
CUST02862,2023-12-05,0,Platinum,South,35,166.25,0.17,28,2023-11-25,False,False,Search,2,47.4,1.2,True,2023-11-06,0.15,53
CUST01153,2022-05-20,1,Gold,West,8,72.28,0.02,25,2023-07-05,False,True,Friend,7,43.7,4.7,False,2023-08-17,0.08,26
CUST00575,2023-06-15,1,Platinum,West,43,111.86,0.05,64,2023-06-26,False,True,Email,6,34.9,1.9,True,2023-07-12,0.33,88
CUST01911,2022-06-28,1,Platinum,South,3,224.59,0.05,55,2022-05-25,False,True,Search,5,42.5,1.2,False,2023-10-25,0.27,93
CUST01013,2022-09-01,1,Bronze,East,3,331.88,0.18,34,2022-03-17,False,False,Email,7,20.3,3.9,True,2023-10-26,0.16,90
CUST00670,2023-09-25,1,Silver,West,1,268.08,0.03,28,2023-09-26,False,True,Social Media,1,17.1,3.6,False,2023-02-07,0.26,67
CUST00269,2022-10-25,0,Gold,North,24,200.61,0.06,43,2023-03-05,True,True,Email,4,47.8,4.2,True,2022-07-16,0.1,61
CUST01284,2023-08-31,1,Silver,Central,45,289.78,0.16,56,2022-03-03,True,True,Friend,8,42.5,3.1,True,2023-06-14,0.28,91
CUST00924,2022-12-12,0,Bronze,North,30,422.63,0.04,51,2022-01-16,False,False,Social Media,7,6.4,1.7,False,2022-06-04,0.34,6
CUST01126,2022-11-17,0,Gold,West,42,422.69,0.07,20,2023-07-26,True,False,Email,0,39.1,2.2,True,2022-11-25,0.24,12
CUST01530,2023-09-30,0,Platinum,East,26,368.59,0.27,67,2023-09-19,False,False,Friend,9,1.6,1.2,True,2023-06-14,0.08,23
CUST01759,2023-07-17,1,Silver,West,38,477.18,0.21,42,2022-05-04,True,True,Friend,7,21.0,3.8,False,2023-05-09,0.37,82
CUST01595,2022-01-30,0,Silver,East,43,303.3,0.09,41,2023-02-15,False,True,Friend,1,5.0,3.6,False,2023-10-11,0.47,49
CUST00247,2022-02-14,0,Silver,South,40,23.68,0.26,69,2022-06-08,True,True,Search,6,18.3,3.7,True,2022-02-26,0.23,57
CUST01561,2023-06-23,0,Platinum,Central,43,159.65,0.08,40,2022-03-24,True,False,Search,0,39.1,4.9,False,2022-09-23,0.49,71
CUST02179,2023-10-30,1,Bronze,North,38,177.55,0.18,47,2023-07-29,False,False,Email,2,8.1,1.2,False,2022-11-16,0.03,35
CUST02401,2022-07-13,1,Platinum,East,44,282.72,0.11,63,2023-12-25,False,True,Friend,6,17.5,1.3,False,2023-07-05,0.49,46
CUST02244,2022-07-02,1,Platinum,North,3,454.35,0.23,58,2023-04-11,False,False,Email,9,13.0,4.0,True,2023-05-05,0.32,29
