CustomerID,CLV,TenureMonths,AvgOrderValue,TotalOrders,RepeatRate,ReferralCount,SignupDate,LastOrderDate,CustomerSegment,Region,EmailEngagement,MobileAppUsage,SupportInteractions,SatisfactionScore,ChurnRisk,PromoUsageRate,AvgDeliveryTime,CartAbandonRate,ReviewCount
CUST02673,5231.16,29,245.55,51,0.69,15,2022-03-07,2023-09-25,New,South,0.77,0.12,3,1.8,0.11,0.38,1.12,0.17,35
CUST02057,2429.55,31,264.83,16,0.29,3,2023-11-19,2022-12-19,Returning,West,0.64,0.45,3,2.4,0.37,0.16,4.28,0.2,17
CUST02745,7886.85,29,244.79,94,0.88,15,2023-03-02,2023-03-06,VIP,North,0.26,0.51,7,3.3,0.47,0.06,9.57,0.38,57
CUST01437,2455.68,2,269.6,2,0.16,7,2022-11-02,2022-05-24,New,North,0.9,0.71,2,4.1,0.51,0.83,9.55,0.44,37
CUST02088,4133.41,33,157.18,51,0.17,19,2022-09-29,2022-03-06,Returning,North,0.59,0.89,7,4.2,0.76,0.73,5.62,0.11,84
CUST00355,2000.22,5,411.59,94,0.77,18,2023-04-11,2023-04-08,VIP,South,0.72,0.7,1,1.9,0.57,0.15,1.47,0.37,93
CUST00493,7068.84,57,195.94,64,0.38,8,2022-07-13,2023-10-20,New,East,0.42,0.64,3,4.6,0.55,0.11,1.41,0.02,64
CUST01594,9244.25,26,244.5,32,0.37,3,2022-03-31,2023-09-01,New,East,0.43,0.36,2,2.3,0.57,0.13,4.28,0.37,62
CUST02699,5353.92,1,34.77,27,0.62,4,2023-07-10,2022-09-25,New,East,0.75,0.39,4,3.1,0.67,0.73,3.87,0.16,51
CUST01318,6452.88,4,163.62,13,0.87,13,2023-11-01,2023-01-02,New,North,0.01,0.63,7,2.3,0.53,0.6,2.28,0.46,71
CUST01388,3852.48,38,393.05,54,0.7,3,2023-10-16,2022-03-01,VIP,East,0.55,0.07,3,3.6,0.56,0.84,9.97,0.11,84
CUST01528,9643.05,53,123.09,15,0.82,16,2022-03-09,2023-11-25,VIP,North,0.76,0.89,8,4.9,0.66,0.41,4.76,0.2,84
CUST00214,4095.52,47,390.34,6,0.44,15,2023-12-02,2023-11-10,New,North,0.18,0.09,2,3.6,0.06,0.62,6.45,0.1,81
CUST00963,7950.15,33,151.82,3,0.23,18,2023-02-04,2023-10-30,Returning,East,0.18,0.62,5,1.4,0.63,0.19,6.91,0.26,71
CUST01304,4657.31,33,327.74,85,0.21,18,2022-02-20,2023-12-11,New,East,0.21,0.07,4,1.1,0.93,0.21,5.14,0.19,1
CUST01244,4928.13,56,490.42,16,0.64,15,2022-03-24,2023-03-25,VIP,South,0.71,0.93,6,3.9,0.58,0.38,4.4,0.19,23
CUST00294,7148.07,3,348.88,80,0.34,7,2022-03-11,2023-03-16,Returning,East,0.7,0.34,5,1.0,0.54,0.08,2.94,0.07,13
CUST01936,756.36,58,477.56,6,0.48,0,2023-11-11,2022-05-20,VIP,East,0.57,0.78,5,5.0,0.91,0.81,6.0,0.39,64
CUST00513,1025.24,28,414.02,47,0.21,12,2022-01-19,2023-05-10,New,West,0.27,0.08,2,2.4,0.33,0.21,9.68,0.07,23
CUST02554,2136.9,15,161.61,29,0.57,12,2022-03-30,2023-04-16,Returning,North,0.47,0.95,6,2.6,1.0,0.25,8.69,0.26,6
CUST02970,1554.76,55,378.18,71,0.34,7,2022-01-01,2023-07-10,VIP,West,0.34,0.66,7,2.6,0.98,0.46,2.48,0.02,9
CUST02651,4099.78,45,212.73,70,0.82,7,2023-05-30,2023-05-19,Returning,West,0.02,0.16,2,1.7,0.8,0.59,1.37,0.32,51
CUST02208,1257.19,3,445.92,44,0.23,12,2023-11-27,2023-11-25,New,East,0.59,0.36,6,2.4,0.2,0.37,3.22,0.43,49
CUST02550,8864.06,22,359.97,65,0.77,13,2023-02-18,2022-02-11,Returning,West,0.09,0.92,2,4.6,0.93,0.48,5.74,0.16,13
CUST01263,9482.25,30,400.66,10,0.76,16,2022-03-26,2023-03-05,Returning,North,0.86,0.57,9,3.2,0.25,0.81,9.08,0.29,75
CUST00511,9526.22,27,41.61,79,0.62,2,2023-11-26,2023-10-27,VIP,North,0.65,0.83,6,3.6,0.92,0.12,7.71,0.15,45
CUST01368,8141.3,14,147.73,80,0.61,17,2023-10-11,2022-11-05,New,North,0.56,0.89,4,1.2,0.07,0.05,7.58,0.06,44
CUST02327,514.31,56,120.42,58,0.15,13,2022-03-22,2022-07-05,Returning,East,0.88,0.77,8,2.0,0.7,0.79,8.08,0.02,63
,1887.58,49,63.76,13,0.56,0,2022-05-13,2023-04-13,VIP,North,0.22,0.82,0,3.2,0.32,0.57,2.33,0.22,80
CUST01787,3285.4,57,91.4,82,0.56,1,2022-02-03,2023-05-04,New,North,0.45,0.73,6,2.9,0.51,0.81,7.33,0.25,17
CUST02029,9301.72,22,83.45,22,0.84,17,2023-02-11,2023-02-19,VIP,South,0.98,0.64,0,4.7,0.45,0.62,8.52,0.48,92
CUST01677,9534.15,51,384.48,76,0.86,16,2022-10-07,2022-05-14,Returning,West,0.97,0.48,8,3.8,0.42,0.94,7.31,0.28,14
CUST01854,7474.15,33,84.16,2,0.33,1,2023-01-05,2023-09-28,New,North,0.39,0.99,4,4.3,0.85,0.13,1.63,0.06,58
CUST02927,2180.56,45,232.85,23,0.72,14,2023-09-07,2022-08-09,VIP,North,0.68,0.19,1,4.8,0.17,0.72,8.96,0.43,56
CUST01850,7870.26,45,197.62,57,0.59,9,2022-07-10,2022-10-03,Returning,North,0.51,0.75,6,3.6,0.53,0.82,6.99,0.41,86
CUST00536,7795.85,41,284.94,56,0.76,12,2023-06-10,2022-10-06,New,North,0.09,0.32,3,4.6,0.45,0.93,3.37,0.07,39
CUST02425,4858.3,12,437.46,12,0.36,14,2022-09-29,2023-04-27,Returning,North,0.09,0.36,2,1.4,0.27,0.15,4.49,0.19,61
CUST00622,4336.35,19,82.64,45,0.23,10,2022-05-21,2022-05-22,Returning,North,0.17,0.2,3,4.3,0.3,0.14,8.78,0.3,53
CUST00772,2507.69,33,195.36,63,0.58,3,2022-08-30,2023-12-12,New,West,0.66,0.7,9,1.8,0.57,0.74,2.91,0.12,6
CUST01860,4105.07,41,270.54,4,0.31,4,2022-01-07,2022-09-19,New,East,0.07,0.52,4,4.7,0.51,0.72,8.8,0.38,68
CUST01057,1783.41,45,320.14,97,0.36,12,2023-09-26,2023-04-01,VIP,West,0.64,0.02,8,4.8,0.15,0.93,2.51,0.14,38
CUST00801,6428.47,34,205.61,87,0.84,6,2022-08-16,2023-12-09,New,South,0.01,0.73,2,1.3,0.96,0.38,5.2,0.42,78
CUST00606,9993.15,9,214.65,31,0.2,7,2022-05-11,2023-11-16,New,North,0.25,0.9,2,3.3,0.6,0.61,2.74,0.18,53
CUST01672,860.99,21,187.75,88,0.4,16,2022-08-22,2023-11-18,Returning,East,0.07,0.08,3,2.7,0.56,0.87,5.48,0.04,74
CUST01935,6670.08,29,205.11,11,0.11,8,2023-11-01,2022-05-10,Returning,North,0.41,0.26,9,4.5,0.13,0.54,5.55,0.07,48
CUST02057,1438.33,45,236.76,31,0.67,7,2022-01-15,2022-02-16,VIP,North,0.25,0.94,7,2.0,0.27,0.21,4.25,0.13,94
CUST00756,4302.41,22,158.6,95,0.75,5,2022-01-04,2022-07-27,New,North,0.26,0.15,7,1.6,0.98,0.69,9.0,0.17,25
CUST02322,8060.78,2,455.16,71,0.85,18,2023-01-04,2022-06-18,New,West,0.85,0.0,8,3.4,0.97,0.91,8.9,0.47,7
CUST01070,5189.9,13,256.09,54,0.29,9,2023-05-26,2023-11-09,New,South,0.44,0.56,2,1.2,0.72,0.2,5.21,0.38,49
CUST00517,8678.81,15,138.98,56,0.72,14,2022-01-26,2022-11-23,VIP,West,0.7,0.63,3,3.1,0.57,0.73,9.67,0.16,63
CUST00288,9954.95,30,170.97,44,0.61,14,2022-11-12,2022-06-07,Returning,East,0.29,0.46,2,1.5,0.69,0.54,6.48,0.2,46
CUST01609,7404.59,28,89.91,70,0.57,1,2023-01-14,2022-09-05,VIP,North,0.93,0.4,6,2.4,0.81,0.38,8.36,0.19,47
CUST00383,3544.56,35,40.53,62,0.29,17,2022-08-04,2023-09-27,VIP,South,0.91,0.62,7,1.5,0.57,0.89,3.56,0.08,19
CUST02202,5179.24,32,187.09,48,0.13,11,2023-11-01,2023-09-01,Returning,East,0.34,0.93,6,4.4,0.38,0.6,5.62,0.08,26
CUST02619,236.59,14,113.91,94,0.81,16,2023-08-05,2022-05-31,Returning,North,0.49,0.54,0,3.2,0.7,0.26,9.04,0.04,29
CUST00943,591.99,52,277.03,34,0.5,5,2023-07-30,2023-10-03,Returning,East,0.71,0.55,6,4.4,0.37,0.73,3.55,0.19,36
CUST01082,4651.72,3,231.09,86,0.2,16,2023-06-05,2023-06-01,Returning,East,0.41,0.74,4,1.8,0.59,0.24,7.48,0.15,16
CUST02365,5033.06,50,324.21,30,0.58,3,2023-05-07,2022-06-11,New,North,0.7,0.2,7,2.7,0.34,0.0,6.66,0.33,32
CUST00640,7892.13,24,363.34,54,0.9,18,2022-10-04,2022-04-25,New,North,0.21,0.38,4,3.0,0.23,0.44,9.68,0.33,92
CUST01564,5401.48,19,475.99,49,0.55,2,2023-07-03,2022-05-22,New,East,0.13,0.79,0,3.3,0.39,0.88,1.3,0.18,25
CUST02526,7108.2,51,408.78,22,0.55,18,2023-07-06,2022-05-02,VIP,East,0.45,0.35,2,4.3,0.09,0.79,1.43,0.44,50
CUST00911,8301.64,6,247.19,71,0.83,12,2023-05-25,2022-09-28,VIP,East,0.54,0.06,3,2.8,0.93,0.27,8.74,0.48,21
CUST01635,4703.05,11,261.83,82,0.57,8,2023-01-15,2023-04-06,Returning,South,0.67,0.67,4,4.2,0.32,0.66,3.7,0.43,80
,4166.75,42,86.75,90,0.36,4,2022-07-20,2022-04-06,New,North,0.85,0.49,5,2.1,0.31,0.79,9.17,0.25,66
CUST00441,3217.14,2,451.04,86,0.15,14,2023-06-03,2023-06-01,VIP,West,0.05,0.97,4,4.6,0.52,0.96,5.06,0.27,17
CUST00117,4813.52,40,369.89,84,0.68,17,2022-01-26,2022-02-28,Returning,East,0.23,0.93,5,3.0,0.73,0.48,3.92,0.42,5
CUST00633,9792.88,49,461.22,90,0.81,15,2023-05-26,2023-01-04,Returning,East,0.05,0.04,2,4.4,0.63,0.74,4.15,0.46,91
CUST02550,5129.17,40,105.76,31,0.5,14,2023-02-07,2023-09-12,New,East,0.91,0.49,0,3.6,0.52,0.95,8.11,0.28,3
CUST00406,3686.53,22,301.27,41,0.26,2,2023-03-13,2022-02-02,New,East,0.85,0.09,6,2.0,0.86,0.17,2.41,0.17,82
CUST01237,4046.54,50,225.53,57,0.62,12,2023-04-23,2022-07-10,Returning,West,0.94,0.86,3,3.2,0.81,0.83,9.27,0.44,23
CUST01935,2499.25,26,388.37,80,0.69,2,2023-11-22,2022-06-07,VIP,East,0.28,0.33,7,4.2,0.4,0.11,5.9,0.25,59
CUST00576,2851.88,24,166.76,13,0.81,10,2022-11-14,2022-03-10,VIP,West,0.83,0.25,5,3.6,0.44,0.11,3.46,0.42,27
CUST02896,3682.8,42,189.24,79,0.53,19,2022-02-25,2022-05-10,Returning,West,0.52,0.67,5,1.3,0.04,0.98,7.22,0.3,89
CUST00034,8709.28,49,200.34,77,0.47,8,2022-05-21,2023-11-16,VIP,North,0.04,0.58,0,4.2,0.54,0.58,3.87,0.16,61
CUST00466,6995.66,1,205.57,94,0.66,1,2023-10-29,2022-04-22,New,East,0.8,0.02,8,1.4,0.37,0.64,7.16,0.24,14
CUST01245,6909.27,11,167.24,56,0.23,4,2022-08-19,2023-10-04,New,North,0.24,0.71,3,3.2,0.4,0.61,7.68,0.15,45
CUST00979,4983.36,49,279.67,19,0.66,4,2023-03-21,2023-11-08,New,North,0.6,0.74,8,4.6,0.14,0.36,1.98,0.24,80
CUST00845,4463.62,6,232.21,10,0.19,8,2023-05-20,2023-03-20,New,East,0.49,0.3,4,2.0,0.48,0.71,7.0,0.18,45
CUST00206,4581.65,47,422.79,3,0.79,3,2022-11-20,2023-08-29,Returning,East,0.1,0.39,9,2.5,0.23,0.7,1.41,0.46,97
CUST01126,2627.82,46,425.15,33,0.3,10,2023-03-13,2022-07-30,Returning,East,0.25,0.22,8,2.1,0.33,0.66,5.89,0.33,99
CUST02913,7802.43,40,376.66,62,0.6,2,2023-08-17,2022-12-19,Returning,East,0.19,0.09,2,1.2,0.47,0.79,5.02,0.11,89
CUST00024,3888.29,16,469.27,73,0.76,6,2023-06-14,2023-05-29,New,North,0.73,0.47,4,3.2,0.96,0.74,9.19,0.43,12
CUST02185,7114.08,51,464.32,68,0.82,1,2022-09-02,2022-09-29,VIP,West,0.63,0.85,8,4.3,0.87,0.09,6.35,0.25,14
CUST01841,6037.33,29,375.78,77,0.81,15,2023-02-20,2022-12-06,New,East,0.15,0.29,2,2.7,0.73,0.7,6.51,0.37,15
CUST02305,4073.45,30,337.2,64,0.13,16,2023-10-21,2023-11-02,Returning,North,0.77,0.44,7,3.9,0.98,0.26,9.34,0.35,9
CUST01194,9079.09,32,428.82,19,0.21,1,2022-12-15,2022-11-18,Returning,North,0.53,0.38,7,1.9,0.6,0.02,3.4,0.09,50
CUST02900,1052.33,39,197.23,85,0.23,0,2023-01-27,2022-06-10,New,West,0.65,0.3,3,3.7,0.18,0.37,5.57,0.38,81
CUST02633,6486.41,30,50.7,28,0.85,6,2022-12-10,2022-04-08,VIP,North,0.06,0.93,9,2.5,0.38,0.64,7.52,0.3,11
CUST00095,1853.94,40,339.22,3,0.33,16,2022-01-06,2022-03-18,VIP,North,0.02,0.12,3,2.7,0.43,0.39,2.15,0.33,97
CUST01864,8268.39,20,442.8,7,0.5,6,2022-04-12,2022-04-25,New,East,0.31,0.75,2,1.7,0.79,0.26,4.16,0.42,85
CUST00659,4513.24,5,68.97,67,0.47,11,2023-02-06,2022-06-04,New,South,0.94,0.69,2,3.8,0.95,0.96,8.59,0.25,87
CUST02206,7603.74,28,249.21,65,0.89,14,2023-11-01,2023-10-30,New,South,0.04,0.75,3,4.7,0.38,0.01,7.44,0.01,93
CUST01778,1059.27,15,410.78,50,0.37,17,2022-05-08,2022-04-07,VIP,South,0.02,0.38,6,3.2,0.09,0.49,7.05,0.4,31
CUST02586,6535.9,48,487.15,10,0.37,5,2022-08-21,2023-10-08,New,South,0.74,0.7,7,3.2,0.86,0.49,3.85,0.33,32
CUST00719,2512.42,37,454.98,34,0.67,6,2022-11-08,2022-02-12,VIP,North,0.5,0.92,9,2.5,0.84,0.51,6.63,0.21,97
CUST02385,6243.92,42,234.93,59,0.13,13,2023-12-15,2022-07-21,Returning,East,0.63,0.68,5,1.2,0.19,0.88,4.07,0.47,93
CUST00363,9612.31,35,266.74,56,0.15,4,2022-09-18,2023-11-21,New,West,0.38,0.04,8,4.5,0.34,0.22,8.78,0.4,11
CUST01783,6877.64,18,160.93,53,0.79,5,2022-04-04,2022-02-17,New,East,0.21,0.11,4,1.8,0.23,0.27,2.4,0.35,24
CUST00596,9935.74,8,309.02,1,0.53,8,2023-11-27,2022-06-13,New,South,0.96,0.95,1,3.8,0.04,0.15,7.28,0.23,67
CUST02728,4795.59,28,353.89,37,0.22,14,2023-08-09,2022-05-11,New,West,0.12,0.71,0,1.8,0.77,0.21,1.5,0.4,39
CUST00181,4873.08,38,312.13,20,0.26,3,2022-12-28,2022-02-19,VIP,East,0.57,0.31,8,2.9,0.66,0.71,3.51,0.07,0
CUST02442,111.2,11,180.24,8,0.54,11,2022-07-13,2023-07-01,New,East,0.14,0.1,4,1.2,0.54,0.8,7.05,0.45,8
CUST01214,8291.44,22,360.36,66,0.83,6,2022-03-14,2023-04-05,VIP,East,0.31,0.49,5,3.6,0.24,0.17,2.69,0.07,24
CUST00526,9879.58,41,73.8,1,0.17,7,2023-02-22,2023-11-15,VIP,South,0.48,0.51,6,2.4,0.63,0.6,3.99,0.08,25
CUST01442,5489.01,25,70.05,85,0.2,4,2022-05-15,2022-01-26,New,South,0.8,0.16,3,1.8,0.54,0.03,7.38,0.22,79
CUST01067,7144.71,54,241.03,11,0.3,10,2022-10-01,2023-12-03,VIP,East,0.41,0.94,6,2.0,0.57,0.13,8.95,0.48,94
CUST01031,7715.32,4,72.18,69,0.87,0,2022-10-18,2023-03-03,New,East,0.57,0.88,0,3.9,0.1,0.28,7.72,0.05,25
CUST02882,9014.17,23,313.61,60,0.55,18,2022-07-30,2023-03-17,Returning,West,0.28,0.62,0,2.7,0.88,0.86,6.75,0.07,76
CUST00719,6274.61,9,144.2,31,0.57,13,2022-10-09,2022-05-11,Returning,East,0.07,0.63,2,1.9,0.19,0.58,9.91,0.04,49
CUST00924,2759.21,53,333.41,10,0.54,9,2023-11-29,2022-12-07,Returning,East,0.29,0.16,8,2.2,0.35,0.52,7.45,0.41,50
CUST01541,8714.04,54,275.67,62,0.17,12,2022-09-25,2023-10-17,VIP,West,0.61,0.92,0,3.9,0.29,0.14,3.56,0.25,48
CUST01997,9714.16,11,89.92,29,0.75,19,2023-11-15,2023-11-26,VIP,East,0.62,0.77,4,3.5,0.28,0.1,8.54,0.21,7
CUST02002,1925.01,49,332.59,56,0.9,3,2023-01-05,2023-12-23,Returning,East,0.28,0.93,7,2.6,0.35,0.63,8.53,0.2,9
CUST01763,2016.99,31,169.97,47,0.78,4,2022-03-25,2022-02-18,Returning,West,0.39,0.39,7,3.9,0.3,0.02,4.82,0.31,12
CUST01139,8058.55,22,170.71,59,0.8,9,2022-04-04,2022-10-17,Returning,South,0.21,0.92,0,2.8,0.83,0.96,3.04,0.34,40
CUST00280,4803.3,56,373.33,97,0.36,6,2022-02-04,2023-11-12,New,East,0.57,0.4,7,3.4,0.53,0.73,6.35,0.03,42
CUST00297,9919.91,48,106.74,93,0.4,10,2022-02-17,2022-05-13,New,South,0.65,0.48,7,2.0,0.44,0.94,9.41,0.24,34
CUST00289,7942.09,23,115.56,93,0.42,2,2022-02-25,2022-01-31,VIP,South,0.72,0.75,3,3.8,0.97,0.3,2.31,0.14,86
CUST00052,4107.27,46,434.11,19,0.33,5,2023-08-09,2023-07-23,Returning,South,0.48,0.89,6,3.6,0.98,0.25,2.84,0.47,49
CUST01819,1612.0,9,196.99,8,0.26,13,2023-08-14,2023-04-28,VIP,East,0.87,0.57,7,1.8,0.21,0.15,3.58,0.45,24
CUST02368,7202.77,50,487.83,71,0.6,17,2023-04-24,2022-08-31,VIP,East,0.63,0.81,4,3.7,0.05,0.95,6.24,0.18,39
CUST01870,506.43,12,317.55,95,0.66,8,2022-10-11,2022-08-09,Returning,North,0.57,0.77,9,5.0,0.19,0.72,6.97,0.2,97
CUST00315,666.57,16,254.28,5,0.65,13,2022-01-25,2022-05-13,VIP,North,0.31,0.79,7,1.3,0.56,0.62,8.63,0.44,65
CUST01939,2706.45,13,68.48,74,0.26,12,2022-05-24,2022-07-16,New,North,0.44,0.43,0,3.1,0.34,0.85,3.54,0.3,59
CUST02571,3599.67,11,465.55,70,0.27,8,2023-03-29,2022-02-23,VIP,North,0.54,0.36,7,1.1,0.54,0.27,3.97,0.2,75
CUST00796,2686.0,25,400.65,26,0.47,11,2023-08-14,2023-05-18,New,West,0.99,0.92,7,2.8,0.63,0.86,7.65,0.01,15
,4556.55,34,479.15,41,0.78,14,2023-10-24,2022-03-07,New,East,0.82,0.67,5,3.1,0.18,0.95,5.76,0.42,96
CUST02787,4355.12,7,481.5,35,0.54,1,2022-11-09,2023-04-11,VIP,East,0.53,0.11,7,4.9,0.69,0.53,1.73,0.15,49
CUST00327,7502.23,6,204.41,59,0.17,8,2022-08-02,2023-10-21,Returning,South,0.57,0.56,8,3.0,0.44,0.47,6.62,0.33,61
CUST02204,2662.71,44,285.12,32,0.7,11,2023-05-18,2022-06-29,VIP,West,0.84,0.69,5,2.7,0.21,0.19,5.4,0.38,5
CUST00795,9482.95,24,283.55,53,0.22,19,2022-05-29,2022-07-04,VIP,East,0.17,0.73,3,4.0,0.5,0.17,4.61,0.11,38
CUST00539,2145.67,39,465.38,57,0.12,9,2023-05-31,2023-10-17,VIP,South,0.74,0.59,8,4.5,0.2,0.1,7.25,0.35,24
CUST02273,7544.52,47,440.45,32,0.18,17,2023-05-18,2023-11-23,Returning,South,0.39,0.66,3,4.8,0.23,0.56,9.41,0.04,80
CUST00882,4072.47,53,364.46,44,0.29,1,2023-11-05,2022-07-21,VIP,West,0.37,0.45,7,4.8,0.12,0.94,7.7,0.13,80
CUST00382,9137.86,16,124.14,17,0.61,0,2022-04-01,2023-09-17,Returning,North,0.69,0.93,8,1.7,0.48,0.2,7.16,0.17,26
CUST02382,2188.58,9,362.09,28,0.79,7,2023-07-30,2022-11-27,VIP,South,0.82,0.44,0,3.8,0.87,0.33,8.08,0.07,51
CUST02127,7479.22,2,159.45,60,0.32,5,2022-03-07,2023-09-16,VIP,East,0.74,0.79,4,2.6,0.83,0.79,2.76,0.32,15
CUST01570,4911.02,18,335.65,59,0.74,16,2022-06-01,2023-07-05,New,North,0.88,0.21,6,1.1,0.66,0.15,5.06,0.1,55
CUST01552,8309.28,29,393.0,27,0.35,0,2022-05-30,2023-08-26,VIP,South,0.09,0.58,5,3.2,0.8,0.36,7.02,0.11,53
CUST00149,439.62,55,238.87,50,0.6,2,2023-11-13,2023-12-23,New,South,0.48,0.49,8,4.8,0.19,0.06,4.85,0.02,49
CUST02654,5919.42,47,29.95,85,0.17,10,2023-04-01,2023-10-03,Returning,East,0.0,0.19,8,1.5,0.77,0.97,6.04,0.46,43
CUST02911,6680.05,13,84.31,9,0.39,14,2022-08-18,2022-11-21,Returning,East,0.13,0.3,5,2.6,0.51,0.0,6.05,0.29,76
CUST00083,624.64,16,61.98,69,0.84,19,2022-08-29,2022-10-26,New,South,0.4,0.02,4,1.3,0.09,0.41,3.46,0.09,26
CUST01809,5677.67,25,417.03,67,0.2,8,2022-11-20,2023-12-08,New,South,0.06,0.98,9,2.4,0.83,0.73,5.09,0.29,50
CUST00264,7067.17,56,147.19,39,0.3,16,2023-04-05,2023-11-26,Returning,East,0.22,0.29,8,1.1,0.33,0.13,3.69,0.14,14
CUST00271,1511.39,5,151.09,31,0.64,9,2023-07-05,2023-07-27,VIP,West,0.48,0.64,3,2.1,0.34,0.42,3.41,0.28,40
CUST00357,6155.45,22,147.88,85,0.73,19,2023-06-24,2022-05-07,Returning,North,0.54,0.8,8,3.0,0.83,0.15,5.63,0.17,99
CUST01426,2214.88,42,370.43,47,0.4,5,2022-12-18,2023-08-30,Returning,East,0.36,0.06,6,2.1,0.02,0.03,8.02,0.03,54
CUST01358,7377.85,23,52.16,13,0.75,7,2022-10-11,2023-08-04,Returning,West,0.63,0.15,2,4.1,0.28,0.11,8.57,0.35,42
CUST01401,7798.14,53,456.06,78,0.7,18,2023-10-11,2022-10-15,Returning,West,0.95,0.05,8,5.0,0.79,0.81,3.31,0.01,29
CUST01394,9441.61,55,374.07,16,0.17,2,2022-05-14,2022-08-04,New,East,0.69,0.28,5,3.1,0.97,0.14,1.01,0.5,3
CUST01607,7032.79,33,50.78,45,0.78,14,2023-08-22,2022-01-03,New,North,0.8,0.25,2,3.6,0.53,0.34,1.45,0.21,99
CUST01889,9362.41,3,31.22,79,0.88,17,2022-01-30,2023-11-03,VIP,North,0.28,0.62,9,3.7,0.3,0.73,4.33,0.34,63
CUST00429,4359.04,51,399.76,98,0.81,16,2023-10-11,2023-11-07,VIP,North,0.69,0.31,4,3.8,0.41,0.91,3.96,0.33,94
CUST00822,8388.9,53,92.09,38,0.86,9,2023-01-01,2023-05-18,VIP,West,0.08,0.08,8,3.4,0.19,0.54,9.79,0.4,61
CUST00756,4020.0,38,336.86,80,0.38,10,2023-11-25,2023-09-07,New,South,0.37,0.54,1,1.5,0.24,0.16,7.06,0.18,34
CUST00515,7550.93,21,113.35,93,0.11,5,2022-04-03,2023-11-26,Returning,South,0.41,0.95,6,1.3,0.58,0.36,6.0,0.42,36
CUST02756,8947.62,52,26.09,57,0.38,0,2023-11-14,2022-07-07,New,West,0.9,0.28,3,2.8,0.48,0.71,8.29,0.06,73
CUST01375,3719.5,49,170.17,33,0.37,18,2023-06-27,2023-04-16,Returning,North,0.46,0.99,7,1.5,0.14,0.1,8.81,0.04,85
CUST02382,5512.01,47,81.27,14,0.8,11,2023-12-03,2023-04-11,New,North,0.2,0.99,2,4.7,0.55,0.15,5.39,0.4,62
CUST00474,2108.8,5,286.23,86,0.36,12,2023-08-01,2022-12-02,Returning,South,0.36,0.11,2,4.3,0.01,0.04,6.11,0.17,77
CUST00619,9237.56,14,225.04,87,0.61,13,2022-06-01,2022-09-06,New,East,0.62,0.09,0,4.3,0.26,0.41,3.1,0.39,6
CUST02563,1395.96,10,385.01,2,0.28,0,2023-10-09,2022-07-28,New,South,0.3,0.34,5,4.0,0.01,0.9,4.89,0.16,48
CUST02285,8113.86,33,472.39,21,0.56,13,2022-02-17,2023-07-22,Returning,North,0.39,0.08,5,2.4,0.04,0.57,8.07,0.23,18
CUST00459,2983.23,9,35.73,10,0.76,19,2023-01-26,2022-06-02,Returning,West,0.59,0.78,2,2.6,0.07,0.88,1.22,0.27,56
CUST01119,3520.09,7,394.8,17,0.77,8,2022-10-19,2023-10-10,New,North,0.98,0.75,5,2.7,0.9,0.59,4.67,0.36,26
,6097.75,19,213.41,58,0.46,4,2023-10-24,2023-09-24,Returning,East,0.99,0.68,9,4.9,0.86,0.83,3.77,0.01,5
CUST01575,3854.73,46,152.81,31,0.69,6,2023-03-25,2022-03-28,Returning,West,0.66,0.54,0,1.7,0.86,0.6,7.6,0.36,75
CUST01329,8329.12,4,169.92,4,0.28,15,2023-07-19,2022-03-25,New,South,0.87,0.78,2,1.6,0.76,0.76,7.48,0.05,2
CUST00002,3132.21,42,133.74,40,0.79,15,2022-08-10,2023-03-31,Returning,East,0.91,0.8,1,4.9,0.41,0.63,2.59,0.22,85
CUST02007,669.59,55,130.23,18,0.32,9,2022-11-22,2023-10-25,Returning,South,0.45,0.25,2,2.4,0.37,0.02,5.9,0.36,26
CUST02297,652.11,52,135.51,95,0.38,3,2023-08-06,2022-12-06,VIP,East,0.41,0.55,1,2.4,0.66,0.13,3.54,0.47,46
CUST00170,1571.66,41,246.16,98,0.5,1,2023-10-19,2023-09-29,Returning,East,0.39,0.99,0,4.9,0.66,0.72,3.92,0.13,53
CUST01579,9319.07,44,174.66,50,0.2,18,2022-10-26,2022-11-25,VIP,South,0.45,0.79,8,3.9,0.68,0.59,9.09,0.41,37
CUST02970,6803.02,23,96.46,78,0.25,19,2023-03-14,2022-06-10,VIP,South,0.95,0.01,6,4.8,0.4,0.91,7.44,0.31,90
CUST00468,3253.98,12,286.76,4,0.76,9,2022-11-03,2022-02-27,Returning,West,0.59,0.84,4,2.2,0.56,0.73,1.44,0.43,90
CUST00789,9148.64,14,118.77,94,0.64,11,2023-06-28,2023-05-08,Returning,North,0.15,0.9,2,4.6,0.02,0.21,3.66,0.38,73
CUST00609,7340.06,59,280.7,61,0.45,3,2023-11-11,2022-11-27,VIP,East,0.18,0.06,1,3.4,0.82,0.64,1.77,0.01,43
CUST02741,2215.32,18,292.55,52,0.32,2,2022-07-22,2022-11-17,VIP,West,0.26,0.94,7,4.9,0.14,0.76,4.29,0.2,39
CUST00504,9403.31,22,287.65,23,0.44,3,2022-10-13,2023-05-29,VIP,South,0.28,0.46,1,5.0,0.7,0.31,7.91,0.17,13
CUST02718,9509.86,7,385.54,35,0.34,14,2022-10-25,2023-03-18,New,North,0.57,0.9,9,4.4,0.9,0.37,1.73,0.12,77
