ProductID,StockLevel,RestockDate,LeadTime,SupplierID,WarehouseID,InventoryTurnover,BackorderRate,StockoutFlag,ReorderPoint,SafetyStock,DemandForecast,ActualDemand,OverstockFlag,StorageCost,HandlingCost,InventoryValue,ProductCategory,Region,SupplierRating
PROD0906,597,2022-11-06,19,SUP0175,WH018,2.0,0.08,1,296,48,241.59,267.0,1,372.18,173.23,40784.13,Home,West,4.4
PROD0617,695,2022-06-18,24,SUP0143,WH045,6.89,0.03,0,229,54,238.06,987.87,0,257.99,391.59,37858.9,Books,North,2.3
PROD0573,313,2022-05-03,26,SUP0119,WH029,2.81,0.12,1,152,60,715.26,639.83,1,112.55,110.87,37926.35,Books,North,2.3
PROD0088,232,2022-02-12,5,SUP0019,WH031,11.83,0.17,0,246,64,784.5,247.07,1,161.35,359.31,44408.42,Home,South,3.5
PROD0834,512,2022-05-21,13,SUP0169,WH014,9.85,0.23,0,66,53,712.91,596.77,1,824.31,372.28,47847.35,Clothing,North,2.0
PROD0665,848,2022-09-16,24,SUP0128,WH014,2.33,0.18,0,223,50,772.64,949.6,1,703.47,366.66,12516.03,Home,West,3.8
PROD0179,897,2022-05-09,13,SUP0188,WH016,7.85,0.22,0,81,37,914.04,297.18,0,690.13,344.15,34951.18,Electronics,West,4.9
PROD0987,91,2023-09-18,25,SUP0006,WH029,8.5,0.07,0,138,71,589.9,547.95,1,237.52,246.81,49955.23,Electronics,South,1.5
PROD0854,979,2022-07-13,9,SUP0149,WH027,5.9,0.2,1,182,93,758.29,927.23,1,650.85,259.43,6133.81,Electronics,South,1.5
PROD0280,586,2022-07-15,21,SUP0176,WH048,12.25,0.15,1,86,69,476.53,197.04,0,234.13,377.14,1531.19,Clothing,West,4.3
PROD0212,273,2023-03-06,1,SUP0046,WH018,13.65,0.03,0,290,28,217.57,648.09,1,949.02,487.65,35418.98,Clothing,West,1.8
PROD0714,522,2022-03-31,17,SUP0141,WH028,12.9,0.06,0,58,71,476.71,741.41,0,305.31,367.59,21597.89,Books,West,5.0
PROD0439,233,2023-07-18,16,SUP0007,WH030,8.27,0.2,1,93,90,492.15,355.52,1,506.07,420.68,22302.43,Books,North,4.3
PROD0248,103,2023-12-15,16,SUP0192,WH013,13.65,0.16,0,292,38,412.52,580.21,1,528.11,273.88,5884.6,Electronics,West,3.2
PROD0252,906,2023-04-06,14,SUP0081,WH013,9.24,0.2,1,232,64,359.24,170.95,0,684.82,393.58,9876.38,Electronics,East,1.3
PROD0998,465,2023-05-19,16,SUP0009,WH006,8.0,0.11,0,151,72,159.09,872.56,0,815.18,435.09,12383.29,Electronics,West,2.1
PROD0061,321,2022-08-19,3,SUP0174,WH049,10.92,0.27,0,177,27,434.46,641.81,0,117.85,197.27,43295.93,Electronics,East,1.5
PROD0941,871,2022-11-12,9,SUP0073,WH038,11.87,0.23,0,127,28,589.41,312.22,0,446.05,59.43,27830.78,Clothing,South,1.5
PROD0035,82,2023-08-16,5,SUP0105,WH033,9.01,0.21,0,69,95,597.83,334.44,0,429.23,224.94,15146.4,Home,East,4.0
PROD0458,681,2023-06-03,28,SUP0061,WH044,10.43,0.04,1,269,34,239.47,102.36,1,175.95,417.05,40122.32,Electronics,East,1.5
PROD0765,135,2023-01-24,8,SUP0172,WH006,3.89,0.13,0,100,80,124.49,852.75,0,891.52,296.4,24351.41,Clothing,West,2.1
PROD0589,999,2022-09-03,1,SUP0188,WH028,2.74,0.16,1,128,32,597.11,430.71,1,632.72,494.67,20950.15,Home,West,4.9
PROD0502,831,2023-10-05,26,SUP0184,WH014,1.18,0.16,0,159,56,511.68,434.64,1,419.98,364.4,27287.62,Electronics,North,3.6
PROD0922,770,2023-09-28,28,SUP0176,WH023,2.04,0.16,1,181,61,532.64,939.28,0,400.9,179.19,43674.52,Books,West,2.2
PROD0732,554,2022-03-28,13,SUP0048,WH045,12.46,0.14,1,61,25,803.7,324.34,0,902.46,179.48,36175.74,Home,North,4.3
PROD0102,992,2023-02-17,22,SUP0126,WH020,11.95,0.17,1,201,82,132.2,564.87,1,581.92,365.68,9438.05,Home,East,3.0
PROD0579,131,2022-02-26,8,SUP0073,WH007,11.16,0.03,0,154,35,415.33,872.93,1,532.93,308.66,6200.72,Books,South,4.3
PROD0913,804,2022-09-11,29,SUP0030,WH021,3.35,0.06,0,68,80,286.64,830.86,0,790.12,447.46,25571.51,Clothing,South,1.6
PROD0786,780,2023-09-23,2,SUP0125,WH010,9.6,0.26,0,76,38,106.14,432.01,1,589.69,259.11,33875.14,Electronics,North,1.1
PROD0403,994,2023-01-02,15,SUP0063,WH005,1.72,0.17,0,280,63,686.47,284.83,1,920.26,53.77,20020.07,Electronics,South,2.6
PROD0802,994,2022-01-11,10,SUP0195,WH012,1.92,0.14,0,219,58,687.66,546.3,0,542.25,180.13,2757.71,Electronics,South,1.0
PROD0790,337,2023-04-12,9,SUP0082,WH035,14.18,0.21,1,161,49,977.49,708.96,1,170.68,56.73,15273.27,Clothing,East,2.4
PROD0083,111,2023-05-03,29,SUP0069,WH033,8.57,0.06,0,295,83,919.89,365.2,0,454.59,312.56,3552.68,Electronics,West,3.7
PROD0778,872,2023-05-19,16,SUP0091,WH033,5.7,0.12,0,233,56,751.35,181.61,0,164.98,443.5,34793.87,Clothing,North,1.5
,537,2022-09-27,10,SUP0096,WH026,3.89,0.11,0,144,57,337.6,418.2,1,159.93,143.18,19290.06,Books,East,3.1
PROD0788,787,2022-06-11,28,SUP0167,WH046,7.43,0.05,0,211,26,925.42,480.65,1,113.1,448.83,33915.42,Electronics,East,2.0
PROD0491,198,2023-01-01,29,SUP0138,WH041,8.54,0.27,0,139,65,876.75,598.35,1,771.46,90.0,42589.27,Home,South,3.3
PROD0852,634,2022-09-20,1,SUP0194,WH030,5.15,0.25,1,191,97,204.63,152.41,0,169.95,218.63,16300.19,Clothing,East,4.5
PROD0080,250,2022-10-15,26,SUP0055,WH016,13.21,0.3,1,160,51,898.32,593.83,0,500.02,350.17,36713.63,Home,West,2.8
PROD0173,459,2023-12-19,4,SUP0019,WH025,14.41,0.25,0,180,35,554.21,844.95,1,693.5,95.69,19814.59,Electronics,East,1.3
PROD0627,862,2022-04-16,2,SUP0063,WH014,14.64,0.22,1,258,87,455.0,386.55,0,574.38,432.54,3317.94,Books,East,4.8
PROD0741,29,2022-05-20,21,SUP0200,WH001,12.62,0.09,1,198,24,765.85,761.2,0,221.44,372.7,36635.45,Electronics,South,3.3
PROD0985,361,2022-10-13,6,SUP0188,WH022,7.61,0.12,1,258,37,719.33,975.42,1,952.44,338.68,13079.7,Books,East,2.5
PROD0907,574,2023-05-25,16,SUP0017,WH049,1.33,0.14,1,72,47,195.07,396.1,1,131.85,147.31,9532.66,Home,North,2.2
PROD0200,428,2022-02-21,7,SUP0168,WH043,14.29,0.27,1,202,75,658.09,894.85,1,461.98,235.09,48567.55,Electronics,North,2.1
PROD0025,119,2023-09-01,4,SUP0126,WH010,6.63,0.17,0,182,28,113.16,771.04,1,741.64,410.59,18371.68,Home,East,3.9
PROD0753,773,2023-04-30,6,SUP0033,WH039,1.08,0.03,0,247,24,775.33,505.52,1,205.73,146.45,39594.91,Home,West,3.2
PROD0736,789,2022-08-01,21,SUP0021,WH046,9.23,0.25,1,70,66,413.19,703.49,0,876.47,369.06,8206.98,Electronics,East,3.5
PROD0733,807,2022-08-28,15,SUP0184,WH019,8.79,0.14,0,100,75,671.78,850.99,1,789.05,70.26,32618.13,Home,East,3.3
PROD0635,12/05/2023,2023-07-23,15,SUP0072,WH011,11.3,0.09,1,57,44,909.54,521.13,0,759.14,214.54,16134.98,Electronics,South,4.3
PROD0323,51,2023-03-15,6,SUP0117,WH007,6.04,0.3,1,202,57,257.78,676.04,0,232.01,394.86,40062.61,Home,North,2.5
PROD0512,627,2022-02-22,7,SUP0116,WH028,1.84,0.09,0,289,62,764.76,526.45,0,793.57,302.6,5132.02,Books,South,1.1
PROD0929,900,2022-12-29,19,SUP0037,WH027,2.04,0.19,0,189,29,277.38,222.1,0,639.92,193.26,4794.75,Books,South,4.0
PROD0190,12/05/2023,2022-10-30,23,SUP0104,WH039,9.89,0.05,1,142,87,954.68,554.23,0,978.61,414.19,43286.27,Home,East,3.1
PROD0805,979,2023-07-23,16,SUP0010,WH033,12.76,0.01,0,198,38,229.28,250.28,1,930.96,50.99,12942.89,Clothing,West,2.4
PROD0416,926,2022-11-23,24,SUP0097,WH035,11.07,0.25,0,231,34,545.88,818.59,1,994.8,357.41,32123.15,Home,South,4.1
PROD0904,612,2023-05-17,4,SUP0077,WH004,8.97,0.18,1,283,38,746.93,322.41,0,986.62,188.98,46615.55,Electronics,West,2.1
PROD0137,179,2023-12-30,13,SUP0046,WH032,9.21,0.21,1,270,64,355.31,406.32,1,389.67,439.75,46167.1,Electronics,South,2.5
PROD0854,100,2023-09-30,9,SUP0074,WH023,13.96,0.27,0,116,56,466.69,213.64,0,465.19,311.06,1612.14,Home,South,2.4
PROD0492,834,2022-01-30,2,SUP0123,WH044,5.65,0.17,1,103,57,735.48,452.93,1,682.85,257.26,2112.36,Books,West,2.7
PROD0682,766,2022-04-23,16,SUP0010,WH005,2.36,0.16,0,143,29,354.03,434.3,0,290.63,438.52,15514.62,Home,West,4.0
PROD0304,63,2022-06-03,10,SUP0023,WH024,11.93,0.27,1,204,50,171.88,363.97,0,914.24,335.98,44580.22,Electronics,East,4.9
PROD0625,563,2022-04-05,25,SUP0165,WH002,6.45,0.27,1,265,40,712.23,149.17,0,421.83,338.34,1867.49,Books,West,2.5
PROD0405,928,2023-11-07,17,SUP0175,WH001,13.76,0.21,0,179,61,215.3,648.65,0,127.48,293.93,1730.64,Home,East,3.8
PROD0211,412,2023-11-20,22,SUP0107,WH033,2.23,0.17,1,218,33,928.86,890.43,0,893.24,391.62,5715.67,Clothing,East,4.0
PROD0053,594,2022-03-20,23,SUP0094,WH015,9.06,0.1,1,258,86,660.63,591.54,0,135.02,348.86,13917.44,Books,South,4.7
PROD0349,470,2022-02-21,11,SUP0137,WH007,2.52,0.2,0,284,26,764.67,106.82,0,790.47,386.95,19636.36,Electronics,North,3.1
PROD0994,67,2023-08-15,8,SUP0196,WH002,9.68,0.08,1,119,64,255.38,555.21,0,755.31,231.41,44947.55,Books,South,1.7
PROD0939,315,2023-09-26,21,SUP0149,WH016,12.39,0.1,0,199,72,314.65,465.2,1,850.35,111.99,4766.34,Books,North,1.6
PROD0010,708,2023-12-17,3,SUP0050,WH041,13.08,0.08,1,277,67,636.92,691.44,1,816.31,396.84,24050.99,Electronics,West,2.1
PROD0026,509,2022-04-27,23,SUP0026,WH019,13.69,0.18,0,97,98,739.3,180.74,0,284.71,257.02,43281.34,Clothing,West,3.8
PROD0924,143,2022-05-16,6,SUP0059,WH012,8.29,0.1,0,52,37,606.39,490.06,0,804.86,288.15,27582.67,Home,South,2.6
PROD0834,914,2023-12-13,4,SUP0095,WH041,10.56,0.17,1,88,76,364.06,224.37,0,274.35,148.85,21956.94,Clothing,North,2.1
PROD0616,534,2023-01-05,13,SUP0180,WH020,14.21,0.06,0,227,32,842.68,730.04,1,713.14,320.95,30499.26,Electronics,South,1.3
PROD0464,603,2022-01-19,11,SUP0052,WH009,4.29,0.17,1,61,77,534.85,769.45,0,527.23,494.4,41560.57,Home,North,1.9
PROD0018,225,2022-04-30,20,SUP0083,WH007,6.61,0.15,0,203,49,726.67,882.36,0,586.98,291.49,20083.7,Books,North,4.1
PROD0230,988,2022-10-02,24,SUP0021,WH040,11.42,0.2,1,100,22,303.03,369.38,1,103.03,91.69,10442.81,Clothing,South,3.5
PROD0132,974,2023-01-22,4,SUP0198,WH036,2.9,0.27,0,88,62,958.24,865.91,1,843.57,301.18,41562.0,Home,East,2.6
PROD0362,679,2023-06-28,11,SUP0147,WH033,9.77,0.05,1,251,80,798.4,241.35,0,134.91,466.82,22040.34,Home,North,2.0
PROD0639,563,2023-09-22,22,SUP0091,WH010,10.22,0.29,1,201,37,580.49,447.75,0,928.24,190.45,9656.23,Home,East,4.1
PROD0269,311,2023-12-28,1,SUP0149,WH034,10.25,0.09,1,166,26,938.35,359.01,1,619.71,481.64,20815.33,Home,South,2.1
PROD0705,175,2022-04-01,15,SUP0051,WH002,4.58,0.07,0,248,73,904.1,770.96,1,840.99,154.39,22439.72,Clothing,West,2.6
PROD0868,25,2023-12-01,10,SUP0125,WH014,5.96,0.27,1,106,21,300.47,814.02,0,989.32,471.13,30278.69,Home,East,2.8
PROD0808,838,2023-07-17,8,SUP0020,WH007,4.81,0.27,0,280,37,439.8,644.66,0,497.96,420.95,32947.24,Books,West,1.1
PROD0149,148,2023-07-17,14,SUP0037,WH037,13.83,0.08,1,151,65,516.4,948.37,0,893.04,327.57,47945.96,Home,East,3.2
PROD0272,518,2023-08-12,10,SUP0049,WH042,2.64,0.13,1,96,59,135.96,223.7,1,223.87,467.27,31934.3,Clothing,North,4.0
PROD0894,590,2023-01-11,18,SUP0010,WH047,2.04,0.01,1,238,40,786.65,396.57,1,177.59,334.72,33861.34,Clothing,North,1.2
PROD0922,281,2023-09-29,3,SUP0177,WH036,1.02,0.11,0,227,67,491.79,567.32,1,518.47,93.69,21545.81,Clothing,East,2.8
PROD0987,65,2023-05-16,17,SUP0080,WH028,12.72,0.2,1,267,64,372.38,886.85,0,516.62,99.8,42955.54,Home,West,1.2
PROD0191,694,2023-05-03,26,SUP0050,WH014,1.78,0.21,1,138,69,994.02,697.37,1,996.8,110.84,8490.72,Clothing,West,1.3
PROD0974,557,2023-12-28,17,SUP0136,WH044,2.95,0.01,0,173,98,184.89,514.72,0,176.03,498.86,5562.01,Electronics,South,3.1
PROD0609,947,2022-09-25,28,SUP0054,WH044,7.52,0.12,1,279,82,279.05,715.06,1,937.69,316.71,9774.37,Clothing,South,1.6
PROD0429,915,2022-09-23,9,SUP0049,WH034,3.86,0.02,0,63,79,705.23,103.98,1,796.66,219.85,25545.81,Electronics,East,3.7
PROD0674,525,2023-11-20,20,SUP0113,WH007,12.88,0.01,1,134,31,160.69,512.59,0,988.32,102.46,34981.35,Books,East,1.3
PROD0700,257,2022-05-29,5,SUP0069,WH003,11.02,0.16,0,283,25,411.66,134.75,1,497.31,294.36,29076.78,Clothing,West,3.0
PROD0055,399,2022-05-17,11,SUP0087,WH010,9.74,0.28,1,298,89,212.85,304.09,0,382.77,204.8,17708.28,Books,North,1.1
PROD0508,556,2023-04-04,14,SUP0170,WH040,14.39,0.2,0,143,70,395.51,753.26,1,444.29,86.61,11818.22,Clothing,West,3.7
,548,2022-03-17,25,SUP0169,WH028,5.7,0.23,1,184,30,698.44,771.86,0,442.51,193.24,43572.69,Clothing,South,3.3
,512,2023-02-15,21,SUP0193,WH036,8.2,0.29,0,168,87,622.93,306.95,1,579.03,438.27,49470.21,Home,South,1.5
PROD0487,583,2023-11-18,28,SUP0148,WH044,12.2,0.0,0,258,29,453.3,719.76,0,878.89,276.74,33572.03,Clothing,East,4.0
PROD0565,721,2022-02-03,13,SUP0170,WH046,10.51,0.08,0,200,58,874.93,967.29,1,594.12,206.3,21328.65,Clothing,East,2.3
PROD0760,781,2022-10-29,2,SUP0006,WH028,3.91,0.04,0,209,62,435.0,875.61,0,933.82,425.84,26847.45,Books,North,1.2
PROD0919,497,2022-02-16,17,SUP0064,WH006,8.8,0.17,1,222,34,874.45,587.98,1,955.45,248.03,4062.52,Electronics,East,2.9
PROD0229,404,2022-10-08,29,SUP0106,WH001,2.97,0.06,0,226,76,855.36,581.57,0,292.73,112.87,2506.0,Books,East,2.3
PROD0490,733,2022-01-29,13,SUP0111,WH038,12.99,0.19,0,78,41,863.78,193.94,1,740.76,295.81,24487.03,Books,South,1.9
PROD0704,961,2023-05-04,4,SUP0009,WH040,1.95,0.29,0,219,55,773.74,718.25,1,606.86,417.54,3938.72,Home,West,1.2
PROD0108,640,2022-12-22,29,SUP0104,WH040,2.66,0.2,1,51,97,896.02,111.91,0,976.69,296.72,34932.85,Clothing,North,3.2
PROD0767,688,2022-01-22,4,SUP0073,WH035,4.87,0.06,1,149,98,716.64,627.56,0,162.04,59.51,48917.74,Electronics,North,2.5
PROD0273,306,2022-06-14,2,SUP0007,WH019,13.93,0.04,0,140,83,837.82,284.05,1,608.26,162.99,49180.92,Books,North,3.6
PROD0745,842,2023-02-11,27,SUP0144,WH011,5.72,0.08,0,109,22,154.06,247.06,1,413.35,127.27,39218.08,Home,West,1.6
PROD0302,478,2022-10-12,12,SUP0157,WH010,11.73,0.23,1,228,67,795.33,897.1,0,146.78,169.7,37343.3,Electronics,South,2.4
PROD0096,390,2022-08-22,26,SUP0127,WH026,1.66,0.12,0,154,57,221.03,194.42,0,114.14,365.09,2364.68,Books,South,2.5
PROD0280,21,2022-10-07,7,SUP0168,WH034,12.69,0.14,0,244,95,197.8,991.15,1,764.37,59.65,9530.16,Electronics,South,2.5
PROD0506,156,2022-05-19,26,SUP0081,WH029,7.55,0.05,1,150,42,405.74,425.57,0,990.32,395.16,15322.88,Electronics,East,1.2
PROD0368,132,2023-02-08,9,SUP0036,WH050,5.56,0.15,0,79,50,713.56,649.15,1,721.13,52.78,44817.5,Books,East,3.9
PROD0722,663,2023-12-09,13,SUP0085,WH032,10.97,0.0,1,240,67,619.37,162.67,1,735.28,113.77,6837.84,Electronics,South,4.6
PROD0979,738,2022-06-05,29,SUP0087,WH046,3.82,0.04,0,78,65,423.43,900.82,1,121.97,183.65,5677.97,Books,East,4.3
PROD0001,960,2022-03-13,14,SUP0126,WH009,2.01,0.24,0,137,98,789.3,388.25,1,587.33,305.37,32768.24,Clothing,South,3.3
PROD0629,22,2022-09-26,3,SUP0021,WH002,5.76,0.06,1,147,76,294.72,313.63,1,746.84,124.98,12512.05,Books,South,1.3
PROD0686,544,2022-08-26,6,SUP0069,WH044,1.53,0.04,0,106,46,111.63,736.57,1,907.13,379.88,21622.79,Clothing,North,2.6
PROD0449,530,2022-08-20,15,SUP0090,WH010,10.26,0.1,1,129,44,388.62,288.06,1,117.37,347.15,37256.36,Clothing,South,3.5
PROD0023,689,2023-04-01,2,SUP0153,WH022,1.11,0.17,0,186,84,611.68,488.93,1,720.52,266.81,17567.24,Home,North,3.2
PROD0760,684,2023-02-02,11,SUP0071,WH036,10.69,0.1,0,149,24,301.82,366.34,1,345.17,494.21,19037.8,Electronics,South,3.7
PROD0076,608,2023-09-01,16,SUP0059,WH038,12.68,0.0,0,242,46,850.85,942.78,1,694.61,469.27,13589.3,Electronics,North,1.5
PROD0929,795,2022-07-04,22,SUP0125,WH044,14.2,0.07,0,245,57,909.91,816.64,1,300.5,213.05,39243.64,Clothing,East,2.9
PROD0815,96,2022-05-29,22,SUP0044,WH041,13.01,0.0,1,91,88,700.27,372.2,1,486.67,76.74,47774.79,Books,East,1.1
PROD0547,130,2022-04-28,9,SUP0048,WH019,3.28,0.12,0,64,50,327.2,428.73,1,546.13,52.86,18198.75,Electronics,South,4.9
PROD0724,884,2022-09-27,23,SUP0170,WH032,3.83,0.06,0,293,85,340.3,364.4,0,848.75,390.6,28717.1,Electronics,North,1.2
PROD0026,810,2022-09-03,1,SUP0013,WH001,8.84,0.24,0,276,48,353.07,650.39,1,871.54,370.07,16330.06,Home,North,2.2
PROD0404,804,2023-08-08,3,SUP0017,WH005,7.3,0.05,0,226,91,486.76,805.74,0,543.98,144.99,31881.77,Books,East,2.9
PROD0920,946,2023-05-22,25,SUP0190,WH016,2.02,0.25,1,238,47,740.91,910.5,0,305.17,497.38,28997.11,Electronics,North,3.2
PROD0249,707,2022-11-16,8,SUP0134,WH006,2.56,0.02,1,281,28,174.67,339.52,0,943.36,127.95,43532.85,Electronics,South,3.6
PROD0976,336,2022-08-14,5,SUP0073,WH012,1.14,0.11,0,57,92,396.23,321.12,1,109.77,348.85,37341.32,Clothing,East,2.7
PROD0292,902,2022-12-02,11,SUP0027,WH048,9.42,0.3,0,214,28,339.99,226.87,0,318.16,223.24,27709.88,Clothing,East,1.8
PROD0214,950,2022-10-14,13,SUP0145,WH005,5.34,0.19,0,293,87,327.69,782.79,0,152.91,188.38,11322.73,Books,East,2.9
PROD0323,562,2022-02-07,20,SUP0087,WH043,5.96,0.28,1,54,88,153.03,176.46,0,828.37,423.24,16044.25,Clothing,East,3.5
PROD0720,945,2022-11-02,28,SUP0060,WH044,14.45,0.11,1,289,40,899.8,465.09,0,381.93,128.49,3901.78,Electronics,North,3.5
PROD0139,722,2022-12-22,23,SUP0182,WH028,6.66,0.04,0,51,23,234.58,104.31,1,419.55,122.76,14870.51,Clothing,South,2.7
PROD0684,728,2023-07-07,25,SUP0185,WH044,12.3,0.03,1,80,67,968.34,722.42,0,711.03,418.79,3911.23,Home,West,4.6
PROD0554,231,2022-12-19,9,SUP0098,WH040,7.96,0.18,1,125,71,879.26,744.38,0,839.28,381.25,24001.45,Books,North,2.4
PROD0893,656,2023-05-27,19,SUP0096,WH040,11.59,0.14,0,291,93,636.48,695.19,1,382.68,326.84,13834.6,Clothing,North,1.4
PROD0656,971,2022-09-08,15,SUP0077,WH045,12.65,0.03,1,171,84,502.05,762.14,1,784.58,167.88,18919.27,Electronics,South,3.2
PROD0024,282,2023-11-26,19,SUP0183,WH032,4.02,0.21,0,296,50,133.68,121.5,0,924.42,190.88,28860.99,Books,West,3.3
PROD0517,948,2022-07-03,5,SUP0200,WH045,5.93,0.29,0,279,53,949.7,452.87,0,651.78,151.52,6368.32,Clothing,North,2.9
PROD0151,255,2022-03-17,12,SUP0185,WH003,6.65,0.22,1,176,83,517.3,421.59,0,563.36,144.07,11714.55,Home,North,4.3
PROD0957,625,2023-07-19,20,SUP0067,WH022,7.03,0.08,1,263,43,413.56,631.11,0,791.43,309.06,17365.16,Books,East,3.5
PROD0170,777,2022-11-12,21,SUP0086,WH042,8.84,0.22,0,239,72,141.58,791.57,1,697.63,395.4,14762.57,Home,West,3.3
PROD0178,436,2022-12-20,25,SUP0144,WH028,9.82,0.04,1,281,63,342.79,563.04,0,616.95,215.67,20136.28,Electronics,North,3.1
PROD0670,12/05/2023,2023-11-28,4,SUP0175,WH019,9.29,0.18,0,209,80,876.49,752.11,0,805.62,300.88,26829.19,Home,South,2.1
PROD0018,148,2022-11-28,13,SUP0067,WH045,1.67,0.07,0,126,79,889.57,496.47,1,579.99,332.31,13044.65,Clothing,South,3.3
PROD0788,387,2023-08-15,9,SUP0016,WH001,10.98,0.11,1,59,50,979.91,132.01,1,466.29,484.35,35119.42,Electronics,West,1.7
PROD0947,438,2022-05-27,7,SUP0146,WH014,4.91,0.03,1,214,60,241.28,907.26,0,791.0,187.97,25698.11,Books,East,2.2
PROD0961,409,2023-10-26,3,SUP0102,WH005,5.57,0.21,1,199,84,855.98,389.1,1,587.36,434.04,4699.35,Home,East,4.6
PROD0800,977,2022-10-29,10,SUP0123,WH002,9.51,0.07,1,65,64,721.98,518.98,0,549.21,166.32,32077.79,Books,West,4.7
PROD0415,187,2022-03-29,18,SUP0137,WH050,4.28,0.29,0,250,62,645.63,460.61,0,682.3,275.65,44601.3,Home,East,3.1
PROD0616,183,2022-10-09,23,SUP0054,WH008,5.92,0.14,0,80,54,153.83,564.91,0,968.8,443.28,26258.46,Electronics,East,2.2
PROD0704,292,2023-06-12,20,SUP0023,WH031,13.05,0.06,0,273,97,538.18,373.06,0,986.24,481.56,23799.81,Clothing,West,1.8
PROD0340,42,2023-12-28,1,SUP0037,WH034,8.49,0.26,1,55,91,583.43,516.74,1,796.9,133.3,3764.92,Clothing,North,4.0
PROD0207,260,2022-02-19,3,SUP0164,WH045,3.03,0.29,0,249,53,850.15,469.25,1,419.09,441.29,7323.26,Home,West,3.6
PROD0387,253,2022-03-29,28,SUP0114,WH015,4.75,0.1,1,102,87,572.92,126.24,1,480.87,273.18,49360.08,Electronics,South,1.9
PROD0227,350,2022-04-11,20,SUP0176,WH015,14.84,0.17,0,176,62,997.36,678.3,0,848.1,228.21,24347.6,Electronics,North,2.8
PROD0684,259,2022-03-18,12,SUP0019,WH004,7.65,0.09,0,295,95,656.76,439.68,0,595.73,78.96,22326.79,Books,North,4.3
PROD0767,777,2022-03-18,5,SUP0187,WH002,3.35,0.28,1,72,54,934.37,728.56,0,798.84,373.18,46733.59,Electronics,North,2.5
PROD0859,607,2023-04-11,13,SUP0182,WH007,2.73,0.07,0,79,49,521.67,882.99,1,127.15,470.27,39472.19,Clothing,West,1.8
PROD0269,404,2022-11-09,17,SUP0148,WH015,3.1,0.06,1,96,90,522.62,782.16,1,344.86,92.1,10722.78,Clothing,South,1.0
PROD0566,197,2023-11-24,11,SUP0082,WH007,4.09,0.15,0,220,94,126.02,915.04,1,169.63,352.07,42852.46,Electronics,East,4.5
PROD0371,861,2022-02-16,21,SUP0183,WH018,7.05,0.15,0,210,43,591.07,706.95,0,380.02,236.66,48258.31,Clothing,East,3.4
PROD0309,804,2022-08-14,9,SUP0068,WH005,8.08,0.06,0,182,67,976.85,797.04,0,722.75,375.93,39479.81,Books,West,1.4
PROD0123,264,2023-08-30,1,SUP0198,WH017,8.8,0.09,0,241,45,374.6,358.57,0,952.88,50.99,30365.13,Electronics,West,2.3
,104,2023-03-17,20,SUP0094,WH035,1.99,0.18,0,279,38,881.59,873.73,0,480.54,88.92,3452.04,Home,East,3.3
PROD0347,70,2022-03-14,25,SUP0088,WH040,6.08,0.06,1,258,48,345.75,618.94,0,972.92,274.53,45450.58,Electronics,South,4.8
PROD0641,546,2022-08-03,9,SUP0040,WH033,10.38,0.07,1,60,31,666.39,898.27,1,917.81,486.75,4620.74,Clothing,North,1.9
PROD0388,573,2022-10-10,26,SUP0081,WH021,8.73,0.28,0,74,28,544.19,531.36,0,595.84,141.97,6744.11,Books,West,1.7
PROD0713,12/05/2023,2023-09-21,20,SUP0074,WH044,10.33,0.07,1,226,44,918.2,737.1,1,380.8,242.25,10823.09,Books,North,4.4
PROD0062,225,2023-10-15,9,SUP0179,WH019,12.14,0.19,1,139,94,986.77,270.39,0,935.52,182.4,34109.58,Home,South,4.9
PROD0684,230,2022-08-08,10,SUP0017,WH023,3.29,0.03,1,279,41,536.43,721.45,0,931.14,289.84,7042.23,Clothing,South,4.8
PROD0240,753,2023-08-22,2,SUP0128,WH028,12.36,0.16,1,57,52,530.37,198.41,0,280.88,82.98,27472.3,Home,West,4.4
PROD0147,102,2023-03-28,8,SUP0124,WH044,14.03,0.22,1,54,33,621.14,895.83,0,764.89,332.39,39693.24,Clothing,East,4.6
PROD0110,760,2023-09-27,12,SUP0011,WH038,4.43,0.21,1,286,61,566.41,645.75,0,266.93,396.02,42856.08,Home,West,2.4
PROD0648,361,2022-06-11,25,SUP0123,WH045,4.56,0.1,1,72,86,655.17,815.87,0,453.26,473.45,31200.09,Home,East,5.0
PROD0743,253,2023-05-27,29,SUP0096,WH049,10.32,0.22,0,170,99,569.62,616.28,1,508.27,227.16,38811.53,Home,South,4.1
PROD0347,435,2022-12-05,3,SUP0043,WH025,6.09,0.3,1,223,29,474.74,353.9,0,907.79,460.26,14663.07,Electronics,East,2.7
PROD0900,577,2023-05-26,3,SUP0118,WH047,9.19,0.26,1,223,36,953.59,369.28,1,664.32,267.68,19091.8,Clothing,North,1.0
PROD0287,232,2022-04-03,8,SUP0124,WH005,7.85,0.06,1,179,39,615.93,872.16,1,772.09,381.56,38705.29,Clothing,East,3.6
PROD0104,195,2022-04-05,7,SUP0020,WH009,12.58,0.17,1,173,25,175.36,523.6,1,445.71,225.58,6138.16,Home,East,4.3
PROD0686,100,2023-12-10,15,SUP0121,WH030,4.18,0.2,1,263,71,505.25,234.79,0,254.19,445.13,30548.19,Clothing,West,1.2
PROD0554,691,2022-08-18,18,SUP0028,WH034,11.84,0.1,0,248,62,333.67,663.27,1,579.44,222.29,20889.98,Clothing,West,3.2
