ReturnID,OrderID,ProductID,CustomerID,ReturnDate,OrderDate,ReturnReason,RefundAmount,ProductCategory,Region,IsDefective,QualityScore,ReturnWindowDays,RestockingFee,ReturnApproved,CustomerSatisfaction,SupportInteractionCount,ReturnProcessingTime,Courier,ReturnType
RET001442,ORD001442,PROD0860,CUST00944,2023-05-21,2023-09-05,Defective,508.53,Clothing,East,1,4.2,10,46.79,1,1.4,3,6,UPS,Full
RET001443,ORD001443,PROD0175,CUST01485,2022-06-22,2022-07-12,Defective,774.82,Electronics,North,1,2.3,27,8.13,1,3.0,4,6,UPS,Partial
RET001444,ORD001444,PROD0473,CUST02329,2023-11-20,2022-02-25,Wrong Item,676.9,Books,North,1,2.7,20,4.17,0,2.6,6,12,UPS,Full
RET001445,ORD001445,PROD0573,CUST01474,2023-01-19,2022-06-18,Wrong Item,417.0,Clothing,North,0,1.7,12,36.29,0,2.1,5,8,DHL,Partial
RET001446,ORD001446,PROD0431,CUST01950,2022-01-22,2022-05-22,Defective,977.75,Electronics,West,0,2.4,14,31.32,0,3.6,9,7,FedEx,Full
RET001447,ORD001447,PROD0836,CUST02839,2023-05-16,2023-01-11,Changed Mind,695.77,Home,North,1,4.0,14,37.37,0,2.7,4,8,UPS,Partial
RET001448,ORD001448,PROD0324,CUST01192,2022-06-29,2022-12-24,Wrong Item,811.9,Home,North,1,3.4,12,2.44,1,3.0,9,14,UPS,Full
RET001449,ORD001449,PROD0589,CUST01860,2023-01-16,2023-06-03,Late Delivery,946.89,Electronics,North,1,1.6,12,29.83,0,2.1,2,13,DHL,Partial
RET001450,ORD001450,PROD0439,CUST02628,2023-04-06,2023-08-20,Defective,994.95,Electronics,North,0,2.3,27,20.42,1,1.4,3,7,FedEx,Partial
RET001451,ORD001451,PROD0753,CUST01819,2022-01-30,2022-05-05,Wrong Item,607.31,Home,East,0,1.1,21,19.02,1,4.9,4,10,FedEx,Partial
RET001452,ORD001452,PROD0901,CUST01745,2023-05-17,2023-12-27,Late Delivery,413.1,Clothing,North,1,2.3,20,40.22,1,4.3,4,12,FedEx,Partial
RET001453,ORD001453,PROD0228,CUST02557,2022-11-20,2022-06-20,Wrong Item,689.44,Clothing,South,0,3.5,11,29.69,0,1.5,2,12,DHL,Partial
RET001454,ORD001454,PROD0930,CUST01280,2022-02-26,2023-07-17,Defective,512.74,Home,East,1,4.8,12,34.24,1,3.4,0,2,UPS,Partial
RET001455,ORD001455,PROD0566,CUST00101,2023-02-10,2022-02-05,Wrong Item,609.8,Books,West,1,3.9,23,20.49,1,3.0,5,7,Local,Partial
RET001456,ORD001456,PROD0592,CUST02199,2023-04-02,2022-06-04,Late Delivery,152.66,Home,West,1,4.3,20,45.48,1,3.5,2,3,FedEx,Full
RET001457,ORD001457,PROD0922,CUST02458,2022-12-18,2022-12-06,Wrong Item,459.85,Home,West,1,4.3,8,4.25,0,4.7,1,7,FedEx,Partial
RET001458,ORD001458,PROD0906,CUST02721,2023-06-28,2023-12-21,Wrong Item,54.29,Books,North,1,3.7,7,42.64,0,1.0,8,10,UPS,Partial
RET001459,ORD001459,PROD0735,CUST00360,2022-04-16,2022-02-17,Defective,797.54,Books,West,1,1.5,29,34.55,1,2.7,9,1,DHL,Full
RET001460,ORD001460,PROD0152,CUST00310,2022-03-15,2023-11-19,Wrong Item,754.61,Books,West,0,3.5,26,5.76,1,3.3,9,1,DHL,Full
RET001461,ORD001461,PROD0945,CUST02011,2022-10-17,2023-10-26,Late Delivery,385.14,Clothing,East,1,2.1,13,32.44,1,2.6,3,1,DHL,Full
RET001462,ORD001462,PROD0970,CUST00142,2022-07-13,2023-09-23,Defective,338.33,Clothing,South,0,2.3,15,40.75,1,3.6,4,14,Local,Partial
RET001463,ORD001463,PROD0832,CUST02543,2022-10-26,2022-03-16,Defective,713.61,Clothing,South,0,2.8,26,39.43,0,1.1,3,6,UPS,Full
RET001464,ORD001464,PROD0089,CUST02423,2022-06-21,2022-02-08,Defective,758.36,Books,East,1,4.8,9,41.89,0,4.9,8,6,Local,Full
RET001465,ORD001465,PROD0538,CUST01877,2023-10-19,2022-01-13,Changed Mind,747.82,Electronics,West,0,4.3,17,44.95,0,1.6,6,5,Local,Full
RET001466,ORD001466,PROD0262,CUST01851,2022-04-09,2022-11-04,Wrong Item,261.04,Electronics,South,1,4.4,19,9.44,0,4.0,0,3,Local,Partial
RET001467,ORD001467,PROD0272,CUST00466,2023-08-16,2022-05-07,Defective,475.84,Electronics,East,0,3.4,17,19.03,0,2.0,7,11,FedEx,Partial
RET001468,ORD001468,PROD0890,CUST01102,2023-10-17,2022-12-18,Defective,583.59,Electronics,North,0,4.3,16,28.32,0,1.7,0,10,DHL,Full
RET001469,ORD001469,PROD0102,CUST01625,2023-04-19,2023-10-03,Late Delivery,279.16,Clothing,North,0,3.4,25,32.59,0,3.5,0,4,FedEx,Full
RET001470,ORD001470,PROD0638,CUST02434,2022-09-22,2022-09-04,Late Delivery,257.04,Books,South,1,3.5,12,17.49,0,4.8,6,1,Local,Partial
RET001471,ORD001471,PROD0085,CUST01736,2022-11-23,2022-09-24,Late Delivery,451.27,Clothing,North,1,2.1,27,45.09,0,5.0,2,8,UPS,Full
RET001472,ORD001472,PROD0356,CUST00048,2022-08-24,2022-03-22,Late Delivery,440.15,Clothing,South,1,1.7,9,18.77,1,3.5,6,3,DHL,Full
RET001473,ORD001473,PROD0217,CUST00312,2022-07-06,2022-02-25,Changed Mind,91.55,Home,South,1,2.7,27,0.45,1,2.1,6,9,DHL,Partial
RET001474,ORD001474,PROD0751,CUST00585,2022-09-28,2023-08-24,Defective,440.65,Books,West,0,2.2,26,3.21,0,2.6,3,6,DHL,Full
RET001475,ORD001475,PROD0346,CUST01344,2023-09-15,2022-06-02,Changed Mind,16.2,Home,West,0,4.6,10,39.8,0,1.5,6,2,UPS,Full
RET001476,ORD001476,PROD0561,CUST01203,2022-10-27,2023-06-06,Defective,612.82,Books,South,1,4.1,18,48.22,1,2.0,0,5,DHL,Partial
RET001477,ORD001477,PROD0504,CUST02767,2022-07-11,2022-05-29,Changed Mind,78.65,Clothing,South,1,3.4,23,18.78,0,1.5,3,10,UPS,Partial
RET001478,ORD001478,PROD0377,CUST02807,2023-05-03,2023-02-26,Defective,756.89,Home,North,1,2.9,25,4.23,0,2.0,8,1,FedEx,Full
RET001479,ORD001479,PROD0921,CUST01014,2022-04-02,2023-01-28,Changed Mind,374.22,Clothing,North,1,2.4,19,41.7,0,1.6,3,5,DHL,Full
RET001480,ORD001480,PROD0971,CUST00971,2022-08-24,2023-08-26,Defective,880.3,Home,North,0,1.8,10,21.14,0,4.3,4,6,FedEx,Partial
RET001481,ORD001481,PROD0885,CUST02176,2023-07-02,2022-07-28,Defective,646.41,Home,East,0,3.3,10,42.79,0,3.8,6,4,Local,Partial
RET001482,ORD001482,PROD0459,CUST01032,2022-06-22,2023-11-09,Wrong Item,795.06,Books,South,0,4.1,28,39.99,1,4.7,8,6,Local,Full
RET001483,ORD001483,PROD0368,CUST01391,2022-02-05,2023-05-03,Changed Mind,620.84,Books,North,0,3.4,11,36.75,1,1.5,9,8,DHL,Partial
RET001484,ORD001484,PROD0994,CUST02567,2023-05-07,2022-06-28,Late Delivery,18.93,Books,North,1,2.7,8,21.33,0,4.2,2,1,DHL,Full
RET001485,12/05/2023,PROD0754,CUST00944,2022-05-23,2023-07-28,Defective,155.47,Electronics,East,0,4.2,17,18.93,0,2.4,7,5,DHL,Partial
RET001486,ORD001486,PROD0918,CUST02146,2022-06-21,2023-09-18,Late Delivery,578.11,Home,West,1,1.6,26,38.22,0,3.8,1,4,FedEx,Partial
RET001487,ORD001487,PROD0342,CUST02164,2023-12-23,2023-07-17,Wrong Item,444.86,Clothing,East,0,3.7,10,3.18,1,3.8,6,5,UPS,Full
RET001488,ORD001488,PROD0761,CUST02861,2023-04-03,2023-09-02,Late Delivery,499.41,Clothing,West,1,3.1,20,0.78,0,1.7,3,14,UPS,Full
RET001489,ORD001489,PROD0013,CUST00517,2022-10-22,2022-09-17,Wrong Item,975.05,Electronics,West,1,4.1,10,31.44,0,4.4,8,7,UPS,Partial
RET001490,ORD001490,PROD0375,CUST02497,2022-07-11,2023-07-05,Defective,713.93,Books,East,1,4.9,20,2.69,1,3.9,9,8,Local,Partial
RET001491,ORD001491,PROD0300,CUST02454,2022-03-03,2022-01-07,Changed Mind,434.01,Books,North,0,1.2,17,6.95,0,2.7,1,4,Local,Partial
RET001492,12/05/2023,PROD0067,CUST02277,2022-12-18,2022-09-14,Wrong Item,822.82,Electronics,East,0,2.4,29,49.58,0,2.1,3,8,UPS,Partial
RET001493,ORD001493,PROD0783,CUST01451,2023-08-16,2023-01-26,Wrong Item,210.03,Clothing,West,1,1.6,12,2.03,0,1.1,3,4,DHL,Full
RET001494,ORD001494,PROD0696,CUST00699,2022-09-22,2023-12-26,Late Delivery,374.23,Home,East,0,4.3,9,37.93,0,4.8,9,7,UPS,Full
RET001495,12/05/2023,PROD0301,CUST00530,2022-12-16,2023-11-29,Defective,351.62,Clothing,South,0,4.4,28,10.96,1,2.4,8,8,DHL,Partial
RET001496,ORD001496,PROD0021,CUST01017,2022-08-15,2023-12-27,Changed Mind,722.19,Electronics,North,1,4.4,13,36.66,0,3.7,8,4,FedEx,Full
RET001497,ORD001497,PROD0416,CUST00273,2022-12-15,2023-01-26,Changed Mind,812.01,Books,South,0,1.6,25,9.32,1,3.6,8,10,UPS,Partial
RET001498,ORD001498,PROD0928,CUST00709,2023-05-19,2023-06-09,Late Delivery,13.26,Clothing,East,1,2.0,23,13.95,0,1.7,5,5,UPS,Partial
,ORD001499,PROD0542,CUST01317,2023-10-15,2022-04-22,Defective,94.04,Clothing,North,1,4.3,7,21.53,1,2.5,6,4,UPS,Partial
RET001500,ORD001500,PROD0877,CUST00502,2022-03-05,2022-07-15,Defective,668.18,Home,South,0,4.5,26,42.35,0,1.3,6,10,FedEx,Full
RET001501,ORD001501,PROD0083,CUST02691,2022-06-07,2022-03-05,Changed Mind,645.53,Clothing,South,1,2.7,17,40.19,1,3.5,3,2,DHL,Full
RET001502,ORD001502,PROD0349,CUST02989,2023-10-21,2023-03-16,Late Delivery,120.26,Clothing,South,0,4.7,15,29.8,1,3.9,1,2,FedEx,Full
RET001503,ORD001503,PROD0837,CUST00461,2023-06-11,2022-07-10,Changed Mind,820.49,Electronics,East,1,4.0,23,10.01,1,1.8,0,6,DHL,Partial
RET001504,ORD001504,PROD0618,CUST01471,2022-07-18,2022-11-29,Late Delivery,915.09,Clothing,North,1,4.1,26,1.29,1,1.6,1,6,DHL,Full
RET001505,ORD001505,PROD0566,CUST01314,2022-04-12,2023-07-27,Late Delivery,512.44,Electronics,West,1,1.6,10,14.09,0,1.5,6,13,UPS,Partial
RET001506,ORD001506,PROD0125,CUST00239,2022-02-10,2022-06-01,Wrong Item,517.79,Clothing,North,0,4.8,22,12.55,0,1.6,2,14,Local,Partial
RET001507,ORD001507,PROD0240,CUST00613,2023-05-08,2022-09-20,Defective,752.9,Clothing,West,1,2.0,14,9.42,0,5.0,2,9,FedEx,Partial
RET001508,ORD001508,PROD0371,CUST00443,2022-03-05,2022-09-26,Defective,987.27,Electronics,West,1,3.9,14,44.67,1,4.1,7,6,DHL,Full
,ORD001509,PROD0685,CUST01469,2023-07-26,2023-08-13,Late Delivery,752.03,Electronics,South,1,1.5,25,17.94,0,1.7,9,12,FedEx,Full
RET001510,ORD001510,PROD0842,CUST00996,2022-03-24,2023-11-26,Defective,766.75,Electronics,South,1,4.9,17,31.78,1,2.4,1,5,DHL,Partial
RET001511,ORD001511,PROD0923,CUST01975,2023-12-02,2023-02-18,Wrong Item,351.17,Books,South,1,4.3,27,12.47,1,3.4,4,1,DHL,Partial
RET001512,ORD001512,PROD0658,CUST01344,2023-06-22,2022-06-17,Defective,784.93,Books,North,0,4.4,27,31.34,1,4.9,5,12,Local,Full
RET001513,ORD001513,PROD0535,CUST00473,2023-07-14,2022-01-07,Defective,114.2,Books,South,0,1.5,15,28.44,1,2.9,6,10,FedEx,Full
RET001514,ORD001514,PROD0420,CUST02439,2022-05-14,2023-01-28,Late Delivery,148.11,Electronics,East,0,4.5,22,32.62,0,1.8,3,4,Local,Partial
RET001515,ORD001515,PROD0745,CUST02756,2023-11-03,2022-03-20,Wrong Item,588.13,Clothing,East,1,1.9,14,44.69,1,3.3,4,3,DHL,Partial
RET001516,ORD001516,PROD0620,CUST01588,2023-11-04,2023-03-30,Wrong Item,501.93,Home,North,1,3.5,8,19.61,1,3.4,7,11,Local,Full
RET001517,12/05/2023,PROD0379,CUST01786,2023-03-04,2023-04-21,Wrong Item,457.44,Home,North,0,4.4,29,15.38,1,1.5,9,8,UPS,Full
RET001518,ORD001518,PROD0629,CUST00989,2023-03-07,2023-05-10,Wrong Item,613.28,Home,West,1,2.1,20,32.31,1,3.5,5,10,UPS,Partial
RET001519,ORD001519,PROD0761,CUST01905,2022-11-11,2022-10-27,Changed Mind,368.9,Clothing,South,1,2.8,25,34.73,0,5.0,6,4,DHL,Full
RET001520,12/05/2023,PROD0652,CUST00345,2023-01-23,2022-11-08,Late Delivery,153.66,Home,North,1,2.9,10,39.59,1,3.8,7,2,FedEx,Full
RET001521,ORD001521,PROD0669,CUST00031,2023-05-02,2023-05-25,Changed Mind,502.69,Home,North,0,2.7,24,47.64,1,4.5,3,2,Local,Partial
RET001522,ORD001522,PROD0723,CUST02003,2023-12-22,2023-08-01,Wrong Item,120.0,Books,East,1,2.9,7,21.07,1,3.3,3,6,UPS,Full
RET001523,ORD001523,PROD0675,CUST02083,2022-04-04,2023-07-02,Late Delivery,845.35,Books,South,0,1.4,29,48.22,0,4.1,3,6,FedEx,Full
,ORD001524,PROD0759,CUST01879,2023-11-11,2023-11-03,Changed Mind,699.02,Home,East,0,1.0,29,43.81,1,4.6,7,1,FedEx,Full
RET001525,ORD001525,PROD0491,CUST01302,2022-05-24,2023-01-01,Wrong Item,234.47,Clothing,West,0,2.9,26,41.72,1,3.5,3,10,FedEx,Partial
RET001526,ORD001526,PROD0398,CUST01741,2022-06-28,2022-10-19,Late Delivery,497.19,Electronics,East,1,2.6,22,9.74,1,2.0,2,2,UPS,Partial
RET001527,ORD001527,PROD0217,CUST00084,2022-03-14,2022-06-11,Wrong Item,860.61,Clothing,South,0,2.0,29,35.6,1,3.4,7,6,UPS,Full
RET001528,12/05/2023,PROD0476,CUST01572,2023-11-21,2023-03-24,Wrong Item,725.78,Home,South,0,1.7,10,9.35,1,2.7,0,1,UPS,Full
RET001529,ORD001529,PROD0564,CUST00799,2023-04-15,2022-03-12,Defective,935.94,Books,North,0,2.6,20,45.02,0,4.1,2,5,Local,Partial
RET001530,ORD001530,PROD0116,CUST00432,2023-11-21,2022-11-07,Late Delivery,33.46,Books,South,1,1.4,15,46.1,0,1.6,7,5,UPS,Full
RET001531,ORD001531,PROD0108,CUST02767,2022-06-10,2023-08-14,Late Delivery,922.66,Clothing,South,0,2.6,19,43.28,1,4.2,3,4,FedEx,Full
RET001532,ORD001532,PROD0552,CUST02330,2023-08-28,2022-03-18,Wrong Item,615.47,Clothing,West,1,3.9,9,40.31,0,4.1,0,6,FedEx,Full
RET001533,ORD001533,PROD0803,CUST02072,2023-06-08,2022-02-07,Defective,260.51,Clothing,West,0,1.9,19,26.76,0,3.3,2,2,UPS,Full
RET001534,ORD001534,PROD0500,CUST01932,2022-07-06,2022-01-27,Defective,98.71,Home,East,0,2.8,29,45.18,1,1.9,0,4,Local,Partial
RET001535,ORD001535,PROD0543,CUST01882,2023-03-06,2022-05-18,Changed Mind,733.78,Home,West,0,3.9,14,17.27,1,3.2,0,10,UPS,Partial
RET001536,ORD001536,PROD0299,CUST01963,2023-10-31,2023-12-04,Late Delivery,950.66,Clothing,North,0,4.1,10,18.98,1,1.4,5,5,DHL,Full
RET001537,ORD001537,PROD0758,CUST00982,2022-08-13,2022-01-14,Late Delivery,710.64,Clothing,East,0,4.0,18,47.06,1,2.4,7,7,FedEx,Partial
RET001538,ORD001538,PROD0345,CUST02483,2023-12-29,2023-03-25,Wrong Item,801.17,Clothing,North,0,4.0,15,44.41,1,3.1,3,9,FedEx,Partial
RET001539,ORD001539,PROD0197,CUST00877,2023-05-05,2022-08-31,Changed Mind,435.4,Electronics,South,0,1.1,24,2.12,0,4.3,8,7,Local,Partial
RET001540,ORD001540,PROD0432,CUST02117,2023-09-30,2023-01-03,Changed Mind,42.59,Books,South,0,1.1,9,31.49,1,4.2,5,5,UPS,Full
RET001541,ORD001541,PROD0586,CUST02785,2022-02-05,2023-05-03,Defective,382.3,Clothing,North,0,3.0,10,19.19,1,1.3,8,11,FedEx,Full
RET001542,ORD001542,PROD0540,CUST02028,2022-02-03,2022-10-11,Changed Mind,918.69,Electronics,South,1,1.7,24,35.36,1,1.5,1,10,Local,Full
RET001543,ORD001543,PROD0396,CUST01978,2023-02-07,2022-09-17,Changed Mind,556.09,Electronics,South,1,3.2,26,41.9,0,3.9,1,9,DHL,Partial
RET001544,ORD001544,PROD0266,CUST00688,2022-03-11,2022-08-11,Defective,311.66,Electronics,North,1,1.1,9,26.64,1,1.9,9,3,UPS,Full
RET001545,ORD001545,PROD0243,CUST02267,2023-12-28,2022-05-30,Wrong Item,135.89,Electronics,East,1,2.3,19,41.82,0,3.3,7,7,DHL,Full
RET001546,ORD001546,PROD0115,CUST01816,2022-02-04,2022-10-07,Late Delivery,385.83,Books,South,1,2.3,27,29.46,0,4.9,3,5,Local,Full
RET001547,ORD001547,PROD0075,CUST01259,2023-03-13,2023-10-31,Late Delivery,837.28,Books,South,0,3.7,17,15.54,1,1.1,3,6,Local,Partial
RET001548,12/05/2023,PROD0669,CUST02849,2022-10-26,2023-09-28,Late Delivery,843.34,Clothing,East,0,2.0,18,20.95,0,1.9,2,11,UPS,Partial
RET001549,ORD001549,PROD0361,CUST02436,2023-03-15,2022-08-11,Wrong Item,692.41,Books,East,1,1.4,9,40.21,0,2.2,5,4,UPS,Full
RET001550,ORD001550,PROD0745,CUST00870,2022-07-12,2022-11-29,Defective,211.69,Books,South,0,1.9,29,47.83,0,3.7,4,9,UPS,Full
,ORD001551,PROD0938,CUST01680,2022-10-14,2022-03-17,Changed Mind,261.46,Home,North,1,1.0,7,1.96,1,3.4,9,1,FedEx,Partial
RET001552,ORD001552,PROD0669,CUST01589,2022-06-09,2023-12-18,Defective,388.62,Books,East,0,4.4,21,40.61,0,3.6,8,2,FedEx,Partial
RET001553,ORD001553,PROD1000,CUST00090,2023-11-19,2022-05-10,Defective,393.61,Clothing,North,0,2.8,17,19.18,1,1.1,5,8,FedEx,Partial
RET001554,ORD001554,PROD0255,CUST01521,2023-02-08,2022-02-04,Late Delivery,419.98,Books,South,0,3.2,22,34.48,1,2.5,0,4,UPS,Full
RET001555,ORD001555,PROD0096,CUST02681,2022-06-11,2022-10-26,Defective,974.35,Books,North,0,4.3,18,39.19,0,3.8,8,11,UPS,Full
RET001556,ORD001556,PROD0838,CUST00222,2023-06-30,2022-03-23,Wrong Item,323.9,Home,East,0,3.5,8,2.41,0,3.5,9,14,DHL,Full
RET001557,ORD001557,PROD0198,CUST00129,2023-10-30,2023-08-12,Late Delivery,809.03,Home,West,0,1.1,23,7.14,0,4.2,5,14,DHL,Partial
RET001558,ORD001558,PROD0713,CUST01035,2023-05-12,2023-02-15,Changed Mind,302.96,Books,North,1,4.2,8,44.81,1,3.1,0,6,Local,Partial
RET001559,ORD001559,PROD0115,CUST01199,2023-12-19,2022-12-29,Changed Mind,357.55,Electronics,South,0,4.9,19,1.85,1,1.2,4,5,FedEx,Partial
RET001560,ORD001560,PROD0549,CUST00429,2023-12-17,2022-07-25,Wrong Item,452.46,Clothing,South,1,2.3,17,20.4,0,4.2,3,10,FedEx,Full
RET001561,ORD001561,PROD0153,CUST00675,2023-09-01,2023-10-25,Defective,867.27,Home,South,0,3.2,28,47.82,1,3.0,8,7,FedEx,Full
RET001562,ORD001562,PROD0605,CUST02377,2022-11-17,2023-07-19,Wrong Item,81.86,Home,East,0,1.9,18,24.53,0,3.0,4,6,Local,Full
RET001563,ORD001563,PROD0709,CUST01746,2023-06-07,2022-04-11,Wrong Item,643.43,Clothing,West,1,1.2,8,32.46,1,2.6,6,7,FedEx,Partial
RET001564,ORD001564,PROD0988,CUST01794,2022-12-03,2022-01-01,Changed Mind,935.9,Electronics,West,1,3.1,14,14.53,1,4.6,4,8,FedEx,Partial
RET001565,ORD001565,PROD0252,CUST01525,2022-06-25,2023-09-18,Wrong Item,466.04,Books,West,0,1.9,25,14.54,1,4.7,6,4,UPS,Full
RET001566,12/05/2023,PROD0220,CUST02882,2022-03-09,2022-07-16,Wrong Item,868.46,Clothing,East,1,1.8,7,28.29,0,2.2,7,4,FedEx,Full
RET001567,ORD001567,PROD0905,CUST00146,2023-04-06,2022-10-15,Defective,932.71,Home,South,1,2.2,18,48.75,1,3.8,2,1,DHL,Partial
RET001568,ORD001568,PROD0197,CUST02586,2023-03-17,2023-04-06,Changed Mind,245.9,Clothing,East,1,4.1,7,10.21,1,2.2,1,7,FedEx,Partial
RET001569,ORD001569,PROD0594,CUST01750,2023-01-18,2022-12-14,Wrong Item,681.02,Electronics,South,1,5.0,23,44.16,1,3.6,1,5,UPS,Partial
RET001570,ORD001570,PROD0218,CUST02789,2022-06-06,2023-11-09,Late Delivery,445.13,Clothing,South,0,4.1,16,35.82,0,2.7,9,5,DHL,Partial
RET001571,ORD001571,PROD0158,CUST02518,2023-11-19,2022-05-24,Wrong Item,822.28,Electronics,South,1,4.0,12,13.92,0,1.7,7,7,FedEx,Partial
RET001572,ORD001572,PROD0590,CUST00171,2022-02-06,2022-10-17,Changed Mind,422.92,Electronics,West,0,3.1,23,1.64,1,3.2,6,6,UPS,Partial
RET001573,ORD001573,PROD0177,CUST00434,2023-07-25,2022-01-23,Late Delivery,592.15,Electronics,West,1,3.4,14,40.0,1,3.7,8,6,DHL,Partial
RET001574,ORD001574,PROD0772,CUST02053,2022-09-10,2023-10-13,Late Delivery,669.21,Electronics,North,0,3.3,22,19.49,0,3.3,1,1,Local,Full
RET001575,ORD001575,PROD0404,CUST02531,2023-05-16,2022-09-24,Late Delivery,54.65,Books,West,1,3.2,20,4.75,1,3.6,6,1,FedEx,Full
RET001576,ORD001576,PROD0373,CUST01470,2023-02-02,2023-06-21,Changed Mind,259.73,Books,East,0,4.2,14,15.11,0,3.8,0,8,DHL,Partial
RET001577,ORD001577,PROD0031,CUST01213,2022-02-25,2023-11-09,Changed Mind,813.52,Home,North,1,4.7,7,44.24,1,1.2,3,2,Local,Full
RET001578,ORD001578,PROD0915,CUST01889,2023-10-02,2023-02-24,Late Delivery,674.15,Electronics,North,0,4.7,13,29.86,1,3.4,9,14,UPS,Full
RET001579,ORD001579,PROD0665,CUST02159,2023-12-30,2023-02-24,Defective,636.14,Clothing,South,1,1.9,13,14.24,1,3.5,8,13,FedEx,Full
RET001580,ORD001580,PROD0056,CUST02507,2023-12-16,2022-05-09,Wrong Item,835.02,Electronics,South,1,3.2,28,27.34,1,4.8,5,12,DHL,Full
RET001581,ORD001581,PROD0457,CUST00994,2022-03-22,2023-01-24,Wrong Item,113.89,Electronics,West,0,1.4,15,14.02,1,1.3,0,6,DHL,Full
RET001582,ORD001582,PROD0361,CUST01642,2023-08-13,2023-03-17,Wrong Item,890.57,Home,North,1,4.3,26,24.14,0,4.0,8,1,UPS,Partial
RET001583,ORD001583,PROD0381,CUST02527,2023-01-24,2023-08-26,Late Delivery,30.79,Books,West,0,4.8,13,40.07,1,1.2,9,14,FedEx,Full
RET001584,ORD001584,PROD0252,CUST02064,2023-11-10,2022-02-03,Late Delivery,757.47,Electronics,South,1,1.9,24,17.47,0,2.0,5,10,UPS,Full
RET001585,12/05/2023,PROD0302,CUST00360,2023-03-14,2022-04-03,Changed Mind,827.79,Electronics,North,1,1.3,13,31.27,1,2.7,4,13,UPS,Full
RET001586,ORD001586,PROD0888,CUST00868,2023-07-04,2022-08-20,Defective,500.29,Clothing,East,0,2.6,10,16.37,1,4.4,1,4,Local,Full
RET001587,ORD001587,PROD0234,CUST00667,2022-07-27,2023-06-02,Changed Mind,467.41,Electronics,West,1,4.8,25,33.24,1,1.8,4,7,DHL,Full
RET001588,ORD001588,PROD0652,CUST02109,2022-05-30,2023-03-17,Wrong Item,892.35,Clothing,South,1,1.8,8,16.82,1,1.8,9,10,FedEx,Partial
RET001589,ORD001589,PROD0798,CUST02324,2022-09-19,2023-07-22,Defective,322.71,Home,South,1,4.2,9,6.91,1,4.0,5,5,DHL,Partial
RET001590,ORD001590,PROD0764,CUST00130,2022-12-29,2022-05-21,Wrong Item,258.01,Books,West,1,3.0,12,21.36,1,4.4,1,2,Local,Full
RET001591,ORD001591,PROD0671,CUST00975,2022-02-09,2023-06-02,Defective,166.83,Electronics,East,1,3.7,21,37.77,0,4.0,9,14,UPS,Partial
RET001592,ORD001592,PROD0364,CUST02831,2023-08-04,2023-12-16,Late Delivery,440.44,Electronics,East,1,2.0,12,12.33,0,3.0,2,3,UPS,Partial
RET001593,ORD001593,PROD0666,CUST00661,2022-09-10,2022-10-30,Late Delivery,354.24,Clothing,West,1,1.5,16,37.54,1,4.7,9,13,UPS,Partial
RET001594,ORD001594,PROD0663,CUST02996,2023-05-29,2023-05-10,Changed Mind,63.24,Clothing,East,0,2.0,7,45.49,1,4.0,6,12,UPS,Full
RET001595,ORD001595,PROD0020,CUST01715,2022-04-17,2022-12-24,Changed Mind,928.73,Electronics,North,1,3.3,24,32.2,0,3.9,9,6,Local,Full
RET001596,ORD001596,PROD0132,CUST01254,2023-10-25,2022-10-13,Wrong Item,650.75,Books,South,0,2.7,26,41.27,0,1.6,3,13,UPS,Full
RET001597,ORD001597,PROD0458,CUST02880,2022-12-05,2022-12-26,Late Delivery,613.85,Home,East,1,3.8,14,23.23,1,3.0,5,6,DHL,Full
RET001598,ORD001598,PROD0490,CUST02730,2022-03-09,2022-03-18,Wrong Item,503.71,Books,West,1,4.0,12,17.92,0,4.6,2,7,Local,Full
RET001599,ORD001599,PROD0750,CUST02238,2023-10-25,2023-04-14,Wrong Item,584.62,Clothing,North,0,2.2,22,18.44,1,2.5,6,5,Local,Full
RET001600,ORD001600,PROD0241,CUST02435,2022-03-07,2023-09-30,Defective,412.62,Books,East,0,4.7,12,49.97,0,3.8,7,3,Local,Full
RET001601,ORD001601,PROD0797,CUST02932,2023-08-14,2022-12-19,Wrong Item,268.41,Books,East,0,1.3,15,7.09,0,2.0,6,10,UPS,Partial
RET001602,ORD001602,PROD0954,CUST02612,2022-10-04,2022-03-01,Late Delivery,251.39,Clothing,North,1,3.8,20,44.56,1,3.1,1,6,DHL,Partial
RET001603,ORD001603,PROD0693,CUST01532,2023-03-09,2022-09-21,Late Delivery,162.76,Clothing,East,1,4.7,28,28.86,1,4.3,4,6,Local,Partial
RET001604,ORD001604,PROD0966,CUST00438,2023-05-09,2022-04-10,Wrong Item,233.8,Electronics,South,1,4.6,21,46.13,0,4.3,6,7,DHL,Partial
RET001605,ORD001605,PROD0346,CUST00557,2023-05-01,2023-04-27,Defective,235.8,Home,South,1,2.5,17,34.5,0,2.1,7,2,UPS,Full
RET001606,ORD001606,PROD0532,CUST02650,2022-05-04,2023-12-31,Wrong Item,866.46,Home,West,0,2.1,21,2.83,0,2.2,7,4,Local,Full
RET001607,ORD001607,PROD0039,CUST01537,2023-03-23,2023-11-03,Defective,400.27,Electronics,East,0,4.8,18,9.27,1,2.1,8,10,Local,Full
,ORD001608,PROD0236,CUST02503,2022-03-12,2023-08-29,Wrong Item,97.53,Clothing,North,1,1.6,17,11.54,0,1.5,2,9,UPS,Full
