CampaignID,StartDate,EndDate,Channel,AdSpend,Clicks,Conversions,RevenueGenerated,CostPerClick,ConversionRate,Impressions,BounceRate,EngagementScore,TargetAudience,Region,CampaignType,Budget,CTR,CPC,CPA
CMP0411,2023-07-01,2023-01-25,Social Media,2530.01,7043,4221,18113.11,2.24,0.41,72822,0.45,2.54,Teens,North,Retention,24458.7,0.15,0.51,34.71
CMP0073,2022-05-29,2023-02-21,Affiliate,5802.72,9582,2933,8507.9,2.45,0.24,47419,0.49,6.65,Adults,East,Awareness,48709.08,0.17,0.62,42.96
CMP0282,2022-05-01,2023-01-24,Search,7022.23,3214,2571,13822.12,0.43,0.31,53550,0.6,7.69,Seniors,East,Awareness,14660.35,0.18,0.53,46.14
CMP0249,2023-09-01,2022-11-30,Affiliate,3176.29,2800,2956,15278.79,4.91,0.25,91211,0.68,1.99,Seniors,East,Awareness,35646.41,0.2,1.07,36.46
CMP0047,2022-04-03,2022-09-04,Search,6885.97,6794,4118,16041.7,3.48,0.24,67730,0.33,5.71,Teens,East,Awareness,30223.07,0.12,0.91,14.0
CMP0121,2023-09-05,2023-02-02,Social Media,3497.16,8965,2334,4913.29,2.31,0.1,72435,0.79,7.13,Teens,West,Conversion,31356.24,0.2,0.85,43.51
,2022-06-01,2022-03-31,Email,6386.18,6859,925,13285.63,4.96,0.47,73908,0.39,9.91,Adults,West,Conversion,40516.24,0.11,1.4,9.27
CMP0239,2023-08-08,2023-12-14,Social Media,6367.3,9048,902,15324.76,1.43,0.37,80850,0.31,2.96,Seniors,West,Awareness,9175.27,0.14,2.51,10.49
CMP0056,2023-03-17,2022-02-02,Affiliate,2853.78,5284,4322,2835.84,1.75,0.29,18541,0.66,1.66,Teens,West,Awareness,42361.22,0.14,1.01,24.45
CMP0350,2023-08-06,2022-07-11,Email,6393.66,4396,2806,3255.44,1.04,0.11,90917,0.39,3.32,Adults,South,Retention,6063.97,0.15,0.95,7.3
CMP0107,2023-02-23,2022-09-11,Email,3871.46,8148,4399,7596.06,1.01,0.21,21908,0.51,6.05,Seniors,North,Conversion,33570.14,0.16,1.45,7.18
CMP0319,2023-08-16,2023-03-05,Search,3430.9,4437,2825,6382.56,1.02,0.18,62990,0.36,6.7,Seniors,South,Conversion,11151.52,0.12,1.01,49.64
CMP0048,2022-08-30,2023-11-09,Email,2963.95,9779,4603,16046.07,3.09,0.38,32594,0.78,4.41,Seniors,East,Conversion,32464.69,0.16,1.87,36.67
CMP0061,2022-05-16,2023-09-06,Search,3521.89,9259,986,13032.63,1.54,0.1,74966,0.5,4.91,Teens,North,Awareness,6653.31,0.06,0.3,40.05
CMP0337,2023-01-29,2023-03-28,Email,7888.77,3112,759,10210.48,4.76,0.34,98093,0.15,5.93,Adults,West,Conversion,35769.68,0.11,0.76,44.0
CMP0026,2023-02-24,2023-03-26,Email,2527.27,2452,3565,2574.91,4.1,0.45,71389,0.15,2.4,Seniors,East,Retention,16772.51,0.04,2.28,6.74
CMP0292,2022-07-14,2023-02-19,Search,6851.68,4509,3178,2695.06,0.89,0.42,35634,0.39,9.66,Adults,East,Conversion,33592.06,0.09,2.61,24.17
CMP0257,2023-12-05,2023-02-20,Email,9016.14,6721,4809,10581.8,4.19,0.18,51650,0.43,7.06,Adults,West,Conversion,27823.47,0.08,1.32,43.38
CMP0008,2022-01-11,2023-11-02,Social Media,3569.25,2943,3025,17716.1,1.79,0.08,65015,0.13,5.69,Adults,North,Retention,12008.49,0.02,0.79,38.95
CMP0113,2022-03-26,2023-07-16,Email,392.17,982,3636,15613.93,1.22,0.19,55124,0.78,7.59,Adults,East,Awareness,27051.69,0.06,1.12,10.51
CMP0355,2023-11-27,2022-04-23,Affiliate,343.6,597,278,17690.59,3.93,0.2,74410,0.51,1.89,Adults,West,Awareness,8792.26,0.14,2.49,47.23
CMP0253,2022-04-13,2022-09-28,Search,1481.08,6314,3038,11520.37,4.3,0.27,3005,0.54,8.08,Seniors,East,Retention,49622.88,0.1,1.9,42.56
CMP0180,2023-10-09,2022-08-15,Search,1189.44,2005,1021,4816.85,4.81,0.03,87175,0.62,2.73,Seniors,North,Retention,30221.2,0.19,1.03,22.97
CMP0207,2023-04-18,2023-05-20,Social Media,7506.04,1640,2145,1120.24,2.16,0.26,56121,0.27,1.72,Seniors,South,Awareness,26022.03,0.09,2.35,47.08
CMP0303,2022-11-22,2022-05-10,Affiliate,3019.02,7289,1258,18835.35,2.85,0.31,54330,0.52,8.96,Teens,North,Retention,46008.95,0.1,1.31,41.36
CMP0127,2023-02-24,2022-03-11,Email,6559.85,2098,3217,9766.94,3.11,0.47,55818,0.28,7.32,Teens,East,Awareness,15711.34,0.16,0.51,11.4
CMP0056,2023-11-22,2022-06-18,Social Media,520.31,1432,772,17250.84,3.18,0.37,2709,0.43,1.34,Teens,South,Retention,12181.78,0.03,0.56,22.01
CMP0214,2023-07-07,2022-12-10,Email,3027.83,3466,2981,14793.13,2.07,0.02,68519,0.6,9.38,Seniors,North,Awareness,32189.79,0.19,2.95,22.39
CMP0014,2022-12-24,2022-01-08,Social Media,2418.05,9864,732,16727.26,0.85,0.1,48925,0.29,9.98,Teens,East,Retention,45468.67,0.1,0.69,47.13
CMP0474,2023-06-18,2023-03-21,Search,2841.12,7329,1415,4607.74,0.45,0.24,95234,0.81,6.57,Teens,East,Awareness,32843.24,0.15,2.71,25.97
CMP0028,2023-08-10,2022-05-24,Affiliate,1988.11,5440,448,13749.13,4.54,0.49,44473,0.33,2.32,Adults,South,Awareness,2068.19,0.14,2.4,27.91
CMP0471,2022-10-22,2023-11-21,Search,6217.37,7626,324,14592.57,1.9,0.3,10228,0.34,5.65,Teens,West,Awareness,43267.99,0.07,1.13,12.33
CMP0078,2023-08-14,2022-04-25,Social Media,6660.46,3554,2122,11276.04,0.99,0.42,99168,0.84,7.1,Adults,South,Retention,15571.32,0.2,1.13,16.94
CMP0216,2023-05-20,2023-01-11,Email,1569.81,3916,601,16786.99,4.92,0.06,89692,0.41,2.67,Seniors,South,Conversion,43587.47,0.02,1.96,17.62
CMP0386,2023-01-23,2022-02-16,Affiliate,7437.35,5737,4750,19770.04,4.03,0.22,52650,0.21,4.49,Adults,West,Retention,49095.62,0.19,1.27,42.84
CMP0365,2023-07-25,2022-10-07,Email,2575.45,1460,4300,705.49,4.91,0.02,29702,0.44,1.98,Adults,West,Retention,32915.03,0.03,0.45,23.0
CMP0154,2022-12-05,2023-08-07,Search,2900.93,6405,3680,9372.41,1.47,0.13,42149,0.37,6.23,Adults,South,Retention,14752.62,0.07,2.88,21.59
CMP0014,2022-09-27,2023-12-12,Email,8305.2,6074,1919,15201.01,2.37,0.41,41694,0.5,4.09,Adults,West,Conversion,12066.35,0.18,1.24,30.12
CMP0187,2023-12-05,2022-12-12,Social Media,9021.54,663,4106,14650.28,4.06,0.31,30988,0.59,4.17,Teens,West,Retention,35520.91,0.05,0.87,16.53
CMP0312,2022-05-24,2022-12-29,Affiliate,8265.09,6401,4473,9623.01,2.8,0.15,93821,0.36,5.14,Teens,North,Retention,3634.57,0.02,0.35,6.98
CMP0371,2023-06-29,2022-11-14,Affiliate,1562.85,6256,2433,16922.03,1.84,0.42,94868,0.67,3.28,Teens,West,Conversion,32858.29,0.15,1.66,29.61
CMP0007,2022-04-17,2022-11-23,Affiliate,9992.75,833,3272,13663.38,0.88,0.37,65654,0.34,6.55,Adults,North,Conversion,16152.66,0.06,1.33,21.96
CMP0003,2023-12-04,2022-04-16,Social Media,6754.34,9044,4395,11192.99,2.85,0.26,73698,0.77,7.04,Seniors,East,Conversion,1131.53,0.09,2.82,25.95
CMP0111,2023-02-04,2023-09-21,Email,5155.62,5274,4905,5821.29,3.03,0.03,64549,0.87,3.26,Seniors,West,Retention,32042.48,0.1,0.17,34.78
CMP0407,2022-07-28,2023-03-08,Affiliate,9552.93,3074,3280,7663.2,3.63,0.45,2641,0.11,7.93,Teens,West,Retention,29514.78,0.14,2.87,44.2
CMP0238,2023-05-09,2022-05-24,Search,8192.07,6814,4340,19786.57,3.97,0.34,42165,0.19,1.48,Seniors,North,Conversion,26910.24,0.15,2.67,19.64
CMP0363,2023-05-13,2023-12-20,Search,6948.26,4086,1263,18169.37,0.68,0.41,28771,0.51,7.23,Teens,West,Retention,13184.95,0.07,1.34,44.58
CMP0239,2023-06-16,2023-11-21,Search,8400.13,5929,3307,14065.12,3.18,0.47,28150,0.6,4.91,Adults,North,Retention,45817.77,0.18,1.34,33.55
CMP0493,2022-04-27,2023-07-28,Search,3916.12,1885,1463,17248.68,3.93,0.08,36319,0.83,6.6,Adults,East,Retention,2572.15,0.05,1.24,47.26
CMP0274,2022-04-06,2023-05-29,Search,6875.94,2733,205,3151.59,2.01,0.38,87553,0.6,4.58,Adults,West,Awareness,6421.24,0.15,0.99,30.06
CMP0294,2023-07-31,2022-07-16,Social Media,1986.74,7180,799,5717.74,1.45,0.09,36605,0.79,4.4,Teens,West,Retention,20037.18,0.15,2.16,38.97
CMP0227,2022-12-18,2023-04-10,Email,9881.21,2192,2214,17760.54,2.45,0.26,72299,0.52,2.29,Seniors,South,Retention,20050.75,0.11,2.16,6.73
CMP0371,2023-05-23,2022-09-27,Social Media,5930.92,7914,3077,9681.81,1.62,0.37,33032,0.65,7.42,Adults,East,Awareness,7272.06,0.19,0.84,7.61
CMP0015,2022-10-03,2023-08-25,Search,8160.95,7535,3563,12023.36,2.6,0.26,52896,0.84,3.7,Teens,North,Retention,49177.96,0.1,1.29,8.89
CMP0192,2023-01-06,2022-04-13,Search,4132.66,1348,4459,17731.48,1.61,0.24,3075,0.64,4.87,Teens,West,Retention,49383.48,0.17,0.58,44.02
CMP0473,2023-12-05,2023-10-02,Affiliate,7610.03,8507,822,8378.18,2.17,0.15,27750,0.49,7.82,Seniors,West,Awareness,38887.05,0.02,2.52,12.62
CMP0119,2023-02-28,2022-03-05,Affiliate,3935.11,4045,4940,9895.3,4.58,0.39,84440,0.57,3.07,Adults,West,Retention,15909.43,0.09,0.87,13.77
CMP0485,2023-11-21,2022-09-09,Email,5941.05,1825,2590,2687.44,4.59,0.05,77322,0.44,5.06,Teens,West,Retention,17714.5,0.05,2.01,7.81
CMP0028,2022-02-11,2023-02-09,Email,7803.53,2801,1541,19832.56,4.96,0.12,62855,0.22,3.87,Teens,East,Conversion,44701.58,0.17,2.69,43.9
CMP0202,2024-01-01,2023-11-21,Email,1253.09,9492,414,19480.81,2.48,0.03,48964,0.72,7.44,Teens,East,Retention,1364.77,0.09,1.05,8.89
CMP0039,2023-03-16,2022-03-08,Social Media,3632.18,1640,2757,6282.48,0.92,0.1,27797,0.43,9.66,Seniors,South,Retention,8619.3,0.11,2.14,35.54
CMP0441,2023-06-07,2023-04-23,Affiliate,5494.88,5942,2854,17123.29,4.46,0.21,45311,0.18,9.55,Teens,West,Conversion,14675.24,0.14,1.95,21.09
CMP0273,2022-08-22,2023-07-26,Email,3406.58,4902,2346,14872.82,3.02,0.02,71749,0.66,5.47,Adults,East,Conversion,49932.68,0.09,1.45,18.05
CMP0231,2022-08-04,2023-09-28,Affiliate,3160.76,612,99,3358.46,3.76,0.12,67430,0.71,2.52,Seniors,South,Conversion,3221.55,0.08,2.42,41.93
CMP0086,2023-08-18,2022-12-20,Affiliate,2888.47,7371,1415,965.91,0.9,0.03,68247,0.18,9.69,Seniors,South,Retention,32779.83,0.07,2.21,21.16
CMP0474,2022-10-27,2022-12-22,Affiliate,2355.14,8273,3583,774.45,1.67,0.44,8057,0.46,9.02,Seniors,East,Retention,40668.42,0.16,2.17,6.24
CMP0126,2023-10-11,2023-12-29,Affiliate,8504.16,6188,1627,1781.58,1.45,0.45,31474,0.49,2.43,Adults,East,Retention,6105.57,0.2,1.95,14.16
CMP0300,2023-10-02,2023-06-24,Affiliate,9244.52,902,3604,12734.14,2.84,0.35,97470,0.29,3.46,Teens,East,Conversion,7068.15,0.07,0.74,24.1
CMP0025,2023-08-26,2022-01-06,Affiliate,7031.68,5488,1535,10097.32,4.99,0.3,39364,0.74,2.0,Teens,East,Awareness,14753.53,0.14,2.77,9.86
CMP0145,2022-07-26,2023-03-22,Social Media,397.0,7639,1705,19936.73,3.1,0.4,78151,0.52,9.6,Seniors,West,Conversion,29795.36,0.18,1.13,9.74
CMP0013,2022-06-04,2023-12-21,Search,7883.71,7176,3700,6087.48,2.91,0.15,14113,0.56,1.64,Teens,West,Awareness,13044.23,0.2,2.49,14.41
CMP0212,2023-09-15,2023-05-24,Affiliate,5366.2,1001,4051,14651.15,3.82,0.37,28755,0.39,4.55,Seniors,South,Retention,25760.44,0.12,1.98,29.32
CMP0025,2022-11-09,2023-01-31,Social Media,7605.29,6976,3172,8048.49,1.71,0.17,84626,0.3,8.54,Adults,East,Awareness,10243.08,0.04,1.01,36.88
CMP0068,2023-02-21,2023-10-08,Email,4429.65,4258,762,2417.24,1.34,0.23,89431,0.74,5.89,Seniors,West,Conversion,37822.73,0.11,2.72,34.78
CMP0394,2023-08-15,2022-11-17,Social Media,508.69,1888,725,17604.34,4.21,0.49,92525,0.53,5.65,Adults,South,Retention,20826.57,0.13,0.37,5.19
CMP0067,2022-05-29,2022-01-09,Social Media,6849.28,4700,2451,8300.04,4.81,0.42,23228,0.29,4.45,Seniors,East,Awareness,11207.75,0.1,1.83,25.16
CMP0233,2022-09-20,2022-11-24,Social Media,4496.87,1799,3439,18379.94,2.16,0.22,90250,0.44,1.08,Teens,West,Awareness,40068.29,0.07,2.0,24.68
CMP0109,2023-11-08,2023-10-14,Affiliate,8753.03,6778,484,18770.08,0.3,0.45,23402,0.54,2.34,Seniors,West,Retention,12771.92,0.07,2.19,15.09
CMP0146,2023-12-28,2023-10-17,Email,7407.57,5849,2831,16492.82,0.98,0.06,50748,0.54,6.2,Adults,West,Retention,26453.98,0.16,1.79,31.8
CMP0111,2022-09-04,2023-03-18,Social Media,3659.66,9500,1661,1039.74,4.3,0.45,60761,0.55,8.22,Teens,West,Awareness,2790.07,0.19,0.64,16.6
CMP0228,2022-08-01,2022-12-05,Email,7268.41,3093,2127,19337.51,0.7,0.45,69266,0.24,6.82,Teens,East,Retention,16211.28,0.14,1.87,49.52
CMP0111,2023-07-06,2022-09-04,Social Media,5002.57,1694,4808,2921.21,3.84,0.33,62698,0.54,7.84,Seniors,South,Conversion,9483.47,0.1,2.19,36.26
CMP0470,2023-12-09,2022-04-26,Affiliate,2074.5,3541,3770,18660.53,3.14,0.17,96404,0.38,2.86,Seniors,South,Retention,13528.35,0.07,2.57,46.26
CMP0034,2023-12-24,2022-11-23,Social Media,4256.87,1938,2097,12327.6,3.66,0.41,76564,0.55,6.06,Teens,South,Retention,49311.23,0.04,2.26,7.65
CMP0111,2022-07-13,2023-04-19,Social Media,2303.37,8008,2911,7860.47,1.36,0.14,53327,0.63,4.34,Seniors,West,Conversion,19135.42,0.07,0.31,22.14
CMP0264,2022-03-09,2022-12-19,Email,149.27,3002,3110,14565.64,0.19,0.08,54630,0.28,4.01,Seniors,South,Awareness,8303.54,0.01,1.79,8.73
CMP0424,2022-11-20,2022-09-29,Email,2543.28,7505,3602,10383.79,0.29,0.28,30348,0.2,4.82,Seniors,East,Conversion,49395.21,0.07,2.09,33.47
CMP0369,2023-02-04,2022-12-24,Email,2174.26,7147,4382,15992.38,3.65,0.07,87836,0.58,8.84,Seniors,East,Conversion,15698.57,0.04,2.92,11.68
CMP0236,2022-12-23,2023-07-21,Search,142.94,2439,3665,10518.6,3.11,0.19,79641,0.65,8.97,Seniors,West,Retention,37347.85,0.01,0.48,17.85
CMP0083,2022-06-01,2023-08-20,Email,7860.86,4621,192,7693.73,4.22,0.29,42919,0.79,8.1,Teens,West,Awareness,44374.66,0.03,0.92,27.79
CMP0042,2022-02-01,2022-12-19,Social Media,862.15,5028,1632,7536.42,2.06,0.11,9720,0.3,4.38,Seniors,East,Awareness,18269.04,0.18,2.44,47.66
CMP0425,2022-10-12,2022-11-21,Search,4545.68,599,93,7405.12,2.82,0.21,50159,0.2,1.22,Seniors,East,Retention,32610.47,0.06,1.83,47.33
CMP0101,2022-06-14,2023-05-26,Email,4237.04,3727,95,9721.51,3.94,0.16,45072,0.88,4.3,Adults,East,Awareness,3597.26,0.11,1.0,26.85
CMP0006,2023-11-09,2022-10-13,Affiliate,1895.94,9136,1752,2647.42,2.53,0.09,77286,0.13,8.43,Teens,South,Awareness,20281.73,0.06,2.09,22.52
CMP0180,2023-12-28,2023-06-23,Email,9672.0,9352,1320,13403.27,4.97,0.32,22525,0.43,1.88,Adults,South,Conversion,44890.82,0.13,0.93,20.21
CMP0282,2023-06-18,2022-05-03,Affiliate,6076.96,5745,950,7156.78,3.74,0.3,67330,0.49,7.02,Adults,North,Conversion,40265.92,0.04,0.63,48.18
CMP0320,2023-04-10,2023-09-26,Search,8153.78,2781,1046,11450.08,3.45,0.28,78881,0.67,8.73,Teens,North,Conversion,12977.63,0.1,0.4,38.51
CMP0226,2023-07-27,2022-09-22,Affiliate,5011.79,9712,1410,10767.09,4.03,0.47,57965,0.75,5.21,Seniors,North,Retention,1908.45,0.05,1.81,30.06
CMP0443,2023-09-16,2022-03-29,Search,7255.84,9041,3490,17214.0,3.91,0.46,23686,0.55,1.38,Teens,West,Retention,31318.28,0.11,0.89,9.16
CMP0440,2023-12-05,2022-10-17,Affiliate,9700.81,9337,4830,17302.98,1.18,0.29,5666,0.12,5.53,Teens,North,Awareness,6873.46,0.03,2.0,11.69
CMP0315,2023-10-07,2023-02-08,Email,3549.21,4690,3021,19789.04,1.13,0.37,35563,0.9,7.23,Adults,South,Conversion,40914.7,0.12,2.21,43.53
CMP0365,2022-11-14,2022-05-06,Search,5092.21,3574,4723,5210.74,3.07,0.4,45462,0.61,6.91,Teens,South,Awareness,23845.87,0.15,2.48,48.31
CMP0454,2023-08-13,2023-10-03,Social Media,5193.92,1326,3913,1171.92,2.24,0.06,84114,0.77,5.61,Teens,North,Conversion,20470.15,0.1,1.48,41.43
,2022-04-12,2023-06-20,Social Media,9920.75,3073,734,8785.66,4.37,0.42,37192,0.43,6.43,Teens,South,Awareness,13110.24,0.19,0.59,24.34
CMP0377,2022-01-03,2023-04-12,Social Media,2407.68,5145,197,17984.4,1.52,0.01,42822,0.14,3.49,Teens,West,Awareness,27913.08,0.05,0.62,15.87
CMP0289,2022-02-16,2023-10-27,Email,6785.54,9661,4840,12204.91,1.72,0.01,99203,0.17,2.91,Adults,North,Retention,41180.92,0.03,1.12,11.09
CMP0437,2023-11-18,2023-05-19,Social Media,1468.47,1138,2782,7783.73,0.91,0.16,28096,0.72,8.98,Seniors,South,Conversion,24113.04,0.03,2.04,11.75
CMP0150,2022-02-10,2023-02-04,Search,9278.03,1887,4622,15556.4,4.91,0.4,89055,0.27,3.6,Teens,East,Awareness,5759.62,0.07,2.73,21.5
CMP0277,2022-02-26,2023-01-06,Social Media,5944.78,9944,2590,14390.73,0.67,0.46,62424,0.79,7.23,Seniors,North,Awareness,28301.65,0.04,2.82,38.49
CMP0198,2023-09-04,2022-11-27,Search,8608.17,4815,3710,14414.51,4.92,0.21,17958,0.3,2.65,Teens,South,Conversion,17014.19,0.01,0.82,37.36
CMP0070,2022-06-22,2022-06-02,Social Media,8962.89,4822,2949,10534.37,3.56,0.32,24288,0.31,4.87,Adults,East,Retention,26305.0,0.05,0.53,24.98
CMP0112,2023-07-18,2023-03-04,Affiliate,5615.39,8711,1148,10844.38,0.54,0.24,15430,0.18,2.28,Teens,North,Awareness,5214.55,0.05,2.59,21.9
CMP0004,2022-07-15,2023-01-28,Search,6851.87,2997,213,11338.55,0.84,0.15,97867,0.21,3.65,Seniors,West,Awareness,4644.91,0.03,2.1,22.67
CMP0350,2022-01-03,2022-04-05,Social Media,7017.33,4684,3390,11276.2,1.7,0.44,39253,0.2,2.61,Adults,North,Awareness,37023.86,0.08,1.31,41.08
CMP0331,2023-06-24,2023-08-26,Social Media,4658.76,6419,1355,4523.16,1.38,0.3,62456,0.13,9.6,Seniors,North,Conversion,24942.3,0.19,0.43,11.29
CMP0446,2023-07-17,2022-01-12,Social Media,4404.9,3402,370,5292.82,4.87,0.35,21783,0.29,1.14,Seniors,East,Retention,20965.06,0.18,1.19,11.1
CMP0318,2022-03-08,2022-03-23,Search,1943.26,895,1153,7793.49,3.11,0.31,95613,0.12,4.13,Seniors,North,Awareness,47744.49,0.01,0.13,9.71
CMP0350,2022-11-10,2022-10-19,Search,3900.75,5537,223,17181.63,0.46,0.05,32039,0.66,6.66,Teens,South,Awareness,10444.82,0.17,2.66,46.16
CMP0095,2023-11-05,2022-12-15,Social Media,9908.49,2909,1858,9516.66,2.67,0.42,15046,0.59,8.9,Seniors,South,Retention,45382.94,0.05,2.31,7.88
CMP0152,2023-11-07,2023-09-20,Affiliate,2771.63,566,3392,18563.22,4.5,0.03,38277,0.24,9.97,Teens,North,Awareness,41807.38,0.11,1.63,35.73
CMP0311,2022-07-08,2022-02-21,Search,7648.16,9646,651,15971.0,2.14,0.35,21243,0.79,6.48,Teens,South,Awareness,26977.08,0.1,1.66,26.62
CMP0137,2023-11-10,2023-01-13,Search,687.54,372,615,17299.32,3.36,0.08,6645,0.33,9.26,Seniors,North,Retention,23139.03,0.2,0.5,10.64
CMP0247,2023-11-06,2022-11-30,Affiliate,4727.94,6408,375,3115.89,3.89,0.28,93430,0.53,9.54,Adults,West,Awareness,7104.38,0.12,2.74,24.78
CMP0387,2023-01-17,2022-02-10,Email,678.26,3589,1238,3401.34,1.01,0.07,31460,0.75,5.83,Adults,South,Retention,19171.12,0.13,0.81,17.97
CMP0243,2023-07-18,2023-06-28,Affiliate,4810.42,3751,908,5114.21,4.29,0.49,48402,0.4,2.04,Teens,West,Retention,27521.79,0.19,0.41,25.43
CMP0031,2023-07-25,2022-07-27,Social Media,372.77,7235,4292,13421.11,2.3,0.22,21792,0.3,5.52,Teens,East,Conversion,18296.94,0.04,2.45,45.32
CMP0040,2023-08-03,2023-09-20,Search,6171.62,1055,2781,9787.6,0.38,0.4,13690,0.79,5.36,Adults,North,Awareness,45974.68,0.1,2.03,13.79
CMP0229,2022-11-18,2022-06-28,Search,5906.44,5486,3074,3811.36,4.41,0.4,6214,0.16,5.93,Seniors,West,Retention,3204.7,0.03,0.53,18.19
CMP0036,2023-10-05,2023-11-06,Search,7998.65,7997,2760,15042.76,2.87,0.07,71884,0.62,4.17,Adults,West,Conversion,15786.54,0.03,0.11,42.01
CMP0408,2022-11-05,2022-06-19,Search,5874.53,3509,99,10590.77,1.07,0.29,10110,0.77,7.02,Adults,East,Retention,46582.54,0.15,2.36,32.57
CMP0223,2023-01-30,2022-08-22,Email,9267.39,2019,998,14754.43,1.66,0.5,61109,0.67,5.18,Adults,East,Retention,5003.99,0.12,2.65,12.84
CMP0006,2023-07-21,2023-08-13,Search,7852.74,3032,2450,18234.71,2.89,0.2,49149,0.4,6.14,Teens,West,Retention,23827.87,0.03,2.0,46.8
CMP0322,2023-02-23,2023-04-26,Search,1413.3,7875,3221,18337.58,1.93,0.06,69847,0.86,3.72,Adults,East,Retention,37649.67,0.11,2.56,26.96
CMP0468,2022-01-05,2022-09-24,Email,2728.18,8479,302,6371.79,1.24,0.38,54447,0.21,4.96,Seniors,North,Retention,17570.65,0.19,2.04,47.56
CMP0220,2023-10-03,2022-09-15,Social Media,359.68,307,1499,3591.43,2.45,0.3,70611,0.67,7.42,Seniors,East,Retention,40649.1,0.04,2.95,5.82
CMP0075,2023-01-11,2022-02-09,Social Media,3922.73,173,4736,8959.61,1.01,0.36,6391,0.67,1.97,Adults,East,Conversion,8304.02,0.04,2.93,23.78
CMP0004,2023-05-01,2022-11-29,Email,5144.41,8143,3179,2135.68,1.3,0.27,27677,0.59,8.21,Teens,West,Retention,49334.57,0.14,2.57,24.43
CMP0335,2022-10-06,2023-11-04,Social Media,9464.87,4868,4275,1357.41,4.15,0.14,55118,0.49,4.81,Teens,South,Awareness,32520.36,0.05,1.99,19.13
CMP0134,2022-01-15,2023-10-20,Social Media,5270.45,7661,1459,19573.24,1.22,0.24,99631,0.86,9.78,Seniors,North,Awareness,15398.71,0.15,0.33,16.8
CMP0118,2022-04-15,2023-03-06,Affiliate,7832.18,9341,4995,19450.57,3.51,0.3,32697,0.47,5.78,Teens,West,Awareness,4441.93,0.18,2.42,14.44
CMP0369,2023-09-19,2023-07-06,Affiliate,2753.44,5069,1100,7359.72,1.33,0.13,87341,0.37,1.51,Seniors,East,Conversion,28302.12,0.01,2.19,32.0
CMP0094,2023-05-29,2023-04-21,Affiliate,1616.27,7804,3639,16500.23,1.14,0.43,61557,0.51,5.6,Teens,North,Awareness,29832.37,0.07,2.55,47.35
CMP0486,2022-09-08,2023-05-28,Email,8127.28,5989,2625,4856.8,1.33,0.21,9822,0.74,5.76,Adults,West,Conversion,22663.7,0.12,2.87,38.23
CMP0435,2022-08-08,2022-02-05,Search,2549.51,8119,160,8637.2,2.39,0.36,72325,0.23,7.0,Seniors,West,Awareness,46967.09,0.11,2.98,17.28
CMP0062,2022-02-03,2022-01-07,Email,8726.22,8806,993,14665.77,0.82,0.47,79285,0.4,2.48,Seniors,East,Awareness,16790.23,0.11,0.4,30.55
CMP0441,2023-09-05,2023-09-04,Email,1781.51,6019,1829,11235.59,0.62,0.21,29934,0.55,5.29,Seniors,South,Retention,29397.69,0.14,0.12,36.09
CMP0194,2023-07-22,2023-11-25,Email,8530.71,379,986,16511.8,3.81,0.24,89323,0.77,4.48,Seniors,South,Retention,4350.58,0.16,2.21,27.58
CMP0335,2023-05-14,2022-09-02,Email,7751.19,4955,198,19610.76,0.21,0.1,6496,0.42,9.26,Teens,East,Awareness,23408.25,0.06,2.66,31.65
CMP0203,2023-12-23,2022-01-13,Affiliate,6151.08,8847,2788,675.84,1.99,0.19,33338,0.54,3.66,Seniors,South,Awareness,39469.2,0.15,1.75,31.35
CMP0392,2022-06-11,2023-10-21,Email,8517.18,5252,3766,18528.15,2.04,0.27,84736,0.2,1.16,Seniors,West,Retention,37624.38,0.02,0.27,36.44
CMP0026,2022-03-14,2023-03-29,Affiliate,3374.03,7561,2581,8562.22,4.48,0.12,72576,0.18,5.48,Seniors,West,Awareness,24415.15,0.14,2.42,24.59
CMP0435,2022-10-30,2022-11-05,Search,1743.74,7891,1196,8455.01,3.9,0.02,10618,0.27,9.67,Teens,North,Retention,42993.55,0.17,0.64,37.63
CMP0173,2022-03-14,2023-11-08,Social Media,1654.7,390,3911,512.86,2.6,0.14,58117,0.65,6.78,Seniors,West,Retention,47543.45,0.19,1.5,44.63
CMP0300,2022-07-09,2022-09-25,Affiliate,2776.55,4980,3449,16769.83,2.45,0.34,27973,0.27,6.41,Teens,West,Conversion,22271.03,0.13,1.18,17.76
CMP0133,2023-10-12,2023-10-30,Email,4517.65,8083,2574,15300.28,2.87,0.43,8694,0.8,8.49,Adults,South,Conversion,18167.68,0.07,1.53,18.73
CMP0326,2022-04-16,2022-04-19,Search,8772.63,7823,4820,17933.2,1.85,0.07,81815,0.82,2.4,Seniors,East,Conversion,32042.69,0.13,0.55,21.89
CMP0410,2022-02-11,2023-08-07,Email,986.4,8068,1357,3763.54,3.53,0.34,6916,0.31,4.18,Adults,East,Awareness,49902.97,0.04,2.05,14.09
,2023-06-07,2023-04-07,Search,9160.9,1722,3417,4694.7,3.46,0.18,71114,0.18,2.87,Seniors,North,Retention,2953.54,0.14,1.29,48.46
CMP0324,2023-08-12,2022-01-07,Social Media,9262.4,3651,2635,6418.85,2.92,0.16,63112,0.43,4.46,Adults,North,Retention,18957.58,0.18,1.21,27.08
CMP0275,2022-02-02,2022-03-09,Search,7299.64,4278,3762,10839.03,0.38,0.22,97039,0.73,1.51,Seniors,South,Retention,25038.32,0.19,0.61,18.82
